gloss,l1,w1,cc1,l2,w2,cc2,feature1,feature2,feature3,feature4,feature5,feature6,lexstat_simAA,lexstat_simBB,lexstat_simAB,feature7,target,db
good,Dashi,xu₃₃,275,Zhoucheng,ʨʰow₅₅,274,-3.1083947915,0.2509988249,1.3823070215,4.6081278906,1.5278216771,3.1666666667,24.8203482876,28.9416942361,-5.7500000000,0.2366675158,0,bai
good,Dashi,ʨʰõ₄₄,274,Zhoucheng,xu₃₃,275,-0.6153668693,0.1298080689,2.0416983122,4.6081278906,1.5278216771,3.1666666667,17.3285006592,25.5387900917,-5.7500000000,0.2366675158,0,bai
good,Dashi,ʨʰõ₄₄,274,Zhoucheng,ʨʰow₅₅,274,7.4137037162,0.0045436741,5.3940193191,4.6081278906,1.5278216771,3.1666666667,17.3285006592,28.9416942361,11.1682005856,0.2366675158,1,bai
good,Ega,xo₅₅,275,Enqi,djæ₂₁,274,-8.6039397448,0.6648803976,0.4081481077,3.8530807141,1.3488730138,3.1666666667,22.3985790755,25.5801500027,-3.6991955213,0.2366675158,0,bai
good,Ega,xo₅₅,275,Gongxing,ʣan₁₂,274,-6.7502472227,0.4898151050,0.7137272959,3.0281371612,1.1079476322,3.1666666667,20.9933274367,24.3448973723,-3.7873035582,0.2366675158,0,bai
good,Ega,xo₅₅,275,Jinman,xo₂₂,275,3.2994561940,0.0377253150,3.2774239233,4.6634010964,1.5397450309,3.1666666667,20.7292839167,22.4514242984,10.8830106159,0.2366675158,1,bai
good,Ega,xo₅₅,275,Jinxing,xu₃₃,275,5.4451525333,0.0099122276,4.6139861726,2.8741495560,1.0557568239,3.1666666667,21.0038538341,25.5845598856,4.1236690339,0.2366675158,1,bai
good,Ega,xo₅₅,275,Jinxing,ʨʰõ₄₄,274,3.7206236574,0.0258020581,3.6573010185,2.8741495560,1.0557568239,3.1666666667,21.0038538341,18.1408078138,2.4954189324,0.2366675158,0,bai
good,Ega,xo₅₅,275,Mazhelong,xǝ₃₃,275,4.5139478619,0.0186364342,3.9826367848,3.1623755959,1.1513235160,3.1666666667,21.4001284366,19.7815957690,6.7638582815,0.2366675158,1,bai
good,Ega,xo₅₅,275,Tuolo,djaŋ₃₅,274,-4.4051553696,0.2782654363,1.2791798141,2.9213275465,1.0720381522,3.1666666667,20.8828738349,35.9308645635,-5.7500000000,0.2366675158,0,bai
good,Ega,xo₅₅,275,Zhoucheng,xu₃₃,275,5.4451525333,0.0105757932,4.5491875512,2.8523368607,1.0481386094,3.1666666667,20.9451349927,25.5403079499,5.3326685406,0.2366675158,1,bai
good,Ega,xo₅₅,275,Zhoucheng,ʨʰow₅₅,274,1.2275957352,0.0674500588,2.6963678252,2.8523368607,1.0481386094,3.1666666667,20.9451349927,28.8254986667,-2.4334357670,0.2366675158,0,bai
good,Enqi,djæ₂₁,274,Gongxing,ʣan₁₂,274,-7.4072690884,0.5568092775,0.5855325078,3.0452522923,1.1135837524,3.1666666667,25.5456341555,24.2846451890,1.2470336079,0.2366675158,1,bai
good,Enqi,djæ₂₁,274,Jinman,xo₂₂,275,-6.1109118226,0.4372308183,0.8272940350,3.8011095737,1.3352930172,3.1666666667,25.6919014139,22.5655887788,-5.7500000000,0.2366675158,0,bai
good,Enqi,djæ₂₁,274,Jinxing,xu₃₃,275,-8.8863847656,0.6477754237,0.4342112110,3.0682651866,1.1211123161,3.1666666667,25.5629605596,25.2925782651,-5.7500000000,0.2366675158,0,bai
good,Enqi,djæ₂₁,274,Jinxing,ʨʰõ₄₄,274,-7.2198792839,0.4950817191,0.7030324409,3.0682651866,1.1211123161,3.1666666667,25.5629605596,18.1352358703,-3.1472486699,0.2366675158,1,bai
good,Enqi,djæ₂₁,274,Mazhelong,xǝ₃₃,275,-5.8914744289,0.3571206709,1.0296815406,3.0610250357,1.1187498388,3.1666666667,25.6214129405,19.4789396414,-3.4487008094,0.2366675158,0,bai
good,Enqi,djæ₂₁,274,Tuolo,djaŋ₃₅,274,1.5764994206,0.0313625450,3.4621409319,2.8740832553,1.0557337557,3.1666666667,25.5947328901,36.1094957388,15.0756379491,0.2366675158,1,bai
good,Enqi,djæ₂₁,274,Zhoucheng,xu₃₃,275,-8.8863847656,0.6637681159,0.4098224135,3.4935914891,1.2509302870,3.1666666667,25.5286173820,25.7836753614,-5.7500000000,0.2366675158,0,bai
good,Enqi,djæ₂₁,274,Zhoucheng,ʨʰow₅₅,274,-8.9256109401,0.6657265962,0.4068762090,3.4935914891,1.2509302870,3.1666666667,25.5286173820,28.9455130639,-5.2040352181,0.2366675158,1,bai
good,Gongxing,ʣan₁₂,274,Jinman,xo₂₂,275,-8.9892665494,0.6965162121,0.3616642095,3.1054593113,1.1331616308,3.1666666667,32.6019340417,22.6256987431,-5.7500000000,0.2366675158,0,bai
good,Gongxing,ʣan₁₂,274,Jinxing,xu₃₃,275,-10.5660191728,0.7817557252,0.2462129591,2.6968942154,0.9921008203,3.1666666667,33.2810106667,25.3860687155,-5.7500000000,0.2366675158,0,bai
good,Gongxing,ʣan₁₂,274,Jinxing,ʨʰõ₄₄,274,1.1575855865,0.0353435115,3.3426404551,2.6968942154,0.9921008203,3.1666666667,33.2810106667,18.1397147892,-2.7282304864,0.2366675158,1,bai
good,Gongxing,ʣan₁₂,274,Mazhelong,xǝ₃₃,275,-7.7290962730,0.5283610154,0.6379754877,2.7879216051,1.0252963738,3.1666666667,26.3984277475,19.5560430834,-5.7500000000,0.2366675158,0,bai
good,Gongxing,ʣan₁₂,274,Tuolo,djaŋ₃₅,274,0.0883866730,0.0606312921,2.8029441478,3.4384864571,1.2350313912,3.1666666667,27.7693145793,36.1194531235,23.9359812460,0.2366675158,1,bai
good,Gongxing,ʣan₁₂,274,Zhoucheng,xu₃₃,275,-10.5660191728,0.7870692381,0.2394390572,2.6974200815,0.9922957908,3.1666666667,28.7093993606,25.7974111558,-5.7500000000,0.2366675158,0,bai
good,Gongxing,ʣan₁₂,274,Zhoucheng,ʨʰow₅₅,274,-1.3354423358,0.0988776478,2.3138720740,2.6974200815,0.9922957908,3.1666666667,28.7093993606,28.7143882588,2.8580363746,0.2366675158,1,bai
good,Jinman,xo₂₂,275,Jinxing,xu₃₃,275,2.0562713583,0.0508197995,2.9794692460,2.9972001226,1.0976785604,3.1666666667,23.2982055316,25.8709177367,11.7338295101,0.2366675158,1,bai
good,Jinman,xo₂₂,275,Jinxing,ʨʰõ₄₄,274,-2.7610632086,0.2485818634,1.3919830575,2.9972001226,1.0976785604,3.1666666667,23.2982055316,18.2347459316,0.4489571499,0.2366675158,0,bai
good,Jinman,xo₂₂,275,Mazhelong,xǝ₃₃,275,1.1250666869,0.0692185008,2.6704870995,3.2697848445,1.1847241860,3.1666666667,21.4078005282,19.5652148967,11.0038304338,0.2366675158,1,bai
good,Jinman,xo₂₂,275,Tuolo,djaŋ₃₅,274,-7.0561964449,0.5100154083,0.6733143413,2.9510263226,1.0821530158,3.1666666667,25.2864658995,36.2511130645,-5.7500000000,0.2366675158,0,bai
good,Jinman,xo₂₂,275,Zhoucheng,xu₃₃,275,2.0562713583,0.0487530169,3.0209881984,2.9629297116,1.0861785463,3.1666666667,23.7419594974,25.6063399886,12.4670891754,0.2366675158,1,bai
good,Jinman,xo₂₂,275,Zhoucheng,ʨʰow₅₅,274,-4.4667948649,0.3367658890,1.0883672815,2.9629297116,1.0861785463,3.1666666667,23.7419594974,28.8208736763,-5.0348869576,0.2366675158,0,bai
good,Jinxing,xu₃₃,275,Mazhelong,xǝ₃₃,275,8.6035628590,0.0027994250,5.8783412461,3.6388247698,1.2916607641,3.1666666667,25.2396550399,19.4461752309,12.2821737840,0.2366675158,1,bai
good,Jinxing,ʨʰõ₄₄,274,Mazhelong,xǝ₃₃,275,-1.5465715407,0.1810547023,1.7089560708,3.6388247698,1.2916607641,3.1666666667,17.0880273814,19.4461752309,-5.7500000000,0.2366675158,0,bai
good,Jinxing,xu₃₃,275,Tuolo,djaŋ₃₅,274,-11.0250105051,0.8084064327,0.2126903361,3.0162799460,1.1040242661,3.1666666667,27.7904502684,35.8440719035,-5.7500000000,0.2366675158,0,bai
good,Jinxing,ʨʰõ₄₄,274,Tuolo,djaŋ₃₅,274,-3.0210949086,0.2183479532,1.5216653730,3.0162799460,1.1040242661,3.1666666667,19.6985642568,35.8440719035,-5.7500000000,0.2366675158,1,bai
good,Jinxing,xu₃₃,275,Zhoucheng,xu₃₃,275,12.3127267707,0.0001526718,8.7872203286,4.5069367424,1.5056177082,3.1666666667,25.5524840977,25.5524840977,25.5524840977,0.2366675158,1,bai
good,Jinxing,xu₃₃,275,Zhoucheng,ʨʰow₅₅,274,-3.1083947915,0.2683206107,1.3155727049,4.5069367424,1.5056177082,3.1666666667,25.5524840977,28.8855523248,-5.7500000000,0.2366675158,0,bai
good,Jinxing,ʨʰõ₄₄,274,Zhoucheng,xu₃₃,275,-0.6153668693,0.1416793893,1.9541885958,4.5069367424,1.5056177082,3.1666666667,18.3616805093,25.5524840977,-5.7500000000,0.2366675158,0,bai
good,Jinxing,ʨʰõ₄₄,274,Zhoucheng,ʨʰow₅₅,274,7.4137037162,0.0045038168,5.4028300653,4.5069367424,1.5056177082,3.1666666667,18.3616805093,28.8855523248,14.5283471759,0.2366675158,1,bai
good,Mazhelong,xǝ₃₃,275,Tuolo,djaŋ₃₅,274,-8.1880876053,0.5872158451,0.5323628178,2.7856272237,1.0244730630,3.1666666667,24.1106062502,35.9076627861,-5.7500000000,0.2366675158,0,bai
good,Mazhelong,xǝ₃₃,275,Zhoucheng,xu₃₃,275,8.6035628590,0.0019586337,6.2355081625,3.8158845938,1.3391725104,3.1666666667,21.4921492538,25.9251478712,13.8800179626,0.2366675158,1,bai
good,Mazhelong,xǝ₃₃,275,Zhoucheng,ʨʰow₅₅,274,-4.0395994629,0.3060952679,1.1838588923,3.8158845938,1.3391725104,3.1666666667,21.4921492538,28.7480260858,-5.7500000000,0.2366675158,0,bai
good,Tuolo,djaŋ₃₅,274,Zhoucheng,xu₃₃,275,-11.0250105051,0.8092787406,0.2116118717,2.7754294588,1.0208054951,3.1666666667,40.1028417045,25.8124716822,-5.7500000000,0.2366675158,0,bai
good,Tuolo,djaŋ₃₅,274,Zhoucheng,ʨʰow₅₅,274,-5.5141228308,0.3625974419,1.0144620355,2.7754294588,1.0208054951,3.1666666667,40.1028417045,28.8653226651,-2.1784370163,0.2366675158,1,bai
hair,Dashi,ɕa₄₄,279,Ega,ti₂₁mi₅₅,278,-7.0221881252,0.5300512502,0.6347815786,2.8708559653,1.0546102311,5.3000000000,18.6552034923,35.4697284451,-4.3045557469,0.1770632822,0,bai
hair,Dashi,ɕa₄₄,279,Enqi,tjɯ₂₁mjɛ₂₄,278,-14.5582089377,0.9718123932,0.0285925042,3.3691120043,1.2146492094,5.3000000000,20.7825875414,55.8170044639,-5.7500000000,0.1770632822,0,bai
hair,Dashi,ɕa₄₄,279,Gongxing,di₂₄mjɛ₁₂,278,-13.5950142852,0.9497101676,0.0515984276,2.7925033820,1.0269384631,5.3000000000,19.3616023862,47.9526086419,-1.9486398024,0.1770632822,0,bai
hair,Dashi,ɕa₄₄,279,Jinman,ʈe₂₁me₅₅,278,-6.8681905932,0.5425472526,0.6114800958,2.9731629414,1.0896263496,5.3000000000,19.3091955459,36.9223043503,-4.9449898061,0.1770632822,0,bai
hair,Dashi,ɕa₄₄,279,Jinxing,ɕɔ₄₄,279,7.8715469033,0.0037832930,5.5771604903,4.9089761461,1.5910653958,5.3000000000,19.3662283592,19.1673968656,13.6216306428,0.1770632822,1,bai
hair,Dashi,ɕa₄₄,279,Jinxing,tǝ₂₁mã₅₅,278,-3.9403425592,0.3330054479,1.0995964289,4.9089761461,1.5910653958,5.3000000000,19.3662283592,36.7036795163,-2.4829505365,0.1770632822,0,bai
hair,Dashi,ɕa₄₄,279,Mazhelong,tɛ₂₁mɛ₅₅,278,-6.0538602718,0.4708029197,0.7533157020,3.5950348555,1.2795536867,5.3000000000,19.2733701681,34.9817862547,-5.4849056482,0.1770632822,0,bai
hair,Dashi,ɕa₄₄,279,Tuolo,djɯ₃₅me₅₅,278,-8.6978162147,0.6528882221,0.4263493404,2.8255699038,1.0387100801,5.3000000000,19.3120281885,48.9746871606,-5.7500000000,0.1770632822,0,bai
hair,Dashi,ɕa₄₄,279,Zhoucheng,tɯ₂₁ma₃₅,278,-10.4220294252,0.8125342734,0.2075971830,4.6081278906,1.5278216771,5.3000000000,19.3944544801,40.9595984137,-3.6556982865,0.1770632822,0,bai
hair,Ega,ti₂₁mi₅₅,278,Enqi,tjɯ₂₁mjɛ₂₄,278,-0.0692778053,0.0895464430,2.4129978721,3.8530807141,1.3488730138,5.3000000000,36.7646771661,55.5035340348,20.9134081649,0.1770632822,1,bai
hair,Ega,ti₂₁mi₅₅,278,Gongxing,di₂₄mjɛ₁₂,278,-3.7268199110,0.2434973363,1.4126492759,3.0281371612,1.1079476322,5.3000000000,35.3604467419,48.0780912577,21.3842512899,0.1770632822,1,bai
hair,Ega,ti₂₁mi₅₅,278,Jinman,ʈe₂₁me₅₅,278,12.2930566834,0.0002392726,8.3379070232,4.6634010964,1.5397450309,5.3000000000,35.3889274028,36.9262123099,24.9899443426,0.1770632822,1,bai
hair,Ega,ti₂₁mi₅₅,278,Jinxing,ɕɔ₄₄,279,-7.1754722581,0.5407082324,0.6148754572,2.8741495560,1.0557568239,5.3000000000,35.4085903085,19.1689404311,-5.7500000000,0.1770632822,0,bai
hair,Ega,ti₂₁mi₅₅,278,Jinxing,tǝ₂₁mã₅₅,278,9.3141020882,0.0009079903,7.0042768460,2.8741495560,1.0557568239,5.3000000000,35.4085903085,36.8435453870,24.4335242685,0.1770632822,1,bai
hair,Ega,ti₂₁mi₅₅,278,Mazhelong,tɛ₂₁mɛ₅₅,278,10.8115127889,0.0003882590,7.8538377957,3.1623755959,1.1513235160,5.3000000000,35.5126943207,34.9773822980,26.6829808576,0.1770632822,1,bai
hair,Ega,ti₂₁mi₅₅,278,Tuolo,djɯ₃₅me₅₅,278,4.7976459558,0.0096781454,4.6378849872,2.9213275465,1.0720381522,5.3000000000,35.5730811040,48.7384884194,23.4470755539,0.1770632822,1,bai
hair,Ega,ti₂₁mi₅₅,278,Zhoucheng,tɯ₂₁ma₃₅,278,2.4604787683,0.0430082256,3.1463638882,2.8523368607,1.0481386094,5.3000000000,35.3094679050,40.8580379202,27.7545539072,0.1770632822,1,bai
hair,Enqi,tjɯ₂₁mjɛ₂₄,278,Gongxing,di₂₄mjɛ₁₂,278,3.2575864298,0.0188058298,3.9735883611,3.0452522923,1.1135837524,5.3000000000,55.4354435915,47.7111289368,30.7007276092,0.1770632822,1,bai
hair,Enqi,tjɯ₂₁mjɛ₂₄,278,Jinman,ʈe₂₁me₅₅,278,-0.6043796284,0.1052799490,2.2511322963,3.8011095737,1.3352930172,5.3000000000,55.6272395965,36.9391251262,18.4364350268,0.1770632822,1,bai
hair,Enqi,tjɯ₂₁mjɛ₂₄,278,Jinxing,ɕɔ₄₄,279,-13.7802883991,0.9375756659,0.0644578141,3.0682651866,1.1211123161,5.3000000000,55.4118808863,19.1251365179,-5.7500000000,0.1770632822,0,bai
hair,Enqi,tjɯ₂₁mjɛ₂₄,278,Jinxing,tǝ₂₁mã₅₅,278,1.0373868408,0.0424485472,3.1594625902,3.0682651866,1.1211123161,5.3000000000,55.4118808863,37.1528009338,19.8764301629,0.1770632822,1,bai
hair,Enqi,tjɯ₂₁mjɛ₂₄,278,Mazhelong,tɛ₂₁mɛ₅₅,278,1.1337900505,0.0371175648,3.2936649756,3.0610250357,1.1187498388,5.3000000000,55.4287091614,34.8584169874,20.7400327209,0.1770632822,1,bai
hair,Enqi,tjɯ₂₁mjɛ₂₄,278,Tuolo,djɯ₃₅me₅₅,278,1.6814258604,0.0297118848,3.5162081532,2.8740832553,1.0557337557,5.3000000000,55.5856979522,49.0216293008,35.9441180060,0.1770632822,1,bai
hair,Enqi,tjɯ₂₁mjɛ₂₄,278,Zhoucheng,tɯ₂₁ma₃₅,278,7.2395786747,0.0017234626,6.3634198763,3.4935914891,1.2509302870,5.3000000000,55.2455141500,40.7399403139,23.7135520760,0.1770632822,1,bai
hair,Gongxing,di₂₄mjɛ₁₂,278,Jinman,ʈe₂₁me₅₅,278,-4.9021936972,0.3240807788,1.1267624769,3.1054593113,1.1331616308,5.3000000000,47.8232879602,36.9114805258,18.8916493487,0.1770632822,1,bai
hair,Gongxing,di₂₄mjɛ₁₂,278,Jinxing,ɕɔ₄₄,279,-14.9971236970,0.9664122137,0.0341648135,2.6968942154,0.9921008203,5.3000000000,61.7354952395,19.2122898967,-5.7500000000,0.1770632822,0,bai
hair,Gongxing,di₂₄mjɛ₁₂,278,Jinxing,tǝ₂₁mã₅₅,278,-5.9887478610,0.3758015267,0.9786941294,2.6968942154,0.9921008203,5.3000000000,61.7354952395,36.8939095653,2.0874988203,0.1770632822,1,bai
hair,Gongxing,di₂₄mjɛ₁₂,278,Mazhelong,tɛ₂₁mɛ₅₅,278,-3.5063021800,0.1975086180,1.6219730602,2.7879216051,1.0252963738,5.3000000000,47.1014464030,34.8587770019,19.1259035166,0.1770632822,1,bai
hair,Gongxing,di₂₄mjɛ₁₂,278,Tuolo,djɯ₃₅me₅₅,278,-1.0910483422,0.0924229808,2.3813796208,3.4384864571,1.2350313912,5.3000000000,48.9456291336,48.7786886171,23.5201659539,0.1770632822,1,bai
hair,Gongxing,di₂₄mjɛ₁₂,278,Zhoucheng,tɯ₂₁ma₃₅,278,-3.4957199388,0.1948308568,1.6356234979,2.6974200815,0.9922957908,5.3000000000,52.5984775631,40.7863916250,19.2943615640,0.1770632822,1,bai
hair,Jinman,ʈe₂₁me₅₅,278,Jinxing,ɕɔ₄₄,279,-7.1754722581,0.5684202347,0.5648942840,2.9972001226,1.0976785604,5.3000000000,36.2560667876,19.1589778355,-5.7500000000,0.1770632822,0,bai
hair,Jinman,ʈe₂₁me₅₅,278,Jinxing,tǝ₂₁mã₅₅,278,11.5933348178,0.0000777061,9.4625765975,2.9972001226,1.0976785604,5.3000000000,36.2560667876,36.9781192225,28.6434074136,0.1770632822,1,bai
hair,Jinman,ʈe₂₁me₅₅,278,Mazhelong,tɛ₂₁mɛ₅₅,278,13.8582472944,0.0000797448,9.4366788142,3.2697848445,1.1847241860,5.3000000000,34.7368664251,34.7368664251,34.7368664251,0.1770632822,1,bai
hair,Jinman,ʈe₂₁me₅₅,278,Tuolo,djɯ₃₅me₅₅,278,3.1349419292,0.0228813559,3.7774328515,2.9510263226,1.0821530158,5.3000000000,37.1121627113,49.1416431718,18.4665696262,0.1770632822,1,bai
hair,Jinman,ʈe₂₁me₅₅,278,Zhoucheng,tɯ₂₁ma₃₅,278,3.1991673936,0.0300884956,3.5036123871,2.9629297116,1.0861785463,5.3000000000,36.1040415169,40.7291928390,12.8443118341,0.1770632822,1,bai
hair,Jinxing,ɕɔ₄₄,279,Mazhelong,tɛ₂₁mɛ₅₅,278,-7.1754722581,0.5695694938,0.5628744775,3.6388247698,1.2916607641,5.3000000000,17.6406124675,34.6245994683,-5.7500000000,0.1770632822,0,bai
hair,Jinxing,tǝ₂₁mã₅₅,278,Mazhelong,tɛ₂₁mɛ₅₅,278,12.6005903673,0.0003026405,8.1029647976,3.6388247698,1.2916607641,5.3000000000,37.7666338308,34.6245994683,27.4605980213,0.1770632822,1,bai
hair,Jinxing,ɕɔ₄₄,279,Tuolo,djɯ₃₅me₅₅,278,-7.3037347339,0.5346491228,0.6261445925,3.0162799460,1.1040242661,5.3000000000,20.0925571199,48.7100508704,-5.7500000000,0.1770632822,0,bai
hair,Jinxing,tǝ₂₁mã₅₅,278,Tuolo,djɯ₃₅me₅₅,278,0.1946404098,0.0839912281,2.4770429133,3.0162799460,1.1040242661,5.3000000000,38.1449132618,48.7100508704,10.4167256334,0.1770632822,1,bai
hair,Jinxing,ɕɔ₄₄,279,Zhoucheng,tɯ₂₁ma₃₅,278,-12.6431868846,0.9149618321,0.0888729282,4.5069367424,1.5056177082,5.3000000000,19.5252556882,40.8190824403,-5.7500000000,0.1770632822,0,bai
hair,Jinxing,tǝ₂₁mã₅₅,278,Zhoucheng,tɯ₂₁ma₃₅,278,8.1369603978,0.0030534351,5.7914880551,4.5069367424,1.5056177082,5.3000000000,38.2210795617,40.8190824403,22.6025397978,0.1770632822,1,bai
hair,Mazhelong,tɛ₂₁mɛ₅₅,278,Tuolo,djɯ₃₅me₅₅,278,-1.0088932390,0.1216895491,2.1062821569,2.7856272237,1.0244730630,5.3000000000,36.9019300290,48.6027087929,18.2292360358,0.1770632822,1,bai
hair,Mazhelong,tɛ₂₁mɛ₅₅,278,Zhoucheng,tɯ₂₁ma₃₅,278,3.6374002139,0.0284393607,3.5599811531,3.8158845938,1.3391725104,5.3000000000,36.2688646137,40.9198937961,13.1246336901,0.1770632822,1,bai
hair,Tuolo,djɯ₃₅me₅₅,278,Zhoucheng,tɯ₂₁ma₃₅,278,-2.5778825445,0.1733141603,1.7526493759,2.7754294588,1.0208054951,5.3000000000,50.2285164423,40.8255182625,9.0648678360,0.1770632822,1,bai
many,Dashi,ʨi₃₅,35,Ega,ti₅₅,35,0.0890405181,0.0905420096,2.4019413412,2.8708559653,1.0546102311,2.6666666667,24.3317667164,15.3360708144,8.1710908225,0.0423135495,1,bai
many,Dashi,ʨi₃₅,35,Enqi,ti₂₄,35,2.5820684403,0.0204224258,3.8911216759,3.3691120043,1.2146492094,2.6666666667,16.7692576878,16.7692576878,16.7692576878,0.0423135495,1,bai
many,Dashi,ʨi₃₅,35,Gongxing,ti₅₅,35,0.0890405181,0.0567131443,2.8697492734,2.7925033820,1.0269384631,2.6666666667,20.4465149570,17.8700334634,14.2037604238,0.0423135495,1,bai
many,Dashi,ʨi₃₅,35,Jinman,ti₅₅,35,0.0890405181,0.1030385198,2.2726523818,2.9731629414,1.0896263496,2.6666666667,20.7140572009,15.7145614220,12.5786162907,0.0423135495,1,bai
many,Dashi,ʨi₃₅,35,Jinxing,ʨi₅₅,35,3.7115042274,0.0312500000,3.4657359028,4.9089761461,1.5910653958,2.6666666667,20.5300177268,17.1319398353,14.3058070289,0.0423135495,1,bai
many,Dashi,ʨi₃₅,35,Mazhelong,ti₅₅,35,0.0890405181,0.1033545582,2.2695898897,3.5950348555,1.2795536867,2.6666666667,20.6647363665,17.3599268888,15.1767149138,0.0423135495,1,bai
many,Dashi,ʨi₃₅,35,Tuolo,ʨɯ₅₅,35,0.0802420646,0.0887471868,2.4219635492,2.8255699038,1.0387100801,2.6666666667,20.5748424112,19.3294850065,15.8316597478,0.0423135495,1,bai
many,Dashi,ʨi₃₅,35,Zhoucheng,ʨi₃₅,35,6.2045321497,0.0068938504,4.9771255152,4.6081278906,1.5278216771,2.6666666667,20.8400010509,18.8118016477,17.6144553030,0.0423135495,1,bai
many,Ega,ti₅₅,35,Enqi,ti₂₄,35,3.3664259782,0.0229885057,3.7727609381,3.8530807141,1.3488730138,2.6666666667,16.8147232185,16.7264108436,8.0414686378,0.0423135495,1,bai
many,Ega,ti₅₅,35,Gongxing,ti₅₅,35,9.8481128443,0.0010184895,6.8894346299,3.0281371612,1.1079476322,2.6666666667,15.3435284101,17.7392493354,12.9599772008,0.0423135495,1,bai
many,Ega,ti₅₅,35,Jinman,ti₅₅,35,9.8481128443,0.0012761206,6.6639305896,4.6634010964,1.5397450309,2.6666666667,15.3581599539,15.6724955713,13.7650269359,0.0423135495,1,bai
many,Ega,ti₅₅,35,Jinxing,ʨi₅₅,35,6.5707273841,0.0062046005,5.0824642485,2.8741495560,1.0557568239,2.6666666667,15.3481641689,17.1348771248,13.2006760571,0.0423135495,1,bai
