gloss,l1,w1,cc1,l2,w2,cc2,feature1,feature2,feature3,feature4,feature5,feature6,lexstat_simAA,lexstat_simBB,lexstat_simAB,feature7,target,db
good,Kazym Khanty,jam,71,Lower Lozva Mansi,jæməs,71,1.9571372856,0.0174893925,4.0461607231,2.7697197878,1.0187461554,3.5714285714,26.5580032878,51.0716900220,8.0298169993,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Malyj Jugan Khanty,jem,71,5.3415665426,0.0033530043,5.6978985315,4.9880149352,1.6070380220,3.5714285714,26.6240170725,26.7612212503,24.4726705069,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Middle Lozva Mansi,jæməs,71,1.9571372856,0.0136660201,4.2928428117,2.8386120024,1.0433152012,3.5714285714,26.6439813066,50.0004472127,9.4306139050,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Nizjam Khanty,jam,71,8.2694145766,0.0017319350,6.3585160237,6.1048146533,1.8090777473,3.5714285714,26.5463028576,27.0523443135,26.4597042117,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,North Mansi,jɔməs,71,1.4648332090,0.0245128296,3.7085586431,2.8632372760,1.0519528994,3.5714285714,26.7972298168,52.7492537025,11.7196452872,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Obdorsk Khanty,jiːm,71,3.4809011271,0.0152601393,4.1825111256,5.6250606695,1.7272317337,3.5714285714,26.8229454302,31.1602460168,17.7197808917,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Pelymka Mansi,jɔməs,71,1.4648332090,0.0170133992,4.0737540599,2.8847877358,1.0594513221,3.5714285714,26.7393957364,50.0367101268,11.3677961491,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Sherkaly Khanty,jam,71,8.2694145766,0.0017044315,6.3745236420,5.8487123941,1.7662215334,3.5714285714,26.7265137326,25.9662692598,25.8094953766,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Synja Khanty,jam,71,8.2694145766,0.0015714005,6.4557880122,6.3033659744,1.8410837724,3.5714285714,26.6336279154,26.2101308036,26.0115111872,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Tavda Mansi,jumɔs,71,-1.0608172016,0.0651716247,2.7307311086,2.7442301421,1.0095005774,3.5714285714,31.8947851612,53.4937894182,11.3684691997,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Tremjugan Khanty,jem,71,5.3415665426,0.0029024943,5.8421847975,5.2399497524,1.6563119091,3.5714285714,26.6891770200,25.9517044222,22.8647967960,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Upper Demjanka Khanty,jem,71,5.3415665426,0.0055855691,5.1875689560,4.9680850165,1.6030344573,3.5714285714,26.8276956045,25.7474521015,22.9350714046,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Vakh Khanty,jem,71,5.3415665426,0.0017798345,6.3312349104,4.4889442095,1.5016175315,3.5714285714,26.7296487121,26.4077363192,22.6577148559,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Vartovskoje Khanty,jem,71,5.3415665426,0.0030537094,5.7913982441,4.6495942113,1.5367799494,3.5714285714,26.7074425848,26.2748754912,23.6969571251,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Vasjugan Khanty,jem,71,5.3415665426,0.0017914388,6.3247361785,4.3804052471,1.4771412423,3.5714285714,26.6561403087,26.3300699312,22.7927631359,0.6495404516,1,ob_ugrian
good,Kazym Khanty,jam,71,Verkhne-Kalymsk Khanty,jem,71,5.3415665426,0.0020314881,6.1989867175,4.5552466067,1.5162796690,3.5714285714,26.7704116646,25.4118470291,23.3212833950,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Konda Mansi,jɔməs,71,0.5514907094,0.0340490522,3.3799530824,2.7355945147,1.0063487851,3.5714285714,25.7086814547,48.6243569049,9.6219482776,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Likrisovskoje Khanty,jem,71,8.3375631585,0.0009991436,6.9086120547,5.1190129995,1.6329616469,3.5714285714,25.6080493647,26.9601724793,23.9068741283,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Lower Lozva Mansi,jæməs,71,2.3253157866,0.0170868052,4.0694487397,2.6418065276,0.9714629739,3.5714285714,25.6172283062,51.0716900220,2.9723899023,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Malyj Jugan Khanty,jem,71,8.3375631585,0.0009569378,6.9517721644,4.9890902742,1.6072535834,3.5714285714,25.6852813004,26.7612212503,24.8158700812,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Middle Lozva Mansi,jæməs,71,2.3253157866,0.0132985893,4.3200973192,2.7739330211,1.0202661764,3.5714285714,25.5062624772,49.6350228995,9.7502804936,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Nizjam Khanty,jam,71,5.3415665426,0.0100009805,4.6050721420,5.3701958482,1.6808643787,3.5714285714,25.6130393678,27.0523443135,23.1430191608,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,North Mansi,jɔməs,71,0.5514907094,0.0363048167,3.3158048556,2.7178912911,0.9998563190,3.5714285714,25.6023166866,52.7131119117,9.2462858075,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Obdorsk Khanty,jiːm,71,5.7414800596,0.0072010019,4.9335351128,4.9278731981,1.5949074950,3.5714285714,25.6257404002,31.1602460168,19.9006911335,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Pelymka Mansi,jɔməs,71,0.5514907094,0.0308148414,3.4797588403,2.7216806889,1.0012495898,3.5714285714,25.6156200247,50.1567092068,9.2980559064,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Sherkaly Khanty,jam,71,5.3415665426,0.0102165917,4.5837422386,5.2785352860,1.6636486513,3.5714285714,25.5790371871,25.9662692598,22.6649611132,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Synja Khanty,jam,71,5.3415665426,0.0073051136,4.9191806857,4.6902336388,1.5454823976,3.5714285714,25.6144958675,26.2101308036,22.8864818060,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Tavda Mansi,jumɔs,71,-0.6695684256,0.0639111775,2.7502610118,2.5996202609,0.9553653809,3.5714285714,27.8448106553,53.4446440747,11.3498052669,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Tremjugan Khanty,jem,71,8.3375631585,0.0005546312,7.4972072232,5.4876274509,1.7024960038,3.5714285714,25.6260511373,25.9852743907,23.9546741387,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Upper Demjanka Khanty,jem,71,8.3375631585,0.0029864676,5.8136640051,6.6866466918,1.9001125066,3.5714285714,25.6175255441,25.7459750856,25.0097410098,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Vakh Khanty,jem,71,8.3375631585,0.0009069472,7.0054263062,4.6730992541,1.5418225034,3.5714285714,25.6351128630,26.1203213274,23.9687432927,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Vartovskoje Khanty,jem,71,8.3375631585,0.0012818165,6.6594770531,4.4950953413,1.5029868782,3.5714285714,25.6925587324,26.2748754912,24.1665255291,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Vasjugan Khanty,jem,71,8.3375631585,0.0008648025,7.0530093583,4.6868336162,1.5447572193,3.5714285714,25.7869763355,26.3300699312,23.5034429033,0.6495404516,1,ob_ugrian
good,Konda Khanty,jem,71,Verkhne-Kalymsk Khanty,jem,71,8.3375631585,0.0011647470,6.7552513906,4.6166541731,1.5296702378,3.5714285714,25.6072647947,25.4118470291,23.4265265704,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Likrisovskoje Khanty,jem,71,0.5514907094,0.0232174749,3.7628500542,3.5520304112,1.2675193868,3.5714285714,48.5542686170,26.9601724793,9.7485102611,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Lower Lozva Mansi,jæməs,71,10.7851578464,0.0007110208,7.2488088420,5.9185875955,1.7780978386,3.5714285714,51.8874122283,51.0716900220,42.9775717436,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Malyj Jugan Khanty,jem,71,0.5514907094,0.0217105263,3.8299580524,3.5268187447,1.2603962591,3.5714285714,48.0017015022,26.7612212503,9.7623829249,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Middle Lozva Mansi,jæməs,71,10.7851578464,0.0006056935,7.4091364439,6.1187338621,1.8113551898,3.5714285714,50.5961871018,49.7119019342,41.6831494667,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Nizjam Khanty,jam,71,1.4648332090,0.0239758354,3.7307088151,2.8173677757,1.0358030362,3.5714285714,50.3734078224,27.0523443135,9.5512318333,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,North Mansi,jɔməs,71,14.0273410450,0.0000865276,9.3550465930,5.6942215269,1.7394518934,3.5714285714,52.6872606114,52.6872606114,52.6872606114,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Obdorsk Khanty,jiːm,71,-1.0393461868,0.0737466091,2.6071202636,3.0732728345,1.1227430636,3.5714285714,50.0024979454,31.1602460168,4.7738570157,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Pelymka Mansi,jɔməs,71,14.0273410450,0.0000865276,9.3550465930,6.4707554383,1.8672928619,3.5714285714,50.4870289696,50.4870289696,50.4870289696,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Sherkaly Khanty,jam,71,1.4648332090,0.0251795023,3.6817250158,2.8403545486,1.0439288854,3.5714285714,52.4136333619,25.9662692598,9.0167723460,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Synja Khanty,jam,71,1.4648332090,0.0240847784,3.7261752389,2.9638927890,1.0865035357,3.5714285714,50.9772716988,26.2101308036,8.7188536943,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Tavda Mansi,jumɔs,71,10.0716908934,0.0001797268,8.6240725530,5.0557265673,1.6205215745,3.5714285714,48.6243569049,54.0170067120,38.9337116887,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Tremjugan Khanty,jem,71,0.5514907094,0.0222459512,3.8055952538,3.1802686745,1.1569656820,3.5714285714,50.5450205929,26.0173632933,10.2412851029,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Upper Demjanka Khanty,jem,71,0.5514907094,0.0331506603,3.4066926435,2.8275863150,1.0394234555,3.5714285714,50.0582249019,25.7056412720,9.8585530693,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Vakh Khanty,jem,71,0.5514907094,0.0291652113,3.5347786732,3.0501387930,1.1151870955,3.5714285714,49.0489629682,26.1118294588,10.0541804217,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Vartovskoje Khanty,jem,71,0.5514907094,0.0250308479,3.6876462997,3.5137320179,1.2566787256,3.5714285714,48.6626261294,26.2748754912,9.6066053281,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Vasjugan Khanty,jem,71,0.5514907094,0.0270120259,3.6114731084,2.9836103363,1.0931340895,3.5714285714,49.2593292604,26.3300699312,9.7700306824,0.6495404516,1,ob_ugrian
good,Konda Mansi,jɔməs,71,Verkhne-Kalymsk Khanty,jem,71,0.5514907094,0.0285251619,3.5569687064,3.2922467772,1.1915702427,3.5714285714,47.1919407042,25.4118470291,8.5996073387,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Lower Lozva Mansi,jæməs,71,2.3253157866,0.0080632156,4.8204428429,3.6175752973,1.2858039940,3.5714285714,28.5656183667,51.0716900220,19.8454350591,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Malyj Jugan Khanty,jem,71,8.3375631585,0.0012605042,6.6762434780,6.4005612485,1.8563856816,3.5714285714,26.7612212503,26.7612212503,26.7612212503,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Middle Lozva Mansi,jæməs,71,2.3253157866,0.0078318219,4.8495601103,3.5873137347,1.2774036591,3.5714285714,27.5623824796,49.7074588800,18.7029699969,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Nizjam Khanty,jam,71,5.3415665426,0.0018004501,6.3197185828,5.1697022418,1.6428150934,3.5714285714,26.8871316064,27.0523443135,18.7412636381,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,North Mansi,jɔməs,71,0.5514907094,0.0273464340,3.5991691436,3.3722675880,1.2155853929,3.5714285714,29.2651790380,52.8318987401,11.6638805547,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Obdorsk Khanty,jiːm,71,5.7414800596,0.0015969339,6.4396698089,5.2240281123,1.6532687733,3.5714285714,25.4678473510,31.1602460168,14.5305757961,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Pelymka Mansi,jɔməs,71,0.5514907094,0.0223931859,3.7989985683,3.5912261108,1.2784936792,3.5714285714,27.2912350333,50.1732938807,10.7848129188,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Sherkaly Khanty,jam,71,5.3415665426,0.0023452158,6.0553778729,5.0608985100,1.6215440387,3.5714285714,26.1971853231,25.9662692598,18.0488144782,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Synja Khanty,jam,71,5.3415665426,0.0021429665,6.1455642052,4.7251178411,1.5528925005,3.5714285714,26.3052161626,26.2101308036,17.9835106861,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Tavda Mansi,jumɔs,71,-0.6695684256,0.0496433666,3.0028905003,3.5499761921,1.2669408970,3.5714285714,26.9601724793,53.3590758491,12.8837087907,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Tremjugan Khanty,jem,71,8.3375631585,0.0009899590,6.9178470425,6.6350830301,1.8923711817,3.5714285714,26.0729545293,26.0729545293,26.0729545293,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Upper Demjanka Khanty,jem,71,8.3375631585,0.0008565310,7.0626199895,5.1643438449,1.6417780558,3.5714285714,25.7001300834,25.7001300834,25.7001300834,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Vakh Khanty,jem,71,8.3375631585,0.0011100319,6.8033665132,6.5600671221,1.8810008349,3.5714285714,26.2545546624,26.2545546624,26.2545546624,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Vartovskoje Khanty,jem,71,8.3375631585,0.0014068655,6.5663910963,6.6510124498,1.8947690912,3.5714285714,26.2748754912,26.2748754912,26.2748754912,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Vasjugan Khanty,jem,71,8.3375631585,0.0011762976,6.7453833975,6.4680224793,1.8668704172,3.5714285714,26.3300699312,26.3300699312,26.3300699312,0.6495404516,1,ob_ugrian
good,Likrisovskoje Khanty,jem,71,Verkhne-Kalymsk Khanty,jem,71,8.3375631585,0.0011918951,6.7322107065,6.6179486386,1.8897854486,3.5714285714,25.4118470291,25.4118470291,25.4118470291,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Malyj Jugan Khanty,jem,71,2.3253157866,0.0083410565,4.7865653879,3.4475330601,1.2376589202,3.5714285714,46.7212352588,26.7612212503,16.8088411569,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Middle Lozva Mansi,jæməs,71,14.6697129392,0.0001015950,9.1945158216,6.5656066534,1.8818449107,3.5714285714,49.9849701536,49.9849701536,49.9849701536,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Nizjam Khanty,jam,71,1.9571372856,0.0219366275,3.8195975497,2.8295307536,1.0401108865,3.5714285714,49.5270335152,27.0523443135,9.5512318333,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,North Mansi,jɔməs,71,10.7851578464,0.0005078720,7.5852810786,5.5286300431,1.7099400530,3.5714285714,52.3453264108,52.6276332493,43.3978537828,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Obdorsk Khanty,jiːm,71,0.8019485339,0.0365566038,3.3088934313,3.1135842212,1.1357745453,3.5714285714,47.3011591345,31.1602460168,5.2071903491,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Pelymka Mansi,jɔməs,71,10.7851578464,0.0006094464,7.4029595218,6.3715429998,1.8518416694,3.5714285714,49.4414855107,50.5151975119,41.7586220782,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Sherkaly Khanty,jam,71,1.9571372856,0.0228663818,3.7780874908,2.7380934952,1.0072618736,3.5714285714,51.6059756769,25.9662692598,9.0167723460,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Synja Khanty,jam,71,1.9571372856,0.0219457014,3.8191839966,2.7844423873,1.0240476333,3.5714285714,49.8549734390,26.2101308036,8.7188536943,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Tavda Mansi,jumɔs,71,6.4719987299,0.0031652247,5.7555312209,5.1040704162,1.6300383422,3.5714285714,51.0716900220,53.3552829032,37.8094431922,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Tremjugan Khanty,jem,71,2.3253157866,0.0082532386,4.7971495966,3.2259862036,1.1712387031,3.5714285714,48.8738004330,26.0314765801,17.0165938016,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Upper Demjanka Khanty,jem,71,2.3253157866,0.0163467623,4.1137254265,2.6507424465,0.9748397693,3.5714285714,47.6612132120,25.6870600439,16.5166916699,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Vakh Khanty,jem,71,2.3253157866,0.0126102112,4.3732483809,3.0660824257,1.1204006639,3.5714285714,48.0822920289,26.0848062267,17.0660958467,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Vartovskoje Khanty,jem,71,2.3253157866,0.0084815887,4.7698574946,3.5744425715,1.2738092399,3.5714285714,48.5296190744,26.2748754912,16.8868502485,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Vasjugan Khanty,jem,71,2.3253157866,0.0117314795,4.4454794973,3.0826137261,1.1257778495,3.5714285714,48.3932042253,26.3300699312,16.8525159678,0.6495404516,1,ob_ugrian
good,Lower Lozva Mansi,jæməs,71,Verkhne-Kalymsk Khanty,jem,71,2.3253157866,0.0119918105,4.4235313229,3.3064536453,1.1958762088,3.5714285714,46.4845442463,25.4118470291,15.7497378064,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Middle Lozva Mansi,jæməs,71,2.3253157866,0.0072377944,4.9284387534,3.5223129354,1.2591178578,3.5714285714,27.6270026350,50.4192730296,18.7641000311,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Nizjam Khanty,jam,71,5.3415665426,0.0018678161,6.2829853959,4.8642089375,1.5819040996,3.5714285714,26.8871316064,27.0523443135,18.7412636381,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,North Mansi,jɔməs,71,0.5514907094,0.0236904449,3.7426834829,3.4352312901,1.2340842568,3.5714285714,29.2430524792,52.7016830198,11.6102648229,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Obdorsk Khanty,jiːm,71,5.7414800596,0.0013765678,6.5881620099,5.3219526314,1.6718402720,3.5714285714,25.4678473510,31.1602460168,14.5305757961,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Pelymka Mansi,jɔməs,71,0.5514907094,0.0206578947,3.8796577209,3.5124999456,1.2563280192,3.5714285714,27.4362756521,50.3119704706,10.9367518981,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Sherkaly Khanty,jam,71,5.3415665426,0.0023955682,6.0341348325,4.8169390243,1.5721386691,3.5714285714,26.1971853231,25.9662692598,18.0488144782,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Synja Khanty,jam,71,5.3415665426,0.0024919378,5.9946946189,4.9113993151,1.5915588941,3.5714285714,26.3052161626,26.2101308036,17.9835106861,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Tavda Mansi,jumɔs,71,-0.6695684256,0.0489137860,3.0176959992,3.4447936816,1.2368640134,3.5714285714,26.7612212503,53.4351885345,11.5553362607,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Tremjugan Khanty,jem,71,8.3375631585,0.0014897075,6.5091755034,6.7064113607,1.9030639883,3.5714285714,25.9425618073,25.9425618073,25.9425618073,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Upper Demjanka Khanty,jem,71,8.3375631585,0.0008203445,7.1057861295,5.0787117051,1.6250576281,3.5714285714,25.7504013833,25.7504013833,25.7504013833,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Vakh Khanty,jem,71,8.3375631585,0.0011960133,6.7287615123,6.1653364246,1.8189427052,3.5714285714,26.3300349537,26.3300349537,26.3300349537,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Vartovskoje Khanty,jem,71,8.3375631585,0.0016163793,6.4275666247,6.3018688138,1.8408462265,3.5714285714,26.2748754912,26.2748754912,26.2748754912,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Vasjugan Khanty,jem,71,8.3375631585,0.0011266019,6.7885493565,5.9876643605,1.7897014130,3.5714285714,26.3300699312,26.3300699312,26.3300699312,0.6495404516,1,ob_ugrian
good,Malyj Jugan Khanty,jem,71,Verkhne-Kalymsk Khanty,jem,71,8.3375631585,0.0011415525,6.7753660909,6.0923504989,1.8070339677,3.5714285714,25.4118470291,25.4118470291,25.4118470291,0.6495404516,1,ob_ugrian
good,Middle Lozva Mansi,jæməs,71,Nizjam Khanty,jam,71,1.9571372856,0.0168035495,4.0861651343,2.8248329253,1.0384492214,3.5714285714,49.5270335152,27.0523443135,9.5512318333,0.6495404516,1,ob_ugrian
