gloss,l1,w1,cc1,l2,w2,cc2,feature1,feature2,feature3,feature4,feature5,feature6,lexstat_simAA,lexstat_simBB,lexstat_simAB,feature7,target,db
big,Boluo_Tujia,ʨʰi³³,6,Dianfang_Tujia,ʦʰi⁵⁵,6,4.9262847532,0.0040807998,5.5014622714,2.1389585298,0.7603190423,3.0000000000,18.4832509055,17.1958981056,13.9292291488,0.4512182924,1,tujia
big,Boluo_Tujia,ʨʰi³³,6,Duogu_Tujia,ʦʰi⁵³,6,-0.0369134576,0.0606849172,2.8020600921,2.1745164327,0.7768063100,3.0000000000,16.9031918666,14.8631781016,11.7599228786,0.4512182924,1,tujia
big,Boluo_Tujia,ʨʰi³³,6,Tanxi_Tujia,ʨʰi³³,6,11.4724454203,0.0005366534,7.5301580550,4.5259308043,1.5098232586,3.0000000000,16.9080702322,17.5037909587,15.1433454902,0.4512182924,1,tujia
big,Boluo_Tujia,ʨʰi³³,6,Tasha_Tujia,ʦʰi²¹,6,-0.0369134576,0.0445781903,3.1105105452,2.0589345116,0.7221886216,3.0000000000,16.9080702322,16.9884222744,10.2312606669,0.4512182924,1,tujia
big,Dianfang_Tujia,ʦʰi⁵⁵,6,Duogu_Tujia,ʦʰi⁵³,6,1.2715901711,0.0379020287,3.2727506407,5.2352409058,1.6554128616,3.0000000000,16.9325623390,14.8631781016,8.2604306555,0.4512182924,1,tujia
big,Dianfang_Tujia,ʦʰi⁵⁵,6,Tanxi_Tujia,ʨʰi³³,6,4.9262847532,0.0061236987,5.0955890000,2.1375125476,0.7596427920,3.0000000000,17.1958981056,17.5037909587,10.6778334134,0.4512182924,1,tujia
big,Dianfang_Tujia,ʦʰi⁵⁵,6,Tasha_Tujia,ʦʰi²¹,6,1.2715901711,0.0359014167,3.3269785232,5.1174400344,1.6326543207,3.0000000000,17.1958981056,16.9884222744,12.8996553826,0.4512182924,1,tujia
big,Duogu_Tujia,ʦʰi⁵³,6,Tanxi_Tujia,ʨʰi³³,6,-0.0369134576,0.0534859521,2.9283362365,1.9715117209,0.6788006195,3.0000000000,14.8631781016,17.5037909587,9.0894131234,0.4512182924,1,tujia
big,Duogu_Tujia,ʦʰi⁵³,6,Tasha_Tujia,ʦʰi²¹,6,8.4960918557,0.0017812964,6.3304138719,4.7249961923,1.5528667551,3.0000000000,14.8631781016,16.9884222744,13.2702716956,0.4512182924,1,tujia
big,Tanxi_Tujia,ʨʰi³³,6,Tasha_Tujia,ʦʰi²¹,6,-0.0369134576,0.0453942671,3.0923694581,1.7809733581,0.5771600452,3.0000000000,18.8169748329,16.9884222744,14.1505340375,0.4512182924,1,tujia
long,Boluo_Tujia,ɣɨe¹³,73,Dianfang_Tujia,ɣɨe²¹,73,5.9622621100,0.0022444399,6.0992992721,2.1389585298,0.7603190423,3.4000000000,28.2054502032,27.9525811540,19.7754450487,0.5005556381,1,tujia
long,Boluo_Tujia,ɣɨe¹³,73,Duogu_Tujia,ɣɨe²¹,73,5.9622621100,0.0044759030,5.4090471627,2.1745164327,0.7768063100,3.4000000000,26.2120509141,24.3195633366,17.7168158905,0.5005556381,1,tujia
long,Boluo_Tujia,ɣɨe¹³,73,Tanxi_Tujia,ɣɨe³⁵,73,8.4552900322,0.0015026296,6.5005386378,4.5259308043,1.5098232586,3.4000000000,27.0624564794,31.2579525516,24.1930607382,0.5005556381,1,tujia
long,Boluo_Tujia,ɣɨe¹³,73,Tasha_Tujia,ɣɤ²¹,73,2.8469332686,0.0118331123,4.4368535492,2.0589345116,0.7221886216,3.4000000000,27.0624564794,20.4156987597,8.5431981832,0.5005556381,1,tujia
long,Dianfang_Tujia,ɣɨe²¹,73,Duogu_Tujia,ɣɨe²¹,73,10.7765034405,0.0007916873,7.1413440882,5.2352409058,1.6554128616,3.4000000000,24.3195633366,24.3195633366,24.3195633366,0.5005556381,1,tujia
long,Dianfang_Tujia,ɣɨe²¹,73,Tanxi_Tujia,ɣɨe³⁵,73,5.9622621100,0.0030618494,5.7887361805,2.1375125476,0.7596427920,3.4000000000,27.9525811540,31.2579525516,23.0405065608,0.5005556381,1,tujia
long,Dianfang_Tujia,ɣɨe²¹,73,Tasha_Tujia,ɣɤ²¹,73,3.4462800952,0.0147486901,4.2166010080,5.1174400344,1.6326543207,3.4000000000,27.9525811540,20.4156987597,15.5199397863,0.5005556381,1,tujia
long,Duogu_Tujia,ɣɨe²¹,73,Tanxi_Tujia,ɣɨe³⁵,73,5.9622621100,0.0029136316,5.8383549918,1.9715117209,0.6788006195,3.4000000000,24.3195633366,31.2579525516,18.8517121293,0.5005556381,1,tujia
long,Duogu_Tujia,ɣɨe²¹,73,Tasha_Tujia,ɣɤ²¹,73,3.4462800952,0.0161306284,4.1270354290,4.7249961923,1.5528667551,3.4000000000,24.3195633366,20.4156987597,13.2514998319,0.5005556381,1,tujia
long,Tanxi_Tujia,ɣɨe³⁵,73,Tasha_Tujia,ɣɤ²¹,73,2.8469332686,0.0111190452,4.4990958580,1.7809733581,0.5771600452,3.4000000000,26.9177535347,20.4156987597,8.6978057801,0.5005556381,1,tujia
tongue,Boluo_Tujia,ʣi²¹+la²¹,133,Dianfang_Tujia,ji³⁵+la⁵⁵,133,-1.7578538653,0.0812079168,2.5107425396,2.1389585298,0.7603190423,5.2000000000,36.6910568409,42.2549468963,8.0453151892,0.7113233463,1,tujia
tongue,Boluo_Tujia,ʣi²¹+la²¹,133,Duogu_Tujia,i²⁴+la⁵³,133,4.9710601662,0.0075986260,4.8797878373,2.1745164327,0.7768063100,5.2000000000,32.7666137088,27.4500381009,18.4880604082,0.7113233463,1,tujia
tongue,Boluo_Tujia,ʣi²¹+la²¹,133,Tanxi_Tujia,ʣi²¹+la²¹,133,16.3836108118,0.0001073307,9.1395959675,4.5259308043,1.5098232586,5.2000000000,34.1381138455,35.3691042803,29.0505534950,0.7113233463,1,tujia
tongue,Boluo_Tujia,ʣi²¹+la²¹,133,Tasha_Tujia,ji²⁴+la⁵⁵,133,-1.7578538653,0.0941548506,2.3628145058,2.0589345116,0.7221886216,5.2000000000,34.1381138455,36.5468297709,11.0124913387,0.7113233463,1,tujia
tongue,Dianfang_Tujia,ji³⁵+la⁵⁵,133,Duogu_Tujia,i²⁴+la⁵³,133,0.2395864038,0.0568035626,2.8681562335,5.2352409058,1.6554128616,5.2000000000,45.2926045980,27.4500381009,18.9306239881,0.7113233463,1,tujia
tongue,Dianfang_Tujia,ji³⁵+la⁵⁵,133,Tanxi_Tujia,ʣi²¹+la²¹,133,-1.7578538653,0.1162482139,2.1520275988,2.1375125476,0.7596427920,5.2000000000,42.2549468963,35.3691042803,13.1390590977,0.7113233463,1,tujia
tongue,Dianfang_Tujia,ji³⁵+la⁵⁵,133,Tasha_Tujia,ji²⁴+la⁵⁵,133,14.7013611286,0.0005821851,7.4487220597,5.1174400344,1.6326543207,5.2000000000,42.2549468963,36.5468297709,34.8868802779,0.7113233463,1,tujia
tongue,Duogu_Tujia,i²⁴+la⁵³,133,Tanxi_Tujia,ʣi²¹+la²¹,133,4.9710601662,0.0046826223,5.3638970122,1.9715117209,0.6788006195,5.2000000000,27.4500381009,35.3691042803,12.4366175058,0.7113233463,1,tujia
tongue,Duogu_Tujia,i²⁴+la⁵³,133,Tasha_Tujia,ji²⁴+la⁵⁵,133,0.2395864038,0.0607619990,2.8007907017,4.7249961923,1.5528667551,5.2000000000,27.4500381009,36.5468297709,20.3746138936,0.7113233463,1,tujia
tongue,Tanxi_Tujia,ʣi²¹+la²¹,133,Tasha_Tujia,ji²⁴+la⁵⁵,133,-1.7578538653,0.0999693971,2.3028911686,1.7809733581,0.5771600452,5.2000000000,33.8845782085,36.5468297709,7.2860557766,0.7113233463,1,tujia
I,Boluo_Tujia,ŋo³³,59,Dianfang_Tujia,ŋa³⁵,59,0.7698186578,0.0312181188,3.4667566235,2.1389585298,0.7603190423,2.4000000000,22.8855114091,19.3292066393,7.9998942080,0.7500333384,1,tujia
I,Boluo_Tujia,ŋo³³,59,Duogu_Tujia,ŋa²⁴,59,0.7698186578,0.0469449360,3.0587799389,2.1745164327,0.7768063100,2.4000000000,23.1097007049,19.6054686472,8.4456071093,0.7500333384,1,tujia
I,Boluo_Tujia,ŋo³³,59,Tanxi_Tujia,ŋo³³,59,10.8631377141,0.0007513148,7.1936858184,4.5259308043,1.5098232586,2.4000000000,19.7869481192,21.4688784649,17.7158642301,0.7500333384,1,tujia
I,Boluo_Tujia,ŋo³³,59,Tasha_Tujia,ŋa²⁴,59,0.7698186578,0.0334591452,3.3974301319,2.0589345116,0.7221886216,2.4000000000,19.7869481192,20.3396026282,11.8397999074,0.7500333384,1,tujia
I,Dianfang_Tujia,ŋa³⁵,59,Duogu_Tujia,ŋa²⁴,59,5.8686683692,0.0043542801,5.4365959959,5.2352409058,1.6554128616,2.4000000000,19.6054686472,19.6054686472,19.6054686472,0.7500333384,1,tujia
I,Dianfang_Tujia,ŋa³⁵,59,Tanxi_Tujia,ŋo³³,59,0.7698186578,0.0460298020,3.0784662227,2.1375125476,0.7596427920,2.4000000000,19.3292066393,21.4688784649,11.4999498071,0.7500333384,1,tujia
I,Dianfang_Tujia,ŋa³⁵,59,Tasha_Tujia,ŋa²⁴,59,5.8686683692,0.0050456045,5.2892378103,5.1174400344,1.6326543207,2.4000000000,19.3292066393,20.3396026282,18.2104285288,0.7500333384,1,tujia
I,Duogu_Tujia,ŋa²⁴,59,Tanxi_Tujia,ŋo³³,59,0.7698186578,0.0416233091,3.1790949549,1.9715117209,0.6788006195,2.4000000000,19.6054686472,21.4688784649,12.0772826763,0.7500333384,1,tujia
I,Duogu_Tujia,ŋa²⁴,59,Tasha_Tujia,ŋa²⁴,59,5.8686683692,0.0040573973,5.5072135631,4.7249961923,1.5528667551,2.4000000000,19.6054686472,20.3396026282,17.5124785212,0.7500333384,1,tujia
I,Tanxi_Tujia,ŋo³³,59,Tasha_Tujia,ŋa²⁴,59,0.7698186578,0.0327450780,3.4190026171,1.7809733581,0.5771600452,2.4000000000,23.5504660351,20.3396026282,7.6779541369,0.7500333384,1,tujia
heavy,Boluo_Tujia,doʉ¹³,154,Dianfang_Tujia,tu⁵⁵,154,-4.7623682339,0.2158743114,1.5330589325,2.1389585298,0.7603190423,2.8000000000,27.5906704499,17.7834461388,5.8597157458,0.7504665538,1,tujia
heavy,Boluo_Tujia,doʉ¹³,154,Duogu_Tujia,tu⁵³,154,2.4621334507,0.0236286041,3.7452972609,2.1745164327,0.7768063100,2.8000000000,27.3403368102,16.5380746031,5.3374249039,0.7504665538,1,tujia
heavy,Boluo_Tujia,doʉ¹³,154,Tanxi_Tujia,dʉ³⁵,154,3.5519089434,0.0184608780,3.9921014906,4.5259308043,1.5098232586,2.8000000000,25.9206995674,18.4744699042,11.8856225296,0.7504665538,1,tujia
heavy,Boluo_Tujia,doʉ¹³,154,Tasha_Tujia,tu²¹,154,2.4621334507,0.0147913904,4.2137099978,2.0589345116,0.7221886216,2.8000000000,25.9206995674,19.1158965884,8.1628757960,0.7504665538,1,tujia
heavy,Dianfang_Tujia,tu⁵⁵,154,Duogu_Tujia,tu⁵³,154,1.9220355530,0.0294903513,3.5236921433,5.2352409058,1.6554128616,2.8000000000,18.6074588405,16.5380746031,9.9353271570,0.7504665538,1,tujia
heavy,Dianfang_Tujia,tu⁵⁵,154,Tanxi_Tujia,dʉ³⁵,154,-3.5657575720,0.2091243111,1.5648264140,2.1375125476,0.7596427920,2.8000000000,17.7834461388,18.4744699042,9.2624156349,0.7504665538,1,tujia
heavy,Dianfang_Tujia,tu⁵⁵,154,Tasha_Tujia,tu²¹,154,1.9220355530,0.0283330099,3.5637277266,5.1174400344,1.6326543207,2.8000000000,17.7834461388,19.1158965884,13.6489658902,0.7504665538,1,tujia
heavy,Duogu_Tujia,tu⁵³,154,Tanxi_Tujia,dʉ³⁵,154,-0.5708472353,0.0699271592,2.6603011614,1.9715117209,0.6788006195,2.8000000000,16.5380746031,18.4744699042,10.9305577620,0.7504665538,1,tujia
heavy,Duogu_Tujia,tu⁵³,154,Tasha_Tujia,tu²¹,154,9.1465372376,0.0014844137,6.5127354287,4.7249961923,1.5528667551,2.8000000000,16.5380746031,19.1158965884,14.8600134811,0.7504665538,1,tujia
heavy,Tanxi_Tujia,dʉ³⁵,154,Tasha_Tujia,tu²¹,154,-0.5708472353,0.0623278588,2.7753467811,1.7809733581,0.5771600452,2.8000000000,19.8207503128,19.1158965884,11.9419287138,0.7504665538,1,tujia
we,Boluo_Tujia,a³³+ni³³,142,Dianfang_Tujia,ŋa³⁵+ni³⁵,142,-0.9871430997,0.0607018976,2.8017803199,2.1389585298,0.7603190423,4.4000000000,30.0670774938,39.0516880105,21.0444315608,0.7777831549,1,tujia
we,Boluo_Tujia,a³³+ni³³,142,Duogu_Tujia,ŋa²⁴+ni⁴⁴,142,2.4017380754,0.0240449672,3.7278295679,2.1745164327,0.7768063100,4.4000000000,29.4471235159,38.7861326650,20.4058001619,0.7777831549,1,tujia
we,Boluo_Tujia,a³³+ni³³,142,Tanxi_Tujia,ʔa²¹+ni³³,142,5.1994810574,0.0091231083,4.6969447110,4.5259308043,1.5098232586,4.4000000000,29.7501494456,37.4309625899,20.6090550772,0.7777831549,1,tujia
we,Boluo_Tujia,a³³+ni³³,142,Tasha_Tujia,aŋ²⁴,142,-3.6328590924,0.1739263491,1.7491233505,2.0589345116,0.7221886216,4.4000000000,29.7501494456,38.8801975346,13.3511876226,0.7777831549,1,tujia
we,Dianfang_Tujia,ŋa³⁵+ni³⁵,142,Duogu_Tujia,ŋa²⁴+ni⁴⁴,142,7.8109995888,0.0016823355,6.3875722858,5.2352409058,1.6554128616,4.4000000000,38.6092360051,38.7861326650,30.1140009815,0.7777831549,1,tujia
we,Dianfang_Tujia,ŋa³⁵+ni³⁵,142,Tanxi_Tujia,ʔa²¹+ni³³,142,0.2441963420,0.0546029802,2.9076668153,2.1375125476,0.7596427920,4.4000000000,39.0516880105,37.4309625899,12.4700406824,0.7777831549,1,tujia
we,Dianfang_Tujia,ŋa³⁵+ni³⁵,142,Tasha_Tujia,aŋ²⁴,142,-1.9271274362,0.1220648166,2.1032030916,5.1174400344,1.6326543207,4.4000000000,39.0516880105,38.8801975346,17.8803178847,0.7777831549,1,tujia
we,Duogu_Tujia,ŋa²⁴+ni⁴⁴,142,Tanxi_Tujia,ʔa²¹+ni³³,142,3.6330775170,0.0097814776,4.6272647197,1.9715117209,0.6788006195,4.4000000000,38.7861326650,37.4309625899,10.1207389349,0.7777831549,1,tujia
we,Duogu_Tujia,ŋa²⁴+ni⁴⁴,142,Tasha_Tujia,aŋ²⁴,142,-3.6328590924,0.2098960910,1.5611426753,4.7249961923,1.5528667551,4.4000000000,38.7861326650,38.8801975346,18.8551842618,0.7777831549,1,tujia
we,Tanxi_Tujia,ʔa²¹+ni³³,142,Tasha_Tujia,aŋ²⁴,142,-6.1258870147,0.3777415077,0.9735451593,1.7809733581,0.5771600452,4.4000000000,38.1529949310,38.8801975346,14.7015283293,0.7777831549,1,tujia
this,Boluo_Tujia,ʥia²¹+bu²¹,131,Dianfang_Tujia,ũ⁵⁵,129,-11.1837758401,0.7433176903,0.2966317479,2.1389585298,0.7603190423,4.0000000000,44.0526651254,18.5064348109,-4.5133217408,0.2390163921,0,tujia
this,Boluo_Tujia,ʥia²¹+bu²¹,131,Dianfang_Tujia,kaj³⁵,130,-14.2585133564,0.9006325240,0.1046579581,2.1389585298,0.7603190423,4.0000000000,44.0526651254,31.0869646139,-6.9446916486,0.2390163921,0,tujia
this,Boluo_Tujia,ʥia²¹+bu²¹,131,Duogu_Tujia,kaj²⁴+ti⁴⁴,130,-15.4692404901,0.9504527948,0.0508167818,2.1745164327,0.7768063100,4.0000000000,39.2721548739,48.3171676605,0.4120001972,0.2390163921,0,tujia
this,Boluo_Tujia,ʥia²¹+bu²¹,131,Tanxi_Tujia,ʥia²¹,131,5.3616742034,0.0086937856,4.7451468128,4.5259308043,1.5098232586,4.0000000000,42.1308334213,22.3424947176,19.2432672129,0.2390163921,1,tujia
this,Boluo_Tujia,ʥia²¹+bu²¹,131,Tasha_Tujia,ɤŋ⁵⁵,129,-15.4677892839,0.9320616138,0.0703563573,2.0589345116,0.7221886216,4.0000000000,42.1308334213,18.9018558769,-5.7500000000,0.2390163921,0,tujia
this,Boluo_Tujia,ʥia²¹+bu²¹,131,Tasha_Tujia,kaj²⁴,130,-14.2585133564,0.8997245741,0.1056665913,2.0589345116,0.7221886216,4.0000000000,42.1308334213,31.2644190367,-7.6666666667,0.2390163921,0,tujia
this,Dianfang_Tujia,ũ⁵⁵,129,Duogu_Tujia,kaj²⁴+ti⁴⁴,130,-5.1832290554,0.2954972786,1.2190956517,5.2352409058,1.6554128616,4.0000000000,20.5960927691,48.3171676605,-4.8951109969,0.2390163921,0,tujia
this,Dianfang_Tujia,kaj³⁵,130,Duogu_Tujia,kaj²⁴+ti⁴⁴,130,1.9120130856,0.0296882731,3.5170031552,5.2352409058,1.6554128616,4.0000000000,31.3846053215,48.3171676605,31.3846053215,0.2390163921,1,tujia
this,Dianfang_Tujia,ũ⁵⁵,129,Tanxi_Tujia,ʥia²¹,131,-9.0712160853,0.6751377832,0.3928384856,2.1375125476,0.7596427920,4.0000000000,18.5064348109,22.3424947176,-5.4676188576,0.2390163921,0,tujia
this,Dianfang_Tujia,kaj³⁵,130,Tanxi_Tujia,ʥia²¹,131,-9.1413183878,0.6816697285,0.3832100075,2.1375125476,0.7596427920,4.0000000000,31.0869646139,22.3424947176,-7.4390870852,0.2390163921,0,tujia
this,Dianfang_Tujia,ũ⁵⁵,129,Tasha_Tujia,ɤŋ⁵⁵,129,2.0355837854,0.0274597322,3.5950346312,5.1174400344,1.6326543207,4.0000000000,18.5064348109,18.9018558769,8.3508957065,0.2390163921,1,tujia
this,Dianfang_Tujia,ũ⁵⁵,129,Tasha_Tujia,kaj²⁴,130,-6.6222525432,0.4259654570,0.8533970228,5.1174400344,1.6326543207,4.0000000000,18.5064348109,31.2644190367,-5.7500000000,0.2390163921,0,tujia
this,Dianfang_Tujia,kaj³⁵,130,Tasha_Tujia,ɤŋ⁵⁵,129,-6.5896300548,0.4242189016,0.8575056796,5.1174400344,1.6326543207,4.0000000000,31.0869646139,18.9018558769,-5.7500000000,0.2390163921,0,tujia
this,Dianfang_Tujia,kaj³⁵,130,Tasha_Tujia,kaj²⁴,130,7.8165043203,0.0020376480,6.1959590912,5.1174400344,1.6326543207,4.0000000000,31.0869646139,31.2644190367,28.7302802017,0.2390163921,1,tujia
this,Duogu_Tujia,kaj²⁴+ti⁴⁴,130,Tanxi_Tujia,ʥia²¹,131,-10.3520455215,0.7399583767,0.3011613421,1.9715117209,0.6788006195,4.0000000000,48.3171676605,22.3424947176,-1.7612907389,0.2390163921,0,tujia
this,Duogu_Tujia,kaj²⁴+ti⁴⁴,130,Tasha_Tujia,ɤŋ⁵⁵,129,-6.7364631385,0.4211776348,0.8647005988,4.7249961923,1.5528667551,4.0000000000,48.3171676605,18.9018558769,-5.7500000000,0.2390163921,0,tujia
