gloss,l1,w1,cc1,l2,w2,cc2,feature1,feature2,feature3,feature4,feature5,feature6,lexstat_simAA,lexstat_simBB,lexstat_simAB,feature7,target,db
tongue,AKHA,mela,1,NANJIANG,la,1,1.36754596938,0.0237121831562,3.7417663057,2.38624705413,0.869721861538,3.13333333333,41.9978054723,19.6778520058,8.35173554001,0.0552070223707,1,lolo_burmese
tongue,AKHA,mela,1,NAXI,si,-2,-8.90081076493,0.662171753016,0.412230311051,1.89666837469,0.640098860007,3.13333333333,46.1259151846,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,AKHA,mela,1,NUSU,fra,1,-3.58187814984,0.185860058309,1.68276126313,2.07963505147,0.732192422294,3.13333333333,40.9427292309,29.8887539848,0.683082275001,0.0552070223707,1,lolo_burmese
tongue,AKHA,mela,1,XIDE,hane,1,-7.98846247484,0.635198921106,0.453817067562,2.04796270503,0.716845496579,3.13333333333,45.3641480804,40.7261443726,7.12210995131,0.0552070223707,1,lolo_burmese
tongue,AKHA,mela,1,ZAIWA,So,1,-11.170376248,0.864442867282,0.145670063629,2.04297278941,0.714405996807,3.13333333333,45.0836222378,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,BIYUE,ala,1,0.9310995724,0.0175320296696,4.04372580412,2.59803975632,0.954757220795,3.13333333333,54.9198753643,26.6293652127,20.419731776,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,BURMESE,hly~a,1,2.55637756029,0.0121716848174,4.40864294135,2.16040993448,0.770297988169,3.13333333333,51.2237828346,41.6807290966,2.8907923701,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,DAFANG,Lo,1,-6.55056767119,0.45987862441,0.776792684294,1.88557617188,0.634233435669,3.13333333333,60.0520954808,15.3350681558,0.0,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,JINO,a Lo,1,-3.57555075575,0.155716162943,1.85972039729,2.93677020704,1.07731040845,3.13333333333,53.8548583976,33.4713143761,-10.0181937717,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,LAHU,xate,1,-9.56379289244,0.802890932983,0.21953639869,2.08195630668,0.733307983749,3.13333333333,59.519303114,40.7022702239,1.99539647374,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,LISU,laCh~3,1,-6.24267692147,0.392447741065,0.935351894406,2.42536739152,0.885983014573,3.13333333333,58.1492575379,44.5408830376,6.02003592946,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,MPI,olo,1,-4.28054400601,0.23455978975,1.45004475664,3.05487587206,1.11673896072,3.13333333333,66.2631902492,22.6106078152,7.67268066609,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,NANJIANG,la,1,-2.04391734304,0.0931677018634,2.37335416388,2.13841005142,0.76006258627,3.13333333333,58.0287966797,19.6778520058,8.35173554001,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,NAXI,si,-2,-9.91912999061,0.770060687795,0.261285951922,2.11455086531,0.748842433122,3.13333333333,68.9761359916,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,BISU,manhla,1,NUSU,fra,1,-1.61229179078,0.0637119113573,2.7533837424,2.50865933652,0.91974848157,3.13333333333,57.6737010127,29.8887539848,2.04331432146,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,XIDE,hane,1,-6.47646929296,0.467008327995,0.761408188507,2.3043911366,0.834816492576,3.13333333333,63.4158551278,40.7261443726,13.2327441909,0.0552070223707,1,lolo_burmese
tongue,BISU,manhla,1,ZAIWA,So,1,-9.90275384732,0.744436952124,0.295127115301,2.15628500861,0.768386837541,3.13333333333,70.8506463812,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,BURMESE,hly~a,1,-4.57699916242,0.200269723533,1.60809020334,2.07794213379,0.731378045218,3.13333333333,26.6293652127,41.6807290966,2.19826754798,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,DAFANG,Lo,1,-1.43337270256,0.107320540156,2.2319352203,2.24290322182,0.807771107847,3.13333333333,29.2608266984,15.3350681558,5.27359013784,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,JINO,a Lo,1,3.1162367449,0.0138408304498,4.28013232699,3.2123160079,1.16699217478,3.13333333333,26.9366240192,33.4713143761,1.48180622827,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,LAHU,xate,1,-5.14787304779,0.373702422145,0.984295460988,3.02532785078,1.10701946603,3.13333333333,24.8744055147,40.7022702239,1.99539647374,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,LISU,laCh~3,1,-1.12548195284,0.090973702914,2.39718479319,2.49129410095,0.912802294727,3.13333333333,25.1012732438,44.5408830376,6.02003592946,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,MPI,olo,1,2.41124349464,0.0124481327801,4.38618464482,3.25770980452,1.18102443455,3.13333333333,33.0321190003,22.6106078152,8.90601399942,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,NANJIANG,la,1,3.07327762559,0.0155482815057,4.16380516057,2.61618237185,0.961716145177,3.13333333333,29.9017637403,19.6778520058,8.35173554001,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,NAXI,si,-2,-7.19507910872,0.512437810945,0.668575919829,2.32797102724,0.844997084449,3.13333333333,32.6077722818,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,BIYUE,ala,1,NUSU,fra,1,-6.07050126191,0.376642335766,0.976459253341,2.72988166133,1.00425826076,3.13333333333,23.7171023815,29.8887539848,4.33818156927,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,XIDE,hane,1,-2.8398740373,0.188806473365,1.66703273897,2.46494180666,0.902168199369,3.13333333333,28.7609422584,40.7261443726,4.21444157193,0.0552070223707,1,lolo_burmese
tongue,BIYUE,ala,1,ZAIWA,So,1,-7.24102776461,0.520596590909,0.652779834831,2.36145083439,0.859276190485,3.13333333333,31.9998322259,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,DAFANG,Lo,1,-1.43337270256,0.0822656776804,2.4978012974,1.6247848327,0.485375396367,3.13333333333,41.6807290966,15.3350681558,1.98462479154,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,JINO,a Lo,1,-6.34093763162,0.397503285151,0.922552080391,2.28851521801,0.827903230864,3.13333333333,41.6807290966,33.4713143761,-10.5357131404,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,LAHU,xate,1,-3.6593016578,0.187253613666,1.67529135815,2.19494644773,0.78615764884,3.13333333333,41.6807290966,40.7022702239,0.0,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,LISU,laCh~3,1,-1.12548195284,0.0613621038436,2.79096283562,1.73992472534,0.553841850991,3.13333333333,41.6807290966,44.5408830376,2.91430606155,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,MPI,olo,1,-6.44162661954,0.38370565046,0.957879555593,2.28216181438,0.825123157944,3.13333333333,41.6807290966,22.6106078152,1.84879365173,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,NANJIANG,la,1,3.07327762559,0.00698757763975,4.96362132933,1.9323102251,0.658716294896,3.13333333333,41.6807290966,19.6778520058,6.47983484024,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,NAXI,si,-2,-4.01463875597,0.1975724882,1.62164973312,1.64301259653,0.496531505812,3.13333333333,41.6807290966,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,BURMESE,hly~a,1,NUSU,fra,1,4.29219944386,0.00554016620499,5.19573077777,2.53760385478,0.931220271522,3.13333333333,41.6807290966,29.8887539848,0.0,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,XIDE,hane,1,-1.74064272829,0.0954516335682,2.34913561457,1.63588708275,0.492185215477,3.13333333333,41.6807290966,40.7261443726,0.0,0.0552070223707,1,lolo_burmese
tongue,BURMESE,hly~a,1,ZAIWA,So,1,-3.99826261268,0.174645987862,1.74499428044,2.40904940208,0.87923223072,3.13333333333,41.6807290966,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
tongue,DAFANG,Lo,1,JINO,a Lo,1,3.92652268563,0.00415224913495,5.48410513132,2.6635439497,0.97965754797,3.13333333333,16.8323222665,33.4713143761,-1.49822015678,0.0552070223707,1,lolo_burmese
tongue,DAFANG,Lo,1,LAHU,xate,1,-6.69436128931,0.562629757785,0.575133490999,2.16600960293,0.772886582054,3.13333333333,18.7734090518,40.7022702239,0.0,0.0552070223707,1,lolo_burmese
tongue,DAFANG,Lo,1,LISU,laCh~3,1,-2.98111600245,0.212508884151,1.54877148372,2.30615219754,0.835580420335,3.13333333333,17.1437965071,44.5408830376,8.29883039647,0.0552070223707,1,lolo_burmese
tongue,DAFANG,Lo,1,MPI,olo,1,0.89900516082,0.0338865836791,3.38473610461,2.27550665106,0.822202731372,3.13333333333,17.1201634912,22.6106078152,5.34758116067,0.0552070223707,1,lolo_burmese
tongue,DAFANG,Lo,1,NANJIANG,la,1,1.05965521966,0.0417348608838,3.17641850701,1.87205857219,0.62703866613,3.13333333333,20.7550985255,19.6778520058,9.79057840114,0.0552070223707,1,lolo_burmese
tongue,DAFANG,Lo,1,NAXI,si,-2,-8.49927509259,0.72565742715,0.32067723895,1.84683295045,0.613472253408,3.13333333333,18.509027711,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,DAFANG,Lo,1,NUSU,fra,1,-4.27523506188,0.31897810219,1.14263282373,1.96995957387,0.67801302166,3.13333333333,19.382389854,29.8887539848,0.0,0.0552070223707,1,lolo_burmese
tongue,DAFANG,Lo,1,XIDE,hane,1,-8.11290690296,0.775455158463,0.254305120781,2.79013464717,1.0260898553,3.13333333333,17.5550444139,40.7261443726,0.0,0.0552070223707,1,lolo_burmese
tongue,DAFANG,Lo,1,ZAIWA,So,1,-0.39480909644,0.0653409090909,2.72813695967,2.06276517857,0.724047402389,3.13333333333,17.687568859,14.6768284958,3.17176283698,0.0552070223707,1,lolo_burmese
tongue,JINO,a Lo,1,LAHU,xate,1,-3.59069525678,0.231962238705,1.46118068476,2.71045778274,0.997117544146,3.13333333333,36.4853542383,40.7022702239,-8.60228047388,0.0552070223707,1,lolo_burmese
tongue,JINO,a Lo,1,LISU,laCh~3,1,-3.3506903092,0.223529411765,1.49821227732,2.78600961454,1.02461032637,3.13333333333,34.7868438079,44.5408830376,-8.68155864793,0.0552070223707,1,lolo_burmese
tongue,JINO,a Lo,1,MPI,olo,1,2.84279281908,0.00876010781671,4.73754706627,3.31844634768,1.19949670583,3.13333333333,35.6190698832,22.6106078152,8.08411045746,0.0552070223707,1,lolo_burmese
tongue,JINO,a Lo,1,NANJIANG,la,1,-1.43337270256,0.115537848606,2.15815710915,2.096920571,0.740469873759,3.13333333333,40.0119992232,19.6778520058,2.61310100926,0.0552070223707,1,lolo_burmese
tongue,JINO,a Lo,1,NAXI,si,-2,-9.42371942499,0.767474048443,0.264650613196,2.22698880408,0.800650360906,3.13333333333,41.1705795848,15.6265550223,-5.75,0.0552070223707,0,lolo_burmese
tongue,JINO,a Lo,1,NUSU,fra,1,-6.34093763162,0.442075337598,0.816274964375,2.72132799455,1.00111999445,3.13333333333,36.2151112076,29.8887539848,-3.32848509739,0.0552070223707,1,lolo_burmese
tongue,JINO,a Lo,1,XIDE,hane,1,-4.35059372151,0.311432325887,1.16657321673,1.95810887692,0.671979148753,3.13333333333,39.153351334,40.7261443726,-6.8608461921,0.0552070223707,1,lolo_burmese
tongue,JINO,a Lo,1,ZAIWA,So,1,-2.88783701866,0.175778546713,1.73853033353,2.62882497614,0.966536969221,3.13333333333,38.4572520784,14.6768284958,-3.29608588068,0.0552070223707,1,lolo_burmese
tongue,LAHU,xate,1,LISU,laCh~3,1,0.485790358549,0.042214532872,3.16499073637,3.29816803717,1.19336717407,3.13333333333,40.2861876642,44.5408830376,0.0,0.0552070223707,1,lolo_burmese
tongue,LAHU,xate,1,MPI,olo,1,-8.34501109175,0.720350404313,0.328017512702,2.49177876002,0.912996816897,3.13333333333,49.2981364189,22.6106078152,0.0,0.0552070223707,1,lolo_burmese
tongue,LAHU,xate,1,NANJIANG,la,1,-3.45427926521,0.275697211155,1.28845207651,2.71101090458,0.997321592854,3.13333333333,41.2784071402,19.6778520058,3.81640580573,0.0552070223707,1,lolo_burmese
tongue,LAHU,xate,1,NAXI,si,-2,-5.22082729681,0.37785467128,0.973245624802,2.19927374912,0.78812719183,3.13333333333,49.0907703815,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,LAHU,xate,1,NUSU,fra,1,-6.1409763401,0.466240227434,0.76305426817,2.78745612266,1.02512939591,3.13333333333,42.6760625642,29.8887539848,2.04331432146,0.0552070223707,1,lolo_burmese
tongue,LAHU,xate,1,XIDE,hane,1,2.63050584546,0.0164257555848,4.10890471355,2.53965490241,0.932028206607,3.13333333333,45.2956322491,40.7261443726,14.2380212233,0.0552070223707,1,lolo_burmese
tongue,LAHU,xate,1,ZAIWA,So,1,-3.60342091802,0.21384083045,1.54252332365,2.33821747392,0.8493888758,3.13333333333,46.2126287278,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
tongue,LISU,laCh~3,1,MPI,olo,1,-3.57331538572,0.205394190871,1.58282426392,2.2909013458,0.828945340911,3.13333333333,51.554764444,22.6106078152,0.0,0.0552070223707,1,lolo_burmese
tongue,LISU,laCh~3,1,NANJIANG,la,1,1.36754596938,0.0384615384615,3.25809653802,2.86035679117,1.05094636921,3.13333333333,47.2480968454,19.6778520058,18.8370127437,0.0552070223707,1,lolo_burmese
tongue,LISU,laCh~3,1,NAXI,si,-2,-4.42536876873,0.294243070362,1.22334908329,2.16486147995,0.772356377858,3.13333333333,50.1533775681,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,LISU,laCh~3,1,NUSU,fra,1,-3.59392490985,0.22700729927,1.48277310664,2.46469543911,0.902068245746,3.13333333333,51.8127768341,29.8887539848,3.3766476548,0.0552070223707,1,lolo_burmese
tongue,LISU,laCh~3,1,XIDE,hane,1,-7.52365084435,0.667565745111,0.404117399009,2.26023735253,0.815469831012,3.13333333333,50.8335848472,40.7261443726,0.0,0.0552070223707,1,lolo_burmese
tongue,LISU,laCh~3,1,ZAIWA,So,1,-3.62457774166,0.190340909091,1.65893855621,2.10257342965,0.743162037178,3.13333333333,60.1351558813,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
tongue,MPI,olo,1,NANJIANG,la,1,0.467455836387,0.0446215139442,3.10953916083,2.29096256616,0.82897206382,3.13333333333,32.0562567797,19.6778520058,0.0,0.0552070223707,1,lolo_burmese
tongue,MPI,olo,1,NAXI,si,-2,-7.51656684416,0.557399723375,0.584472660212,2.16203612136,0.771050426459,3.13333333333,29.1411056151,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,MPI,olo,1,NUSU,fra,1,-7.83854043517,0.578125,0.547965170715,2.65198378677,0.97530795872,3.13333333333,29.2314463748,29.8887539848,0.0,0.0552070223707,1,lolo_burmese
tongue,MPI,olo,1,XIDE,hane,1,-6.03701208126,0.479632063075,0.734736004279,2.25746992777,0.814244685186,3.13333333333,25.3748626174,40.7261443726,0.0,0.0552070223707,1,lolo_burmese
tongue,MPI,olo,1,ZAIWA,So,1,-4.90864990123,0.327109266943,1.11746101423,2.46589443881,0.902554597178,3.13333333333,27.4399333639,14.6768284958,5.07242453033,0.0552070223707,1,lolo_burmese
tongue,NANJIANG,la,1,NAXI,si,-2,-4.7020511865,0.374795417349,0.981374955617,1.81251508415,0.59471543,3.13333333333,20.2423610443,15.6265550223,0.0,0.0552070223707,0,lolo_burmese
tongue,NANJIANG,la,1,NUSU,fra,1,0.60483466858,0.0521446593776,2.95373351165,2.01183563868,0.699047558384,3.13333333333,16.6252178574,29.8887539848,3.9424974247,0.0552070223707,1,lolo_burmese
tongue,NANJIANG,la,1,XIDE,hane,1,-3.78970289641,0.333850931677,1.09706069798,2.37775093772,0.866155056755,3.13333333333,19.2147399729,40.7261443726,3.84382693246,0.0552070223707,1,lolo_burmese
tongue,NANJIANG,la,1,ZAIWA,So,1,-6.97161666955,0.553191489362,0.592051063689,1.87385207219,0.627996243767,3.13333333333,19.96751829,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
tongue,NAXI,si,-2,NUSU,fra,1,-7.48795058966,0.577372262774,0.549268051055,2.01378357807,0.70001532977,3.13333333333,15.6731774014,29.8887539848,0.0,0.0552070223707,0,lolo_burmese
tongue,NAXI,si,-2,XIDE,hane,1,-3.45979147966,0.263654753877,1.33311478215,2.12011601407,0.751470810803,3.13333333333,19.1055229906,40.7261443726,0.0,0.0552070223707,0,lolo_burmese
tongue,NAXI,si,-2,ZAIWA,So,1,-1.87216190343,0.110795454545,2.20006952947,1.80241210246,0.589125824752,3.13333333333,14.2864593991,14.6768284958,5.90945004124,0.0552070223707,0,lolo_burmese
tongue,NUSU,fra,1,XIDE,hane,1,-3.44086912235,0.259695290859,1.34824629348,2.17334487193,0.776267396427,3.13333333333,32.425697708,40.7261443726,4.21444157193,0.0552070223707,1,lolo_burmese
tongue,NUSU,fra,1,ZAIWA,So,1,-8.34726847056,0.645255474453,0.438108956185,2.53315602787,0.929465967177,3.13333333333,33.3281872829,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
tongue,XIDE,hane,1,ZAIWA,So,1,-5.70399426889,0.401888064734,0.911581675073,2.04485388179,0.715326335496,3.13333333333,42.806610741,14.6768284958,0.0,0.0552070223707,1,lolo_burmese
I,ACHANG,No,2,AKHA,Na,2,3.26284658005,0.00484094052559,5.33064625366,1.9624666502,0.674202177003,2.33333333333,14.2515565663,14.5226620929,8.56234884913,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,BISU,ga,2,-1.14693113361,0.0604467805519,2.80599196137,2.34817883546,0.853640064083,2.33333333333,14.2515565663,14.2593247031,0.0,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,BIYUE,Na,2,3.26284658005,0.00346020761246,5.66642668811,2.60118591375,0.955967461708,2.33333333333,14.2515565663,15.4016831155,11.3454859514,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,BURMESE,kyw$antau,1,-6.85521951011,0.452693823916,0.792539267408,2.67956672133,0.985655110308,2.33333333333,14.0502347887,79.5655883605,0.311388004519,0.195773909586,0,lolo_burmese
I,ACHANG,No,2,DAFANG,No,2,5.59522444343,0.000692041522491,7.27586460055,1.92466021952,0.654749442819,2.33333333333,14.2515565663,13.8652068511,9.85281167086,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,JINO,No,2,5.59522444343,0.00134861766689,6.60867516158,2.12520662317,0.753869032082,2.33333333333,14.2515565663,14.3795906011,3.73444531215,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,LAHU,Na,2,3.26284658005,0.00606877950101,5.1045977648,2.19597662627,0.786626879816,2.33333333333,14.2515565663,15.0174537166,9.99745786493,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,LISU,Nua,2,1.85901168557,0.0186851211073,3.98002773454,1.90088981463,0.642322100033,2.33333333333,14.2515565663,23.6863739626,10.8094442993,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,MPI,No,2,5.59522444343,0.00134770889488,6.60934924317,2.35027863311,0.85453388841,2.33333333333,14.2515565663,13.3221849131,9.63304904892,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,NANJIANG,No,2,5.59522444343,0.000796812749004,7.13489085157,2.04119824914,0.713537012449,2.33333333333,14.2515565663,19.0217651922,5.58119645483,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,NAXI,N3,2,3.42083493637,0.00415224913495,5.48410513132,1.97496664484,0.680551509524,2.33333333333,14.2515565663,14.0086577867,7.92431377527,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,NUSU,Na,2,3.26284658005,0.00568585643213,5.16977351543,2.4852404353,0.910369409516,2.33333333333,14.2515565663,15.3478108275,11.3217899991,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,XIDE,Na,2,3.26284658005,0.00854139290407,4.76283118096,2.00387363091,0.695082122807,2.33333333333,14.2515565663,16.7620083075,9.50415151095,0.195773909586,1,lolo_burmese
I,ACHANG,No,2,ZAIWA,No,2,5.59522444343,0.00346020761246,5.66642668811,3.30062566918,1.19411204722,2.33333333333,14.2515565663,15.3685948185,11.6242719322,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,BISU,ga,2,1.45889065559,0.0141604855024,4.25729990441,2.34063980463,0.85042431278,2.33333333333,13.2933223416,14.2593247031,2.09191272444,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,BIYUE,Na,2,5.86866836925,0.0028388928318,5.86434115078,2.6824855238,0.986743798977,2.33333333333,15.4016831155,15.4016831155,15.4016831155,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,BURMESE,kyw$antau,1,-6.12588701466,0.3991908294,0.918315707254,2.13251223884,0.757300739563,2.33333333333,14.5226620929,79.5655883605,0.0,0.195773909586,0,lolo_burmese
I,AKHA,Na,2,DAFANG,No,2,3.26284658005,0.00709723207949,4.9480504189,2.10595926015,0.744771068865,2.33333333333,16.5117633977,13.8652068511,6.32100616837,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,JINO,No,2,3.26284658005,0.00138312586445,6.58340922216,2.89408844062,1.06267018773,2.33333333333,14.9155803442,14.3795906011,6.50513432653,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,LAHU,Na,2,5.86866836925,0.00138312586445,6.58340922216,2.5748606598,0.945795419953,2.33333333333,15.0174537166,15.0174537166,15.0174537166,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,LISU,Nua,2,3.37564044703,0.00425833924769,5.45887604267,2.44404932438,0.893656222929,2.33333333333,15.163266705,23.6863739626,9.41326670502,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,MPI,No,2,3.26284658005,0.00276816608997,5.88957023943,2.49811127703,0.915534957159,2.33333333333,18.5329405056,13.3221849131,6.46988800518,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,NANJIANG,No,2,3.26284658005,0.0073589533933,4.91183755835,2.38624705413,0.869721861538,2.33333333333,17.9445186725,19.0217651922,8.05724506781,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,NAXI,N3,2,3.57411906924,0.0014194464159,6.55748833134,1.89666837469,0.640098860007,2.33333333333,18.894507908,14.0086577867,7.11755810109,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,NUSU,Na,2,5.86866836925,0.00145772594752,6.53087762773,2.07963505147,0.732192422294,2.33333333333,15.3478108275,15.3478108275,15.3478108275,0.195773909586,1,lolo_burmese
I,AKHA,Na,2,XIDE,Na,2,5.86866836925,0.00269723533378,5.91552798102,2.04796270503,0.716845496579,2.33333333333,16.7620083075,16.7620083075,16.7620083075,0.195773909586,1,lolo_burmese
