gloss,l1,w1,cc1,l2,w2,cc2,feature1,feature2,feature3,feature4,feature5,feature6,lexstat_simAA,lexstat_simBB,lexstat_simAB,feature7,target,db
tongue,AHAGGAR,il3s,1,JIBBALI,ElSEn,1,-3.2129306608,0.0935297885971,2.36947529881,1.44083767515,0.365224663308,4.61904761905,33.7380301887,46.8660863024,0.0,0.163436779213,1,afrasian
tongue,AHAGGAR,il3s,1,KAFFA,eCiyo,6,-6.34461523414,0.29468289558,1.22185543103,0.961538244791,-0.0392209385702,4.61904761905,33.7380301887,45.8144974562,0.0,0.163436779213,0,afrasian
tongue,AHAGGAR,il3s,1,MEHRI_2,lSin,1,-4.49383364395,0.140294682896,1.9640101907,1.30990363882,0.269953576356,4.61904761905,33.7380301887,42.7719337029,0.0,0.163436779213,1,afrasian
tongue,AHAGGAR,il3s,1,OROMO,araba,4,-8.6204061342,0.561819346573,0.576574928143,1.01432519105,0.0142235549883,4.61904761905,33.7380301887,32.2313530996,0.276150366106,0.163436779213,0,afrasian
tongue,AHAGGAR,il3s,1,QABYLE,il3s,1,11.6106914713,0.000674308833446,7.30182234214,4.54109717772,1.51316865196,4.61904761905,33.7380301887,30.9436239088,26.3627126879,0.163436779213,1,afrasian
tongue,AHAGGAR,il3s,1,SIWA,il3s,1,11.6106914713,0.000753579502638,7.19067603433,3.79334888582,1.33324923998,4.61904761905,33.7380301887,33.0661706231,25.7551818357,0.163436779213,1,afrasian
tongue,AHAGGAR,il3s,1,SOQOTRI_2,leSin,1,-2.7719670622,0.0814717477004,2.50749897282,1.12715303365,0.119695014351,4.61904761905,33.7380301887,49.1419269057,2.06875803189,0.163436779213,1,afrasian
tongue,AHAGGAR,il3s,1,SYRIAC_2,leSan,1,-2.7719670622,0.0781550288277,2.54906087578,1.31364988019,0.272809431124,4.61904761905,39.0901489345,47.0180976102,0.0,0.163436779213,1,afrasian
tongue,AHAGGAR,il3s,1,TIGRAI,malXas,2,-0.736074535095,0.0377962844331,3.27554447661,1.51879567661,0.41791770279,4.61904761905,33.7380301887,50.432703632,4.95653991117,0.163436779213,0,afrasian
tongue,AHAGGAR,il3s,1,ZENAGA_2,3Csi,1,-3.15344502868,0.124279308136,2.08522376145,3.24671582808,1.17764397099,4.61904761905,33.7380301887,32.9364812562,4.22324581455,0.163436779213,1,afrasian
tongue,AMHARIC_3,m3las,2,ARABIC_LEBANESE,lsen,1,-3.67066607062,0.174247277386,1.74727985422,2.13392693149,0.757963912129,4.61904761905,42.921904267,38.6986393603,0.0,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,ARABIC_QURANIC,lisan,1,-3.90957007274,0.143232588699,1.94328547563,2.45385203777,0.897659050165,4.61904761905,40.5314316533,46.3374031343,0.0,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,BEJA_2,midala,3,1.77258374135,0.011531069827,4.46271016262,1.40387253594,0.339234515112,4.61904761905,44.6376268635,50.3023866078,21.1942846175,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,BOLEWA,lisi,1,-2.20383841653,0.0794362588085,2.53280035491,1.54622921574,0.435819202916,4.61904761905,42.6317271677,34.3074285909,0.446888951096,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,DAHALO_2,Xena,5,-9.04780786517,0.636771300448,0.451344713859,1.13618611512,0.127677140609,4.61904761905,42.9562363945,34.8942232799,0.0,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,GEEZ,l3san,1,-1.41560592317,0.0723894939142,2.6256941018,3.42811540635,1.23201066596,4.61904761905,43.7552202334,45.3557860127,2.1674053898,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,GHADAMES_2,il3s,1,3.29915665688,0.00919842312746,4.68872320881,1.52821572114,0.424100859534,4.61904761905,43.7049506062,32.6222280308,16.5125787152,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,HARARI_2,%arat,-2,-0.18384783276,0.0256245996156,3.6642024664,3.6594754231,1.29731981012,4.61904761905,48.7526620835,36.4171819137,1.26860805228,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,HAUSA_3,harSe,1,-7.5945009845,0.506085842409,0.681048975054,1.09346536059,0.0893518830701,4.61904761905,41.7886701939,43.7806308568,0.0,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,JIBBALI,ElSEn,1,-5.07206975637,0.199871877002,1.61007873271,2.07468434188,0.729809017717,4.61904761905,54.652590623,46.8660863024,7.44714646924,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,KAFFA,eCiyo,6,-11.7171295138,0.922485586163,0.0806835279454,1.13354637801,0.125351105884,4.61904761905,46.0936762959,45.8144974562,0.0,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,MEHRI_2,lSin,1,-6.19956530016,0.283151825753,1.26177203844,2.01169913573,0.698979706128,4.61904761905,50.1442117573,42.7719337029,0.0,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,OROMO,araba,4,-6.32492060684,0.397821909033,0.921750838582,1.40330749347,0.338831945656,4.61904761905,45.5329416977,32.2313530996,0.431288344468,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,QABYLE,il3s,1,3.29915665688,0.00674308833446,4.99923724914,1.55591815859,0.442065827064,4.61904761905,42.0256370984,30.9436239088,15.9044931814,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,SIWA,il3s,1,3.29915665688,0.00753579502638,4.88809094134,1.28256050359,0.248858473237,4.61904761905,46.9720405894,33.0661706231,16.8759066834,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,SOQOTRI_2,leSin,1,-4.57780388672,0.164257555848,1.80631962056,2.24352200117,0.808046953012,4.61904761905,46.4615639,49.1419269057,0.0,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,SYRIAC_2,leSan,1,-4.57780388672,0.181294042281,1.70763502287,2.32392717453,0.843258502237,4.61904761905,42.6317271677,47.0180976102,0.0,0.163436779213,0,afrasian
tongue,AMHARIC_3,m3las,2,TIGRAI,malXas,2,9.68150030566,0.000640614990391,7.35308192052,3.80418961799,1.33610299044,4.61904761905,41.3032491421,50.432703632,26.8711240933,0.163436779213,1,afrasian
tongue,AMHARIC_3,m3las,2,ZENAGA_2,3Csi,1,-3.43811464386,0.112748238309,2.18259792548,1.28623856574,0.251722118519,4.61904761905,50.2390987759,32.9364812562,0.0,0.163436779213,0,afrasian
tongue,ARABIC_LEBANESE,lsen,1,ARABIC_QURANIC,lisan,1,6.22134866474,0.00197109067017,6.22916824975,4.85233617007,1.57946027353,4.61904761905,41.8270459143,46.3374031343,31.5039438066,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,BEJA_2,midala,3,-9.9578212215,0.7533632287,0.283207792057,1.4901107548,0.398850449278,4.61904761905,44.5093212816,50.3023866078,0.0,0.163436779213,0,afrasian
tongue,ARABIC_LEBANESE,lsen,1,BOLEWA,lisi,1,1.7624721722,0.0070467648943,4.95518664772,1.40663021827,0.341196927861,4.61904761905,38.6986393603,34.3074285909,4.75966226585,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,DAHALO_2,Xena,5,-1.66185821343,0.0550928891736,2.89873462426,1.2192885885,0.19826756448,4.61904761905,45.4369313651,34.8942232799,6.81496358533,0.163436779213,0,afrasian
tongue,ARABIC_LEBANESE,lsen,1,GEEZ,l3san,1,6.22134866474,0.00128122998078,6.65993473996,3.56628849112,1.27152541665,4.61904761905,45.9469601453,45.3557860127,26.2056181141,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,GHADAMES_2,il3s,1,-1.96493441441,0.0637319316689,2.75306955992,1.98498696097,0.685612345334,4.61904761905,38.6140240846,32.6222280308,0.0,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,HARARI_2,%arat,-2,-7.34275139216,0.458039718129,0.780799377821,2.46531380634,0.902319104196,4.61904761905,41.5301285765,36.4171819137,0.0,0.163436779213,0,afrasian
tongue,ARABIC_LEBANESE,lsen,1,HAUSA_3,harSe,1,-2.34451857163,0.0679051889814,2.6896428264,1.35573782897,0.304345829355,4.61904761905,42.6764054546,43.7806308568,16.4653464907,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,JIBBALI,ElSEn,1,4.87495825766,0.00128122998078,6.65993473996,2.3717428409,0.863625060797,4.61904761905,37.6717172882,46.8660863024,26.5765750912,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,KAFFA,eCiyo,6,-11.7805845004,0.823830877643,0.193790015718,1.20377891249,0.185465702529,4.61904761905,41.9895560215,45.8144974562,4.62640874916,0.163436779213,0,afrasian
tongue,ARABIC_LEBANESE,lsen,1,MEHRI_2,lSin,1,6.58539087438,0.00192184497117,6.25446963185,2.0552513291,0.720398141737,4.61904761905,42.7462855663,42.7719337029,33.8063450868,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,OROMO,araba,4,-14.169204341,0.968609865471,0.031893363776,1.18697047609,0.171404242608,4.61904761905,46.3669774242,32.2313530996,0.0,0.163436779213,0,afrasian
tongue,ARABIC_LEBANESE,lsen,1,QABYLE,il3s,1,-1.96493441441,0.0748482805125,2.59229214083,1.89836171999,0.640991261582,4.61904761905,45.570402282,30.9436239088,0.0,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,SIWA,il3s,1,-1.96493441441,0.0730972117558,2.61596505583,1.71312118801,0.538316962906,4.61904761905,45.883812055,33.0661706231,0.0,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,SOQOTRI_2,leSin,1,4.09236295216,0.00131406044678,6.63463335786,2.53141088097,0.928776807769,4.61904761905,42.4121149594,49.1419269057,27.9886467146,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,SYRIAC_2,leSan,1,3.6924494352,0.00576553491352,5.15585734318,3.37317049736,1.21585310249,4.61904761905,38.6986393603,47.0180976102,18.2957597045,0.163436779213,1,afrasian
tongue,ARABIC_LEBANESE,lsen,1,TIGRAI,malXas,2,-5.37639772683,0.276745675849,1.28465633227,3.05257534219,1.11598560882,4.61904761905,46.2689978948,50.432703632,0.0,0.163436779213,0,afrasian
tongue,ARABIC_LEBANESE,lsen,1,ZENAGA_2,3Csi,1,-3.73765312176,0.140294682896,1.9640101907,1.51775166371,0.417230071197,4.61904761905,39.5341341152,32.9364812562,4.93399693346,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,BEJA_2,midala,3,-6.32615384095,0.369250985545,0.996278688528,1.62560654351,0.485881003682,4.61904761905,47.8272759852,50.3023866078,4.37431109,0.163436779213,0,afrasian
tongue,ARABIC_QURANIC,lisan,1,BOLEWA,lisi,1,4.06451821639,0.00131406044678,6.63463335786,1.55480315971,0.441348952221,4.61904761905,46.3374031343,34.3074285909,9.89436918724,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,DAHALO_2,Xena,5,-5.96367296857,0.26346911958,1.33381911112,1.17530394791,0.161526793218,4.61904761905,50.8864643128,34.8942232799,0.0,0.163436779213,0,afrasian
tongue,ARABIC_QURANIC,lisan,1,GEEZ,l3san,1,10.4524959664,0.00065703022339,7.32778053842,4.43568028218,1.48968099344,4.61904761905,51.1112927879,45.3557860127,37.8393490889,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,GHADAMES_2,il3s,1,-0.66163514677,0.0283018867925,3.56482680544,1.75420815564,0.562017561734,4.61904761905,44.1130027658,32.6222280308,0.0,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,HARARI_2,%arat,-2,-6.12063501435,0.295663600526,1.21853295566,2.41812278151,0.882991529028,4.61904761905,47.3161206469,36.4171819137,1.26860805228,0.163436779213,0,afrasian
tongue,ARABIC_QURANIC,lisan,1,HAUSA_3,harSe,1,-7.83354310974,0.434954007884,0.832514982485,1.25196564468,0.224714831947,4.61904761905,48.752458959,43.7806308568,3.00963791814,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,JIBBALI,ElSEn,1,2.01375183437,0.00591327201051,5.13055596109,2.12730863653,0.754857629845,4.61904761905,47.7714502391,46.8660863024,12.6883881295,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,KAFFA,eCiyo,6,-9.24228921437,0.567674113009,0.566207769618,1.15234477354,0.141798800082,4.61904761905,47.1247499836,45.8144974562,0.0,0.163436779213,0,afrasian
tongue,ARABIC_QURANIC,lisan,1,MEHRI_2,lSin,1,1.83178401964,0.0137976346912,4.2832581007,1.73225025652,0.549421289611,4.61904761905,48.6090550614,42.7719337029,28.0563450868,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,OROMO,araba,4,-12.7597527528,0.9185282523,0.0849826156279,1.52549103639,0.422316349306,4.61904761905,47.882208055,32.2313530996,0.528343207369,0.163436779213,0,afrasian
tongue,ARABIC_QURANIC,lisan,1,QABYLE,il3s,1,-0.66163514677,0.036652835408,3.30626448917,1.52028200366,0.418895846376,4.61904761905,45.8104142911,30.9436239088,0.0,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,SIWA,il3s,1,-0.66163514677,0.0332302936631,3.40429335937,1.51453337701,0.415107389546,4.61904761905,47.9939757486,33.0661706231,0.0,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,SOQOTRI_2,leSin,1,3.85345895004,0.0033692722372,5.69305851129,2.19858451736,0.787813752093,4.61904761905,47.9138778309,49.1419269057,32.0202980809,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,SYRIAC_2,leSan,1,8.64197239962,0.00065703022339,7.32778053842,3.57821047084,1.27486280696,4.61904761905,46.3374031343,47.0180976102,26.6360266214,0.163436779213,1,afrasian
tongue,ARABIC_QURANIC,lisan,1,TIGRAI,malXas,2,-6.40259799496,0.343626806833,1.06819907436,3.26732344248,1.18397113062,4.61904761905,48.6487531545,50.432703632,0.0,0.163436779213,0,afrasian
tongue,ARABIC_QURANIC,lisan,1,ZENAGA_2,3Csi,1,-7.69058735969,0.362680683311,1.01423249214,1.54513806865,0.435113271182,4.61904761905,46.3489006171,32.9364812562,3.09931840903,0.163436779213,1,afrasian
tongue,BEJA_2,midala,3,BOLEWA,lisi,1,-10.2482929982,0.746316463805,0.292605554516,1.29007383333,0.254699451877,4.61904761905,50.3023866078,34.3074285909,1.38844767058,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,DAHALO_2,Xena,5,-3.65303049885,0.177450352338,1.72906441433,1.34992821518,0.300051417094,4.61904761905,47.9993347019,34.8942232799,0.0,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,GEEZ,l3san,1,-5.45884332129,0.309417040359,1.17306526686,1.38688399604,0.327059501237,4.61904761905,54.5613731925,45.3557860127,0.0,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,GHADAMES_2,il3s,1,-3.74009613583,0.129434954008,2.04457680968,1.52349288546,0.421005649568,4.61904761905,52.1312582713,32.6222280308,6.80487255401,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,HARARI_2,%arat,-2,-3.24307504082,0.142857142857,1.94591014906,1.16554955076,0.153192693183,4.61904761905,55.2104192095,36.4171819137,7.89028953244,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,HAUSA_3,harSe,1,-6.61911586618,0.447789878283,0.803431178282,0.963376729317,-0.0373107398248,4.61904761905,48.1276097007,43.7806308568,0.515390844353,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,JIBBALI,ElSEn,1,-7.49469543129,0.452914798206,0.792051254619,1.13180013675,0.123809406556,4.61904761905,59.9662801888,46.8660863024,9.36381313591,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,KAFFA,eCiyo,6,-7.71356585826,0.52530429212,0.643777580257,0.983096750085,-0.017047740397,4.61904761905,51.4897387764,45.8144974562,0.0,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,MEHRI_2,lSin,1,-11.8184866371,0.881486226778,0.126145902022,1.15761904311,0.146365346711,4.61904761905,51.7770604272,42.7719337029,1.23233999467,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,OROMO,araba,4,-2.86122944442,0.139013452915,1.97318456697,1.13896120122,0.130116619985,4.61904761905,48.3416609019,32.2313530996,5.1233530814,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,QABYLE,il3s,1,-3.74009613583,0.130141604855,2.03913215323,1.34455203362,0.29606089707,4.61904761905,48.6521126096,30.9436239088,6.93889975202,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,SIWA,il3s,1,-3.74009613583,0.118311981914,2.13443022898,1.39169274822,0.330520810698,4.61904761905,57.2881536182,33.0661706231,8.00973441105,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,SOQOTRI_2,leSin,1,-10.8762566117,0.829172141919,0.18732749532,1.43377372023,0.36030993351,4.61904761905,47.3461662634,49.1419269057,0.34306764212,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,SYRIAC_2,leSan,1,-8.73570484369,0.60730301089,0.49872741826,1.36581194952,0.311749086605,4.61904761905,50.3023866078,47.0180976102,0.56930589544,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,TIGRAI,malXas,2,1.57410511914,0.0128122998078,4.35734964696,1.46849022862,0.384234817648,4.61904761905,45.4012721775,50.432703632,14.0250391472,0.163436779213,0,afrasian
tongue,BEJA_2,midala,3,ZENAGA_2,3Csi,1,-11.0146755611,0.750800768738,0.286614950378,1.59709339053,0.468185346253,4.61904761905,60.6360870099,32.9364812562,3.09931840903,0.163436779213,0,afrasian
tongue,BOLEWA,lisi,1,DAHALO_2,Xena,5,-10.0351667121,0.679692504805,0.386114781901,1.05305076256,0.051691439552,4.61904761905,34.3074285909,34.8942232799,0.0,0.163436779213,0,afrasian
tongue,BOLEWA,lisi,1,GEEZ,l3san,1,0.80519250732,0.0108904548366,4.51986857646,1.64046208875,0.494977963582,4.61904761905,34.3074285909,45.3557860127,10.8675411235,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,GHADAMES_2,il3s,1,1.04409650944,0.0137976346912,4.2832581007,1.46093511897,0.379076723135,4.61904761905,34.3074285909,32.6222280308,4.62031253762,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,HARARI_2,%arat,-2,-7.22742142978,0.446508648302,0.806296509755,1.29571041018,0.259059124029,4.61904761905,34.3074285909,36.4171819137,0.0,0.163436779213,0,afrasian
tongue,BOLEWA,lisi,1,HAUSA_3,harSe,1,-4.94060167056,0.241511851377,1.42083673307,2.03962448771,0.712765716259,4.61904761905,34.3074285909,43.7806308568,3.26548813242,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,JIBBALI,ElSEn,1,-4.00022692681,0.121716848174,2.10605784835,1.05395057928,0.0525455602921,4.61904761905,34.3074285909,46.8660863024,1.62579833094,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,KAFFA,eCiyo,6,-4.1304239737,0.188981422165,1.66610656418,1.27761491602,0.244994992883,4.61904761905,34.3074285909,45.8144974562,0.0,0.163436779213,0,afrasian
tongue,BOLEWA,lisi,1,MEHRI_2,lSin,1,1.77452298897,0.00448430493274,5.40717177146,1.14689983061,0.137062502691,4.61904761905,34.3074285909,42.7719337029,5.70981868353,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,OROMO,araba,4,-12.5811979379,0.88532991672,0.121794916188,1.31739713203,0.27565792023,4.61904761905,34.3074285909,32.2313530996,0.959765898725,0.163436779213,0,afrasian
tongue,BOLEWA,lisi,1,QABYLE,il3s,1,1.04409650944,0.012137559002,4.41145058424,1.35362871675,0.302788924741,4.61904761905,34.3074285909,30.9436239088,5.49447847403,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,SIWA,il3s,1,1.04409650944,0.0105501130369,4.55161870472,1.73947964312,0.55358601282,4.61904761905,34.3074285909,33.0661706231,1.65279275645,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,SOQOTRI_2,leSin,1,3.79619791937,0.00131406044678,6.63463335786,1.14155705416,0.132393167483,4.61904761905,34.3074285909,49.1419269057,1.8861276369,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,SYRIAC_2,leSan,1,-1.00533105946,0.0185778347213,3.98578609053,1.53794081938,0.430444391396,4.61904761905,44.4626774354,47.0180976102,21.0176204337,0.163436779213,1,afrasian
tongue,BOLEWA,lisi,1,TIGRAI,malXas,2,-4.69686633875,0.183215887252,1.6970901097,1.3774832018,0.320258067271,4.61904761905,34.3074285909,50.432703632,0.627302802811,0.163436779213,0,afrasian
tongue,BOLEWA,lisi,1,ZENAGA_2,3Csi,1,-0.39603045864,0.0256245996156,3.6642024664,1.37126734577,0.315735382131,4.61904761905,34.3074285909,32.9364812562,4.3370866314,0.163436779213,1,afrasian
tongue,DAHALO_2,Xena,5,GEEZ,l3san,1,-6.26348131722,0.313260730301,1.16071943104,1.19463330196,0.177839278009,4.61904761905,38.8948929905,45.3557860127,0.0,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,GHADAMES_2,il3s,1,-7.22753774257,0.379106438896,0.969938271914,1.00467106656,0.00466019098618,4.61904761905,41.6331718468,32.6222280308,0.0,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,HARARI_2,%arat,-2,-7.33513787288,0.461242793081,0.773830708505,1.26478200807,0.234899781694,4.61904761905,42.4647342016,36.4171819137,2.88999984856,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,HAUSA_3,harSe,1,-6.7694757436,0.443946188341,0.812051921326,0.924378458377,-0.0786337042099,4.61904761905,32.6863273518,43.7806308568,4.68985651603,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,JIBBALI,ElSEn,1,-5.96837392908,0.256886611147,1.35912049321,1.18814074361,0.172389684975,4.61904761905,37.8227659603,46.8660863024,6.14399139986,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,KAFFA,eCiyo,6,-8.13106518592,0.598975016015,0.512535391227,1.01017811992,0.01012667166,4.61904761905,37.6786880795,45.8144974562,2.16793078339,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,MEHRI_2,lSin,1,-4.25794131236,0.137732222934,1.98244389239,1.09138290833,0.0874456153286,4.61904761905,32.4151029838,42.7719337029,0.0,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,OROMO,araba,4,-8.37475201213,0.625240230621,0.469619334102,1.51080678358,0.412643801901,4.61904761905,38.6237017026,32.2313530996,3.19547594356,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,QABYLE,il3s,1,-7.22753774257,0.362778152394,1.01396378198,1.29372514513,0.257525766353,4.61904761905,43.1007364291,30.9436239088,0.0,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,SIWA,il3s,1,-7.22753774257,0.352675207234,1.04220773841,1.10201320741,0.0971386956025,4.61904761905,44.077362197,33.0661706231,0.0,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,SOQOTRI_2,leSin,1,-3.36758986964,0.139290407359,1.97119426375,0.957143492494,-0.0438019588586,4.61904761905,35.2762860655,49.1419269057,0.0,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,SYRIAC_2,leSan,1,-3.36758986964,0.0935297885971,2.36947529881,0.997958963028,-0.00204312272627,4.61904761905,34.8942232799,47.0180976102,0.0,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,TIGRAI,malXas,2,-5.01087451628,0.243433696348,1.4129106678,1.06178076953,0.0599474698039,4.61904761905,32.6795173437,50.432703632,1.58406420037,0.163436779213,0,afrasian
tongue,DAHALO_2,Xena,5,ZENAGA_2,3Csi,1,-11.3116173221,0.727098014094,0.3186939906,1.21344331638,0.193462034237,4.61904761905,42.3592249469,32.9364812562,0.0,0.163436779213,0,afrasian
tongue,GEEZ,l3san,1,GHADAMES_2,il3s,1,2.84930691611,0.00722733245729,4.92988526562,1.63866157909,0.493879798323,4.61904761905,43.4347489893,32.6222280308,7.08892250455,0.163436779213,1,afrasian
tongue,GEEZ,l3san,1,HARARI_2,%arat,-2,-6.12063501435,0.322229340167,1.13249175042,3.14776414923,1.14669240692,4.61904761905,50.0260648348,36.4171819137,1.26860805228,0.163436779213,0,afrasian
tongue,GEEZ,l3san,1,HAUSA_3,harSe,1,-6.56155721486,0.339525944907,1.08020491397,1.3503925505,0.300395328331,4.61904761905,47.1588559182,43.7806308568,3.00963791814,0.163436779213,1,afrasian
tongue,GEEZ,l3san,1,JIBBALI,ElSEn,1,2.01375183437,0.00896860986547,4.7140245909,2.56496424319,0.94194453825,4.61904761905,52.8941247022,46.8660863024,12.6883881295,0.163436779213,1,afrasian
tongue,GEEZ,l3san,1,KAFFA,eCiyo,6,-9.54209756303,0.669442664958,0.401309756117,1.2804788756,0.247234129527,4.61904761905,45.3159116231,45.8144974562,0.0,0.163436779213,0,afrasian
tongue,GEEZ,l3san,1,MEHRI_2,lSin,1,1.83178401964,0.0172966047406,4.05724505451,2.13128753748,0.756726274789,4.61904761905,51.5159949461,42.7719337029,28.0563450868,0.163436779213,1,afrasian
