gloss,l1,w1,cc1,l2,w2,cc2,feature1,feature2,feature3,feature4,feature5,feature6,lexstat_simAA,lexstat_simBB,lexstat_simAB,feature7,target,db
good,CHRAU,yah,2,NYAKUR,hnap,5,-3.2451722205,0.174421497885,1.74628050741,2.06018548741,0.722796021178,3.46666666667,26.8983265064,37.8480741004,7.6313774911,0.222151072494,0,mon_khmer
good,CHRAU,yah,2,RUC,yah,14,8.0279443548,0.000648424328881,7.3409652474,2.05900852976,0.72222457071,3.46666666667,28.2890124526,27.529140452,11.3790037524,0.222151072494,0,mon_khmer
good,CHRAU,yah,2,SEMAI,bor,7,-6.21050593826,0.412321660182,0.885951505647,1.78356254593,0.578612794408,3.46666666667,25.5453071385,28.1490083541,0.0,0.222151072494,0,mon_khmer
good,CHRAU,yah,2,VIETNAMESE,tot,3,-11.843545488,0.911017564233,0.0931931017403,1.56404667068,0.447276482263,3.46666666667,30.5241378537,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,CHRAU,yah,2,WA,mh~3m,8,-14.2263059751,0.982277526395,0.0178813971183,1.80922199874,0.592896917922,3.46666666667,25.4448044296,44.7684425043,0.0,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,JEH,liam,1,-5.83732080625,0.370050303108,0.994116328238,1.77047774895,0.571249424827,3.46666666667,48.8568015893,34.1015153336,8.29700556234,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,KHASI,babha,12,-9.07964189133,0.652782808161,0.426510811216,1.97963218513,0.682911062363,3.46666666667,45.8359563541,47.2188602388,0.0,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,KHMER,l37o,6,-8.66691221818,0.642646391285,0.442160641808,1.59076504715,0.464215062242,3.46666666667,43.9435046558,34.5454605386,0.372630438073,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,KHMU,l3,10,-6.41417309213,0.425328130543,0.854894336087,2.28572439226,0.82668299479,3.46666666667,44.1414093854,18.6152071659,2.2935200473,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,KSINMUL,tuh,11,-11.4499842484,0.894730346785,0.111232894612,1.82698391034,0.602666470759,3.46666666667,47.8414179907,29.4104341885,0.0,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,MON,kh~uih,4,-14.5636143678,0.986429574169,0.0136633456579,1.71221125251,0.537785665266,3.46666666667,52.5693484065,52.2428604133,7.80120746053,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,MUNDARI,bugi,13,-10.2029734243,0.810599182932,0.209981572767,1.37883263724,0.32123722614,3.46666666667,47.406165273,37.0295514153,0.0,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,NYAKUR,hnap,5,-5.85583109488,0.343878954608,1.06746555967,1.44445015105,0.367728730846,3.46666666667,49.163425999,37.8480741004,0.0,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,RUC,yah,14,-14.2263059751,0.976946966077,0.0233229108309,1.62553877693,0.485839315865,3.46666666667,47.8414179907,27.529140452,0.0,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,SEMAI,bor,7,-8.23633959832,0.595340501792,0.518621765202,1.61430305818,0.478903320611,3.46666666667,47.9579810226,28.1490083541,0.0,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,VIETNAMESE,tot,3,-10.2862529111,0.8456402724,0.167661219733,1.55520651429,0.441608343428,3.46666666667,46.7656729175,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,DEANG,mh~3m,9,WA,mh~3m,8,8.59328034622,0.000463231036479,7.67728462946,2.82696176436,1.03920255346,3.46666666667,44.7684425043,44.7684425043,44.7684425043,0.222151072494,0,mon_khmer
good,JEH,liam,1,KHASI,babha,12,-9.6083249813,0.674481074481,0.393811662318,1.6077597292,0.474841737454,3.46666666667,35.3667026198,47.2188602388,1.14395479326,0.222151072494,0,mon_khmer
good,JEH,liam,1,KHMER,l37o,6,-3.21530074041,0.162286238953,1.81839359577,1.91055405005,0.647393278555,3.46666666667,39.1542563001,34.5454605386,2.98367870078,0.222151072494,0,mon_khmer
good,JEH,liam,1,KHMU,l3,10,-1.71429959664,0.0865614538498,2.44690066816,2.01742189213,0.701820405236,3.46666666667,38.9441535737,18.6152071659,11.2075497736,0.222151072494,0,mon_khmer
good,JEH,liam,1,KSINMUL,tuh,11,-11.7507756563,0.902158991639,0.102964508778,1.79848451536,0.586944374367,3.46666666667,34.1015153336,29.4104341885,0.0,0.222151072494,0,mon_khmer
good,JEH,liam,1,MON,kh~uih,4,-12.875404672,0.945213584191,0.0563443620088,1.96096114512,0.673434733207,3.46666666667,39.1053338604,52.2428604133,0.0115646801111,0.222151072494,0,mon_khmer
good,JEH,liam,1,MUNDARI,bugi,13,-7.01001534428,0.432342476759,0.838537234539,1.44316854158,0.366841072402,3.46666666667,35.0227814559,37.0295514153,3.34654672915,0.222151072494,0,mon_khmer
good,JEH,liam,1,NYAKUR,hnap,5,-5.27632552763,0.308833758405,1.17495214555,1.92380601599,0.654305523873,3.46666666667,38.7563118599,37.8480741004,0.0,0.222151072494,0,mon_khmer
good,JEH,liam,1,RUC,yah,14,-7.04819703072,0.485921450151,0.721708293348,2.20993257236,0.792962004822,3.46666666667,34.1015153336,27.529140452,0.0,0.222151072494,0,mon_khmer
good,JEH,liam,1,SEMAI,bor,7,-9.06196974751,0.670574018127,0.399621189919,1.91692091552,0.650720208918,3.46666666667,38.302923567,28.1490083541,0.0,0.222151072494,0,mon_khmer
good,JEH,liam,1,VIETNAMESE,tot,3,-11.82992883,0.917724939206,0.0858575637548,1.49296357,0.400763117726,3.46666666667,34.377655334,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,JEH,liam,1,WA,mh~3m,8,-5.83732080625,0.392832044975,0.934373124935,1.84320059152,0.611503512441,3.46666666667,34.5387959772,44.7684425043,8.44094825444,0.222151072494,0,mon_khmer
good,KHASI,babha,12,KHMER,l37o,6,-4.76037349802,0.197163425379,1.6237223237,1.37684978715,0.319798126758,3.46666666667,45.2194454323,34.5454605386,0.0,0.222151072494,0,mon_khmer
good,KHASI,babha,12,KHMU,l3,10,-7.78998385263,0.476830087307,0.740595062649,1.64658051258,0.498700720865,3.46666666667,49.7659153812,18.6152071659,0.0,0.222151072494,0,mon_khmer
good,KHASI,babha,12,KSINMUL,tuh,11,-11.1634076512,0.81184302733,0.208448273604,1.48198297694,0.393381040262,3.46666666667,47.2188602388,29.4104341885,0.0,0.222151072494,0,mon_khmer
good,KHASI,babha,12,MON,kh~uih,4,-11.2425166017,0.815221003656,0.204296032372,1.65738793057,0.505242827262,3.46666666667,47.7633358698,52.2428604133,1.32236103448,0.222151072494,0,mon_khmer
good,KHASI,babha,12,MUNDARI,bugi,13,-5.74959452565,0.289459546578,1.23973972722,1.74547249775,0.55702529135,3.46666666667,48.5498713008,37.0295514153,3.0053452091,0.222151072494,0,mon_khmer
good,KHASI,babha,12,NYAKUR,hnap,5,-4.14430549711,0.158020403733,1.84503111674,1.66002989124,0.506835608976,3.46666666667,45.5299909107,37.8480741004,7.3913437047,0.222151072494,0,mon_khmer
good,KHASI,babha,12,RUC,yah,14,-4.57214646885,0.201447800023,1.60222498812,1.54988290957,0.438179385868,3.46666666667,47.2188602388,27.529140452,0.0,0.222151072494,0,mon_khmer
good,KHASI,babha,12,SEMAI,bor,7,-2.85736915317,0.0964932126697,2.33828260814,1.3775008797,0.320270900664,3.46666666667,52.3683190397,28.1490083541,4.2539674114,0.222151072494,0,mon_khmer
good,KHASI,babha,12,VIETNAMESE,tot,3,-12.8437980511,0.92704513845,0.0757530215598,1.23270223963,0.209208702423,3.46666666667,54.3525241063,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,KHASI,babha,12,WA,mh~3m,8,-9.07964189133,0.672149122807,0.397275054138,1.65502672715,0.503817158035,3.46666666667,49.5310098374,44.7684425043,0.0,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,KHMU,l3,10,1.63217785244,0.0203051025776,3.89688306602,1.82940396729,0.603990212866,3.46666666667,39.7694828554,18.6152071659,18.0258620822,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,KSINMUL,tuh,11,-5.83536079289,0.372818091997,0.986664667314,1.67908648203,0.518249884825,3.46666666667,34.5454605386,29.4104341885,3.10889743849,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,MON,kh~uih,4,-8.08723715217,0.551228654727,0.595605574554,2.12172386087,0.752228900184,3.46666666667,50.4087335789,52.2428604133,1.32236103448,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,MUNDARI,bugi,13,-7.26122402417,0.437026562973,0.827761300898,1.42235886787,0.352316667942,3.46666666667,33.0086751107,37.0295514153,0.0,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,NYAKUR,hnap,5,-8.56253148706,0.622423995103,0.474133754318,2.23001968975,0.802010414918,3.46666666667,36.0246803432,37.8480741004,0.0,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,RUC,yah,14,-2.89064437757,0.149904316394,1.89775807913,1.53926480482,0.431304902966,3.46666666667,34.5454605386,27.529140452,3.48504945789,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,SEMAI,bor,7,-6.38475699389,0.392515415692,0.935179466882,1.62647090686,0.486412579811,3.46666666667,40.7386951625,28.1490083541,3.1522221555,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,VIETNAMESE,tot,3,-5.56248401507,0.315589353612,1.15331342438,1.37005590535,0.314851545829,3.46666666667,39.6757713399,22.5215756803,2.58068169988,0.222151072494,0,mon_khmer
good,KHMER,l37o,6,WA,mh~3m,8,-8.66691221818,0.661032670308,0.413952014772,1.52034439113,0.418936882305,3.46666666667,42.6397471052,44.7684425043,3.34023685457,0.222151072494,0,mon_khmer
good,KHMU,l3,10,KSINMUL,tuh,11,-7.00688499266,0.498455907583,0.696240143676,2.44373841335,0.8935290034,3.46666666667,18.6152071659,29.4104341885,0.0,0.222151072494,0,mon_khmer
good,KHMU,l3,10,MON,kh~uih,4,-9.0026155706,0.663123644252,0.4107938141,1.65927930846,0.506383356565,3.46666666667,27.9171078173,52.2428604133,0.0,0.222151072494,0,mon_khmer
good,KHMU,l3,10,MUNDARI,bugi,13,-6.07058147492,0.318043135192,1.14556826014,1.63058181844,0.488936894956,3.46666666667,16.4878084047,37.0295514153,0.0,0.222151072494,0,mon_khmer
good,KHMU,l3,10,NYAKUR,hnap,5,-6.75618475075,0.454941551541,0.787586326434,1.66372936146,0.509061685819,3.46666666667,19.1915353341,37.8480741004,0.0,0.222151072494,0,mon_khmer
good,KHMU,l3,10,RUC,yah,14,-4.06216857733,0.224252491694,1.49498266687,1.76686942174,0.569209292329,3.46666666667,18.6152071659,27.529140452,0.0,0.222151072494,0,mon_khmer
good,KHMU,l3,10,SEMAI,bor,7,-5.53594156669,0.300996677741,1.2006560517,1.62280261211,0.484154661978,3.46666666667,19.6009603105,28.1490083541,0.0,0.222151072494,0,mon_khmer
good,KHMU,l3,10,VIETNAMESE,tot,3,-6.72443997189,0.430003713331,0.843961434679,1.66663501086,0.510806630101,3.46666666667,16.9461548167,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,KHMU,l3,10,WA,mh~3m,8,-6.41417309213,0.427267847558,0.850344184757,2.03663408203,0.711298485382,3.46666666667,20.9986101559,44.7684425043,5.25276974256,0.222151072494,0,mon_khmer
good,KSINMUL,tuh,11,MON,kh~uih,4,2.18947485944,0.0118845500849,4.4325160346,1.96195393193,0.673940880707,3.46666666667,29.4104341885,52.2428604133,1.62431006386,0.222151072494,0,mon_khmer
good,KSINMUL,tuh,11,MUNDARI,bugi,13,-6.70628655545,0.398177626523,0.920857075462,1.54659538556,0.436055989584,3.46666666667,29.4104341885,37.0295514153,0.0,0.222151072494,0,mon_khmer
good,KSINMUL,tuh,11,NYAKUR,hnap,5,-7.20868756595,0.494066762781,0.705084623595,1.91330777469,0.648833563399,3.46666666667,29.4104341885,37.8480741004,5.47569322417,0.222151072494,0,mon_khmer
good,KSINMUL,tuh,11,RUC,yah,14,-7.57759402125,0.563735120767,0.573170781831,1.7643238142,0.567767508878,3.46666666667,28.5580168297,27.529140452,6.272914069,0.222151072494,0,mon_khmer
good,KSINMUL,tuh,11,SEMAI,bor,7,-6.58110189302,0.424477059979,0.856897314787,2.00719503823,0.69673824408,3.46666666667,29.4104341885,28.1490083541,0.0,0.222151072494,0,mon_khmer
good,KSINMUL,tuh,11,VIETNAMESE,tot,3,0.432770979524,0.0339749386384,3.38213212503,1.53374894795,0.427715031109,3.46666666667,29.4104341885,22.5215756803,6.15003052097,0.222151072494,0,mon_khmer
good,KSINMUL,tuh,11,WA,mh~3m,8,-11.4499842484,0.914416937381,0.089468643728,1.80076075312,0.588209216238,3.46666666667,29.4104341885,44.7684425043,0.0,0.222151072494,0,mon_khmer
good,MON,kh~uih,4,MUNDARI,bugi,13,-3.80705596446,0.162744689713,1.81557262692,1.54238168561,0.433327770847,3.46666666667,54.6473460821,37.0295514153,5.10606655586,0.222151072494,0,mon_khmer
good,MON,kh~uih,4,NYAKUR,hnap,5,-8.91441922216,0.635464871687,0.453398466533,3.80759113069,1.33699674002,3.46666666667,47.337895822,37.8480741004,7.6313774911,0.222151072494,0,mon_khmer
good,MON,kh~uih,4,RUC,yah,14,-4.580188069,0.243752740026,1.41160092803,1.707251309,0.534884655587,3.46666666667,52.2428604133,27.529140452,6.12542003493,0.222151072494,0,mon_khmer
good,MON,kh~uih,4,SEMAI,bor,7,-7.00316959379,0.466790881192,0.761873913481,1.95907846376,0.672474191127,3.46666666667,53.8354207385,28.1490083541,0.0,0.222151072494,0,mon_khmer
good,MON,kh~uih,4,VIETNAMESE,tot,3,-7.09764123744,0.514026705868,0.665480057935,1.45405181252,0.37435401295,3.46666666667,62.8663682356,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,MON,kh~uih,4,WA,mh~3m,8,-14.5636143678,0.989056523587,0.0110037967308,1.63861536648,0.493851596492,3.46666666667,49.6297289783,44.7684425043,0.0,0.222151072494,0,mon_khmer
good,MUNDARI,bugi,13,NYAKUR,hnap,5,-11.3680295838,0.832789226688,0.182974698018,1.55864870637,0.443819232018,3.46666666667,37.4298716065,37.8480741004,7.3913437047,0.222151072494,0,mon_khmer
good,MUNDARI,bugi,13,RUC,yah,14,-10.0533032203,0.758877312354,0.275915158455,1.73422785626,0.550562274719,3.46666666667,37.0295514153,27.529140452,0.0,0.222151072494,0,mon_khmer
good,MUNDARI,bugi,13,SEMAI,bor,7,1.56797776847,0.010844142037,4.52413024922,1.6161948903,0.480074553259,3.46666666667,37.2839853505,28.1490083541,4.2539674114,0.222151072494,0,mon_khmer
good,MUNDARI,bugi,13,VIETNAMESE,tot,3,-15.7422315397,0.997385931559,0.00261749108395,1.74150596633,0.554750236792,3.46666666667,42.4806215447,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,MUNDARI,bugi,13,WA,mh~3m,8,-10.2029734243,0.798103679274,0.225516766069,1.53591168595,0.429124136948,3.46666666667,34.9513205956,44.7684425043,0.0,0.222151072494,0,mon_khmer
good,NYAKUR,hnap,5,RUC,yah,14,-3.2451722205,0.17160652921,1.76255104364,1.58125416451,0.458218307171,3.46666666667,37.8480741004,27.529140452,0.0,0.222151072494,0,mon_khmer
good,NYAKUR,hnap,5,SEMAI,bor,7,-9.66229792757,0.737113402062,0.305013528803,1.95010469069,0.667883058668,3.46666666667,34.2176360683,28.1490083541,7.4922771951,0.222151072494,0,mon_khmer
good,NYAKUR,hnap,5,VIETNAMESE,tot,3,-12.8655314924,0.935789726356,0.0663644790713,1.5172485816,0.416898550887,3.46666666667,48.5765702794,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,NYAKUR,hnap,5,WA,mh~3m,8,-5.85583109488,0.384343118884,0.956219586602,1.78204724021,0.577762838357,3.46666666667,39.0675237424,44.7684425043,0.0,0.222151072494,0,mon_khmer
good,RUC,yah,14,SEMAI,bor,7,-6.21050593826,0.385407341092,0.953454475201,1.70445909552,0.533247814372,3.46666666667,27.529140452,28.1490083541,0.0,0.222151072494,0,mon_khmer
good,RUC,yah,14,VIETNAMESE,tot,3,-11.843545488,0.918678843988,0.0848186801744,2.3788915034,0.86663462431,3.46666666667,27.529140452,22.5215756803,0.0,0.222151072494,0,mon_khmer
good,RUC,yah,14,WA,mh~3m,8,-14.2263059751,0.976784551964,0.0234891712538,1.54450811654,0.434705488488,3.46666666667,27.529140452,44.7684425043,0.0,0.222151072494,0,mon_khmer
good,SEMAI,bor,7,VIETNAMESE,tot,3,-6.70326566927,0.427499061679,0.849803185511,1.62826238956,0.487513427539,3.46666666667,34.8602473958,22.5215756803,0.0154340524664,0.222151072494,0,mon_khmer
good,SEMAI,bor,7,WA,mh~3m,8,-8.23633959832,0.625800151893,0.468724205029,1.71656844405,0.540327207311,3.46666666667,28.7025941809,44.7684425043,0.0,0.222151072494,0,mon_khmer
good,VIETNAMESE,tot,3,WA,mh~3m,8,-10.2862529111,0.844932104753,0.168499004258,1.5835213306,0.459651057445,3.46666666667,27.6091271256,44.7684425043,0.0,0.222151072494,0,mon_khmer
hair,BAHNAR,sok,1,CHRAU,so7,1,5.26362382621,0.00138446628825,6.58244056506,3.78356359009,1.33066631423,3.1875,27.6444538454,25.5817928727,18.6929045104,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,DEANG,hu7,1,1.52060309528,0.0178503123805,4.0257342706,1.83027865096,0.604468223546,3.1875,27.6444538454,26.6869689621,5.06072826849,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,JEH,suk,1,6.93323296225,0.000774093665334,7.16381767705,3.92195726953,1.36659083264,3.1875,27.6444538454,29.3731837075,21.5404682136,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,KHASI,sh~niuh,1,-0.438429647061,0.0386333454063,3.2536395048,1.65607895174,0.504452731,3.1875,27.6444538454,62.0464559674,0.520932533178,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,KHMER,sok,1,8.17641779789,0.000453926463913,7.6975753468,1.92218316293,0.653461604099,3.1875,27.6444538454,26.670028022,11.5191038632,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,KHMU,kl3,2,-5.71439594428,0.366312056738,1.00426969481,1.97437911661,0.680253977593,3.1875,27.6444538454,26.7981452608,6.08162985523,0.28673448441,0,mon_khmer
hair,BAHNAR,sok,1,KSINMUL,sok,1,8.17641779789,0.000370141887724,7.9016241455,1.84977294071,0.615062896806,3.1875,27.1721344957,27.1721344957,27.1721344957,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,KUI_THAILAND,so7,1,5.26362382621,0.00167655403663,6.39101476077,2.48123589153,0.908756779404,3.1875,27.6444538454,29.5449901003,7.82499155111,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,MON,sok,1,8.17641779789,0.000351000351,7.9547233345,1.95427741609,0.670020516976,3.1875,27.6444538454,27.8245827625,19.2228637044,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,MUNDARI,up,3,-7.8539141089,0.52258284158,0.648971759233,1.58252476519,0.459021524325,3.1875,27.6444538454,18.2652981664,0.0,0.28673448441,0,mon_khmer
hair,BAHNAR,sok,1,NYAKUR,Ch~ok,1,5.42938027628,0.00206327372765,6.18346136943,2.19142224436,0.784550759689,3.1875,27.6444538454,40.0863072146,13.1285340028,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,RUC,usuk,1,4.44020504003,0.00382272129973,5.56679272786,1.88607457389,0.634497724199,3.1875,29.2902171891,39.6338347824,10.4646315843,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,SEMAI,sok,1,8.17641779789,0.000238948626045,8.33926198292,2.04327640414,0.714554599949,3.1875,27.6444538454,26.1160862332,9.91678883097,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,VIETNAMESE,tok,1,3.91554608543,0.0037388169315,5.58898604607,1.70053819754,0.530944787745,3.1875,27.6444538454,24.6558383565,13.9779757062,0.28673448441,1,mon_khmer
hair,BAHNAR,sok,1,WA,hauk,1,1.94036914473,0.0171395483497,4.06636671682,1.92598931949,0.655439767927,3.1875,27.6444538454,30.1473968716,5.3040068225,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,DEANG,hu7,1,5.45231509469,0.00318339100346,5.74980829705,1.94333671196,0.664406450265,3.1875,25.7528766778,26.6869689621,7.38499456512,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,JEH,suk,1,4.02043899057,0.00448304847296,5.40745200125,3.08453813053,1.12640193157,3.1875,28.8506839093,29.3731837075,6.93080325676,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,KHASI,sh~niuh,1,1.22287437101,0.0171713199633,4.06451473089,1.79620699131,0.585677214525,3.1875,26.7634299525,62.0464559674,5.092500307,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,KHMER,sok,1,5.26362382621,0.00221702180071,6.11159051497,1.79651012587,0.585845963999,3.1875,28.6983051011,26.670028022,14.3245828636,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,KHMU,kl3,2,-7.34742701424,0.505901975879,0.681412352021,2.12119406258,0.751979167193,3.1875,29.5636595041,26.7981452608,0.0,0.28673448441,0,mon_khmer
hair,CHRAU,so7,1,KSINMUL,sok,1,5.26362382621,0.00174099370564,6.35329923357,2.13732110976,0.759553226985,3.1875,25.5817928727,27.1721344957,0.0,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,KUI_THAILAND,so7,1,9.19533582563,0.00041993281075,7.77541583389,2.62426417047,0.964800540738,3.1875,29.5449901003,29.5449901003,29.5449901003,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,MON,sok,1,5.26362382621,0.00292100584201,5.83582725557,2.27396440927,0.821524744048,3.1875,28.9383534228,27.8245827625,16.0499860315,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,MUNDARI,up,3,-5.07417502132,0.256066017983,1.362319985,1.87704969525,0.629701233148,3.1875,27.8653290801,18.2652981664,0.0,0.28673448441,0,mon_khmer
hair,CHRAU,so7,1,NYAKUR,Ch~ok,1,2.5165863046,0.018288131376,4.00150298823,2.06018548741,0.722796021178,3.1875,31.8547047758,40.0863072146,1.40433509055,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,RUC,usuk,1,1.52741106836,0.0230839061082,3.76861960954,2.05900852976,0.72222457071,3.1875,25.5817928727,39.6338347824,6.3137915505,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,SEMAI,sok,1,5.26362382621,0.0041504539559,5.48453756376,1.78356254593,0.578612794408,3.1875,25.331686449,26.1160862332,13.5180655954,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,VIETNAMESE,tok,1,1.00275211376,0.0338220351285,3.38664276203,1.56404667068,0.447276482263,3.1875,33.1269140625,24.6558383565,0.382100719133,0.28673448441,1,mon_khmer
hair,CHRAU,so7,1,WA,hauk,1,-0.972424826945,0.0953996983409,2.34967986258,1.80922199874,0.592896917922,3.1875,25.2064237208,30.1473968716,6.21049612598,0.28673448441,1,mon_khmer
