concept,doculect,counterpart,cogid,lpID
ear,Enqi,ŋu₂₂ʦu₂₁qʰwa₂₄,258,52
ear,Ega,ji₂₂ʨyj₂₁,257,52
earth,Gongxing,ʥi₄₂,260,56
earth,Jinman,ʥi₄₂,260,56
earth,Mazhelong,ti₂₁,260,56
earth,Dashi,ʨi₃₁,260,56
earth,Zhoucheng,ʨi₃₁,260,56
earth,Jinxing,ʨi₃₁,260,56
earth,Tuolo,ʑi₂₁,260,56
earth,Enqi,ʥi₄₃,260,56
earth,Ega,ʨi₄₂pa₂₂,261,56
eat,Gongxing,ju₂₄,262,57
eat,Jinman,ji₅₅,262,57
eat,Mazhelong,ji₄₄,262,57
eat,Dashi,jɯ₄₄,262,57
eat,Zhoucheng,jɯ₄₄,262,57
eat,Jinxing,jɯ₄₄,262,57
eat,Tuolo,ju₄₂,262,57
eat,Enqi,jɯ₅₅,262,57
eat,Ega,ji₄₄,262,57
egg,Gongxing,sen₄₂,263,58
egg,Jinman,sẽ₄₂,263,58
egg,Mazhelong,sɛ₄₂,263,58
egg,Dashi,sen₄₂,263,58
egg,Zhoucheng,se₄₂,263,58
egg,Jinxing,sen₄₂,263,58
egg,Tuolo,sen₂₁,263,58
egg,Enqi,sɛ₄₃,263,58
egg,Ega,sɛ₄₂,263,58
eye,Gongxing,wen₂₂,264,59
eye,Jinman,mi₂₂,264,60
eye,Mazhelong,ŋwɛ₃₃,264,59
eye,Dashi,wẽ₃₃,264,59
eye,Zhoucheng,we₃₃,264,59
eye,Jinxing,wẽ₃₃,264,59
eye,Tuolo,wen₃₃,264,59
eye,Enqi,ŋwi₂₂,264,59
eye,Ega,ŋwi₂₂,264,59
far,Gongxing,tɥen₂₂,200,61
far,Jinman,tyj₂₂,200,62
far,Mazhelong,ʦwen₃₃,200,61
far,Dashi,twen₃₃,200,61
far,Zhoucheng,twe₃₃,200,61
far,Jinxing,twen₃₃,200,61
far,Tuolo,twe₃₃,200,61
far,Enqi,tɥɛ₂₂,200,61
far,Ega,ti₂₂,200,61
fat,Gongxing,t͡ʂi₅₅,265,63
fat,Jinman,t͡ʂi₅₅,265,63
fat,Mazhelong,ʦi₅₅,265,63
fat,Dashi,t͡ʂi₅₅,265,63
fat,Zhoucheng,ʦi₃₅,266,63
fat,Jinxing,ʦi₅₅,265,63
fat,Tuolo,t͡ʂi₅₅,265,63
fat,Enqi,ʦi₂₄,265,63
fat,Ega,ʦɛ₅₅,265,63
feather,Gongxing,mi₁₂,267,64
feather,Jinman,mje₂₁,267,64
feather,Mazhelong,me₂₁,267,64
feather,Dashi,ma₂₁,267,64
feather,Zhoucheng,ma₂₁,267,64
feather,Jinxing,mɑ̃₂₁,267,64
feather,Tuolo,me₃₅,267,64
feather,Enqi,mjɛ₂₁,267,64
feather,Ega,mi₂₁,267,64
fire,Gongxing,xwɛ₂₂,268,65
fire,Jinman,fi₂₂,268,65
fire,Mazhelong,fi₃₃,268,65
fire,Dashi,xwi₃₃,268,65
fire,Zhoucheng,xwi₃₃,268,65
fire,Jinxing,xwi₃₃,268,65
fire,Tuolo,xwe₃₃,268,65
fire,Enqi,xwi₂₂,268,65
fire,Ega,fi₂₂,268,65
fish,Gongxing,ŋo₅₅,269,66
fish,Jinman,ŋu₅₅,269,66
fish,Mazhelong,oŋ₅₅,269,67
fish,Dashi,wɤ̃₃₅,269,69
fish,Zhoucheng,ŋo₃₅,269,66
fish,Jinxing,ṃ₅₅,269,68
fish,Tuolo,ŋɤ₅₅,269,66
fish,Enqi,ŋo₂₄,269,66
fish,Ega,ŋu₅₅,269,66
fly,Gongxing,p͡fu₅₅,270,72
fly,Jinman,fi₅₅,270,71
fly,Mazhelong,pi₅₅,270,70
fly,Dashi,fɤ₃₅,270,70
fly,Zhoucheng,fɤ₃₅,270,70
fly,Jinxing,fɤ₅₅,270,70
fly,Tuolo,fɚ₅₅,270,70
fly,Enqi,fɛ₂₄,270,70
fly,Ega,xwɛ₅₅,270,73
foot,Gongxing,ku₂₄,271,74
foot,Jinman,ko₅₅,271,74
foot,Mazhelong,ko₄₄,271,74
foot,Dashi,kow₄₄,271,74
foot,Zhoucheng,ko₄₄,271,74
foot,Jinxing,kow₄₄,271,74
foot,Tuolo,ko₄₂,271,74
foot,Enqi,ku₅₅,271,74
foot,Ega,ku₄₄,271,74
full,Gongxing,mi₂₂,272,75
full,Jinman,me₂₂,272,75
full,Mazhelong,mɛ₃₃,272,75
full,Dashi,ma₃₃,272,75
full,Zhoucheng,ma₃₃,272,75
full,Jinxing,mɑ̃₃₃,272,75
full,Tuolo,me₃₃,272,75
full,Enqi,mjɛ₂₂,272,75
full,Ega,mi₂₂,272,75
give,Gongxing,zi₄₂,273,76
give,Jinman,zi₄₂,273,76
give,Mazhelong,zǝɯ₂₁,273,76
give,Dashi,zi₂₁,273,76
give,Zhoucheng,zɯ₄₂,273,76
give,Jinxing,si₃₁,273,76
give,Tuolo,zi₂₁,273,76
give,Enqi,ʦi₄₃,273,77
give,Ega,zi₄₂,273,76
good,Gongxing,ʣan₁₂,274,79
good,Jinman,xo₂₂,275,78
good,Mazhelong,xǝ₃₃,275,78
good,Dashi,xu₃₃,275,78
good,Zhoucheng,xu₃₃,275,78
good,Jinxing,xu₃₃,275,78
good,Tuolo,djaŋ₃₅,274,80
good,Enqi,djæ₂₁,274,80
good,Ega,xo₅₅,275,78
good,Dashi,ʨʰõ₄₄,274,79
good,Zhoucheng,ʨʰow₅₅,274,79
good,Jinxing,ʨʰõ₄₄,274,79
green,Gongxing,ʦʰan₂₄,276,81
green,Jinman,ʨʰã₅₅,276,81
green,Mazhelong,lɤ₄₄,277,82
green,Dashi,lo₄₄,277,83
green,Zhoucheng,lɤ₄₄,277,82
green,Jinxing,lu₄₄,277,82
green,Tuolo,ʨʰaŋ₂₁,276,81
green,Enqi,ʨʰæ₂₄,276,81
green,Ega,ʨʰa₄₂,276,81
hair,Gongxing,di₂₄mjɛ₁₂,278,84
hair,Jinman,ʈe₂₁me₅₅,278,84
hair,Mazhelong,tɛ₂₁mɛ₅₅,278,84
hair,Dashi,ɕa₄₄,279,85
hair,Zhoucheng,tɯ₂₁ma₃₅,278,84
hair,Jinxing,ɕɔ₄₄,279,85
hair,Tuolo,djɯ₃₅me₅₅,278,84
hair,Enqi,tjɯ₂₁mjɛ₂₄,278,84
hair,Ega,ti₂₁mi₅₅,278,84
hair,Jinxing,tǝ₂₁mã₅₅,278,84
hand,Gongxing,ʂi₂₂,280,86
hand,Jinman,ɕi₂₂,280,86
hand,Mazhelong,sǝɯ₃₃,280,86
hand,Dashi,ʂʰɯ₃₃,280,86
hand,Zhoucheng,sɯ₃₃,280,86
hand,Jinxing,sɯ₃₃,280,86
hand,Tuolo,ɕɯ₃₃,280,86
hand,Enqi,ɕɯ₂₂,280,86
hand,Ega,ɕi₂₂,280,86
head,Gongxing,di₁₂,281,87
head,Jinman,ʈo₂₂,281,88
head,Mazhelong,ta₄₂po₂₁,282,87
head,Dashi,ti₄₂,281,87
head,Zhoucheng,tɯ₃₁po₂₁,282,87
head,Jinxing,tǝ₃₁,281,87
head,Tuolo,djɯ₃₅,281,87
head,Enqi,tiw₂₁,281,87
head,Ega,ʨu₂₂qa₅₅,283,88
hear,Gongxing,ʨʰjan₅₅,284,89
hear,Jinman,ʨʰjã₅₅,284,89
hear,Mazhelong,ʨʰɚ̃₅₅,284,89
hear,Dashi,ʨʰjɚ̃₅₅,284,89
hear,Zhoucheng,ʨʰjɛ₅₅,284,89
hear,Jinxing,ʨʰjan₅₅tǝ₃₃,285,89
hear,Tuolo,ʨʰjaŋ₅₅,284,89
hear,Enqi,ʨʰjæ₂₄,284,89
hear,Ega,ʨʰja₅₅,284,89
heart,Gongxing,ɕin₅₅,4,90
heart,Jinman,sẽ₅₅,4,90
heart,Mazhelong,ɕen₅₅,4,90
heart,Dashi,ɕen₅₅,4,90
heart,Zhoucheng,ɕi₃₅,4,90
heart,Jinxing,ɕen₅₅,4,90
heart,Tuolo,ɕen₅₅,4,90
heart,Enqi,si₂₄,4,90
heart,Ega,sɛ₅₅,4,90
heavy,Gongxing,ʣoŋ₂₂,204,91
heavy,Jinman,ʥõ₂₂,204,91
heavy,Mazhelong,ʦõ₂₁,204,91
heavy,Dashi,t͡ʂõ₃₃,204,91
heavy,Zhoucheng,ʦɤ₃₃,204,91
heavy,Jinxing,ʦɤ̃₃₃,204,91
heavy,Tuolo,ʐɤŋ₃₃,204,91
heavy,Enqi,d͡ʐo₂₂,204,91
heavy,Ega,ʥo₂₂,204,91
horn,Gongxing,qwa₂₄,5,92
horn,Jinman,qo₅₅,5,92
horn,Mazhelong,koŋ₄₄,5,92
horn,Dashi,ko₄₄,5,92
horn,Zhoucheng,kɤ₄₄,5,92
horn,Jinxing,kɤ₄₄,5,92
horn,Tuolo,qo₄₂qa₂₁,6,92
horn,Enqi,qo₅₅,5,92
horn,Ega,qo₄₄,5,92
kill,Gongxing,χa₂₄,8,93
kill,Jinman,ɕa₅₅,8,93
kill,Mazhelong,ɕa₄₄,8,93
kill,Dashi,ɕʰa₄₄,8,93
kill,Zhoucheng,ɕa₄₄,8,93
kill,Jinxing,ɕɑ₄₄,8,93
kill,Tuolo,ɕɔ₄₂,8,93
kill,Enqi,xa₅₅,8,93
kill,Ega,ɕo₄₄,8,93
knee,Gongxing,qa₅₅ʦi₂₂qa₅₅qa₄₂,11,95
knee,Jinman,ko₄₄ʦe₄₄,9,94
knee,Mazhelong,ko₄₄ʦɛ₄₄tǝɯ₂₁,12,94
knee,Dashi,kʰwa₃₁tjow₃₁ʦe₄₄,14,94
knee,Zhoucheng,kʰwa₃₃te₅₅tɯ₂₁,12,94
knee,Jinxing,kʰwɑ₃₁ʦɿ₃₃te₄₄kɔ₃₃,13,94
knee,Tuolo,qʰoŋ₅₅mo₄₂qɔ₄₂,15,95
knee,Enqi,qʰa₄₃ʦo₂₁qa₅₅,10,95
knee,Ega,qʰo₄₂ʦu₂₁qo₅₅,10,95
know,Gongxing,t͡ʂi₄₂ʦʰwa₅₅,16,97
know,Jinman,sɿ₄₄,17,96
know,Mazhelong,sɯ₄₄,17,96
know,Dashi,se₃₃,17,96
know,Zhoucheng,zɯ₄₄tɯ₄₄,18,96
know,Jinxing,sen₃₃,17,96
know,Tuolo,t͡ʂɤ₅₅t͡ʂʰɤ₂₁,16,98
know,Enqi,swɛ₂₂,17,96
know,Ega,si₄₄,17,96
leaf,Gongxing,sɛ₂₄,19,99
leaf,Jinman,ʂɚ₅₅,19,99
leaf,Mazhelong,sɛ₄₄,19,99
leaf,Dashi,ʂʰe₄₄,19,99
leaf,Zhoucheng,se₄₄,19,99
leaf,Jinxing,se₄₄,19,99
leaf,Tuolo,djɯ₂₁mɯ₄₂ɕi₄₂,20,100
leaf,Enqi,ɕɛ₅₅,19,99
leaf,Ega,sɛ₄₄,19,99
lie,Gongxing,nen₁₂,21,105
lie,Jinman,lo₂₁,22,102
lie,Mazhelong,mi₅₅,23,104
lie,Dashi,t͡ʂʰɚ̃₃₃,24,101
lie,Zhoucheng,ʦʰɛ₃₃,24,101
lie,Jinxing,ʦʰan₃₃,24,101
lie,Tuolo,ʐa₄₂,25,103
lie,Enqi,to₂₄ʨi₂₂,26,106
lie,Ega,lo₂₁,22,102
liver,Gongxing,qaŋ₅₅,27,107
liver,Jinman,qã₅₅,27,107
liver,Mazhelong,kaŋ₅₅,27,107
liver,Dashi,kã₃₅,27,107
liver,Zhoucheng,ka₃₅,27,107
liver,Jinxing,kɑ₅₅,27,107
liver,Tuolo,qɔŋ₅₅,27,107
liver,Enqi,qa₂₄,27,107
liver,Ega,qo₅₅,27,107
long,Gongxing,ʥow₁₂,28,109
long,Jinman,ʈõ₂₁,28,108
long,Mazhelong,ʦoŋ₂₁,28,108
long,Dashi,t͡ʂõ₂₁,28,108
long,Zhoucheng,ʦow₂₁,28,108
long,Jinxing,ʦõ₂₁,28,108
long,Tuolo,dɤ₃₅,28,108
long,Enqi,tjo₂₁,28,108
long,Ega,ʨu₂₁,28,108
louse,Gongxing,ɕi₂₄,29,110
louse,Jinman,ɕi₅₅,29,110
louse,Mazhelong,ɕi₄₄,29,110
louse,Dashi,ɕi₃₃,29,110
louse,Zhoucheng,ɕe₄₄,29,110
louse,Jinxing,ɕi₄₄,29,110
louse,Tuolo,ɕi₄₂,29,110
louse,Enqi,ɕi₅₅,29,110
louse,Ega,ɕi₄₄,29,110
man,Gongxing,ʦi₂₂,30,111
man,Jinman,da₅₃xõ₅₅ʦi₂₂,32,112
man,Mazhelong,ʦi₃₃,30,111
man,Dashi,ʦi₃₃,30,111
man,Zhoucheng,ʦi₄₄,30,111
man,Jinxing,ʦi₃₃,30,111
man,Tuolo,ɕa₅₅tʰjo₂₁po₅₅,34,113
man,Enqi,da₄₃xo₂₄,31,112
man,Ega,do₄₂xõ₅₅ʦi₂₂,32,112
many,Gongxing,ti₅₅,35,114
many,Jinman,ti₅₅,35,114
many,Mazhelong,ti₅₅,35,114
many,Dashi,ʨi₃₅,35,114
many,Zhoucheng,ʨi₃₅,35,114
many,Jinxing,ʨi₅₅,35,114
many,Tuolo,ʨɯ₅₅,35,114
many,Enqi,ti₂₄,35,114
many,Ega,ti₅₅,35,114
meat,Gongxing,ɢæ₁₂,36,115
meat,Jinman,qa₂₁,36,115
meat,Mazhelong,kɚ₂₁,36,115
meat,Dashi,kɚ₂₁,36,115
meat,Zhoucheng,kɛ₂₁,36,115
meat,Jinxing,ka₂₁,36,115
meat,Tuolo,ʁa₃₅,36,116
meat,Enqi,qæ₂₁,36,115
meat,Ega,qa₂₁,36,115
moon,Gongxing,ɲi₂₄waŋ₅₅,37,117
moon,Jinman,ɲo₅₅ŋõ₅₅,37,117
moon,Mazhelong,mjen₅₅ŋwa₄₄,37,117
moon,Dashi,mi₅₅wã₄₄,37,117
moon,Zhoucheng,mi₃₅wa₄₄,37,117
moon,Jinxing,mi₅₅wɑ̃₅₅,37,117
moon,Tuolo,jen₅₅wo₄₂,37,117
moon,Enqi,mjɛ₂₄wa₅₅,37,117
moon,Ega,ɲa₅₅ŋwa₄₄,37,117
mountain,Gongxing,swa₄₂,38,118
mountain,Jinman,ʂɚ̃₅₅,38,118
mountain,Mazhelong,sen₅₅,38,118
mountain,Dashi,ʂo₄₂,38,118
mountain,Zhoucheng,sɤ₅₃,38,118
mountain,Jinxing,sɤ̃₄₂,38,118
mountain,Tuolo,ɕen₅₅,38,118
mountain,Enqi,ɕo₄₃,38,118
mountain,Ega,sɛ₅₅,38,118
mouth,Gongxing,ʦu₂₂qwɛ₅₅,40,119
mouth,Jinman,ʨu₂₂kwe₅₅,40,119
mouth,Mazhelong,ʦwi₃₃,42,120
mouth,Dashi,ʦwi₃₃,39,120
mouth,Zhoucheng,ʨy₃₃kɤ₃₃,40,119
mouth,Jinxing,ʨyj₃₃kwe₅₅,40,119
mouth,Tuolo,ʨu₃₃qwa₅₅,40,119
mouth,Enqi,ʨu₂₂qwa₂₄,40,119
mouth,Ega,ʨu₂₂kwa₅₅qo₄₂,41,119
name,Gongxing,ɲwɛ₅₅,43,122
name,Jinman,ɲo₅₅,43,122
name,Mazhelong,mjɚ₅₅,43,121
name,Dashi,mjɚ₃₅,43,121
name,Zhoucheng,mjɛ₃₅,43,121
name,Jinxing,mjan₅₅,43,121
name,Tuolo,ɲwa₅₅,43,122
name,Enqi,mjæ₂₄,43,121
name,Ega,ɲɥa₅₅,43,121
near,Gongxing,ʥen₂₂,205,123
near,Jinman,ʦʰo₅₅,205,124
near,Mazhelong,ʨen₃₃,205,123
near,Dashi,ʨen₃₃,205,123
near,Zhoucheng,ʨe₃₃,205,123
near,Jinxing,ʨen₃₃,205,123
near,Tuolo,jen₃₃,206,123
near,Enqi,ʨi₂₂,205,123
near,Ega,ʦʰo₅₅,205,124
neck,Gongxing,qoŋ₅₅noŋ₄₂,44,130
neck,Jinman,qo₄₂te₃₃me₄₂,46,125
neck,Mazhelong,kɤ₄₂tɛ₅₅,45,125
neck,Dashi,mjɚ₄₂tʰõ₅₅,49,126
neck,Zhoucheng,po₃₅ʦɿ₃₃ku₃₅,50,127
neck,Jinxing,kɤ₄₂mi₄₂ʦɿ₃₃,48,129
neck,Tuolo,qoŋ₂₁mo₂₁,47,128
neck,Enqi,qo₄₃tæ₅₅,45,125
neck,Ega,qo₄₂tɛ₄₄me₄₂,46,125
neck,Dashi,ɚ₄₄mjɚ₄₂,51,126
new,Gongxing,ɕen₅₅,52,131
new,Jinman,sẽ₅₅,52,131
new,Mazhelong,ɕen₅₅,52,131
new,Dashi,ɕʰen₅₅,52,131
new,Zhoucheng,ɕi₃₅,52,131
new,Jinxing,ɕen₅₅,52,131
new,Tuolo,ɕen₅₅,52,131
new,Enqi,si₂₄,52,131
new,Ega,sɛ₅₅,52,131
night,Gongxing,ja₅₅xɯ₄₂,53,133
night,Jinman,ɕa₅₅xɯ̃₄₂,54,133
night,Mazhelong,ɕɚ₅₅pʰo₅₅,55,135
night,Dashi,pe₃₃kɚ₄₂,56,132
night,Zhoucheng,pe₃₃kɛ₄₂,56,132
night,Jinxing,pẽ₅₅ka₄₂,56,132
night,Tuolo,pɛ₃₃ʨa₂₁,56,132
night,Enqi,ɕa₂₄xɯ₂₂,54,133
night,Ega,ɲi₄₄u₂₂,60,134
night,Tuolo,xa₄₂xɯ₂₁,54,133
nose,Gongxing,ty₂₁tjy₂₄,62,140
nose,Jinman,qʰwe₄₂tjɯ₂₁,63,136
nose,Mazhelong,pʰjen₄₂,61,137
nose,Dashi,wɤ₄₂tiǝ₂₁,65,136
nose,Zhoucheng,pi₃₁fɤ₄₄ʦɿ₄₄,66,138
nose,Jinxing,pjen₂₁,61,137
nose,Tuolo,vɚ₄₂djɯ₃₅,65,139
nose,Enqi,ʦo₂₁qʰo₂₂tjɯ₂₁,68,136
nose,Ega,kʰwɛ₄₂ʨyj₂₁,64,136
not,Gongxing,ɛ₅₅,69,147
not,Jinman,a₄₂,70,141
not,Mazhelong,a₃₁mow₃₃,71,146
not,Dashi,ma₃₃xa₅₅,74,148
not,Zhoucheng,mo₃₃,73,144
