db,concept,doculect,counterpart,fullCC,inferredCC
afrasian,thou,MEHRI_2,hit,afrasian:thou:93,afrasian:thou:2
afrasian,thou,OROMO,ati,afrasian:thou:91,afrasian:thou:2
afrasian,thou,QABYLE,k3C,afrasian:thou:92,afrasian:thou:6
afrasian,thou,SIWA,S3k,afrasian:thou:92,afrasian:thou:4
afrasian,thou,SYRIAC_2,at,afrasian:thou:91,afrasian:thou:2
afrasian,thou,TIGRAI,n3s3ka,afrasian:thou:92,afrasian:thou:1
afrasian,thou,ZENAGA_2,kuk,afrasian:thou:92,afrasian:thou:6
afrasian,nose,AHAGGAR,a5giur,afrasian:nose:52,afrasian:nose:1
afrasian,nose,AMHARIC_3,3f3nCa,afrasian:nose:53,afrasian:nose:2
afrasian,nose,ARABIC_LEBANESE,m3nXar,afrasian:nose:52,afrasian:nose:3
afrasian,nose,ARABIC_QURANIC,anf,afrasian:nose:51,afrasian:nose:4
afrasian,nose,BEJA_2,genut,afrasian:nose:57,afrasian:nose:5
afrasian,nose,BOLEWA,wintu,afrasian:nose:56,afrasian:nose:6
afrasian,nose,GEEZ,anf,afrasian:nose:51,afrasian:nose:4
afrasian,nose,GHADAMES_2,t3nzart,afrasian:nose:55,afrasian:nose:7
afrasian,nose,HARARI_2,uf,afrasian:nose:51,afrasian:nose:8
afrasian,nose,HAUSA_3,nanCi,afrasian:nose:56,afrasian:nose:9
afrasian,nose,JIBBALI,nahrer,afrasian:nose:52,afrasian:nose:3
afrasian,nose,KAFFA,mudo,afrasian:nose:59,afrasian:nose:10
afrasian,nose,MEHRI_2,neXrir,afrasian:nose:52,afrasian:nose:3
afrasian,nose,OROMO,fu5an,afrasian:nose:58,afrasian:nose:11
afrasian,nose,QABYLE,anzar3n,afrasian:nose:55,afrasian:nose:7
afrasian,nose,SIWA,tanz~art,afrasian:nose:55,afrasian:nose:7
afrasian,nose,SOQOTRI_2,nahrir,afrasian:nose:52,afrasian:nose:3
afrasian,nose,SYRIAC_2,neXir,afrasian:nose:52,afrasian:nose:3
afrasian,nose,TIGRAI,af3nCa,afrasian:nose:53,afrasian:nose:2
afrasian,nose,ZENAGA_2,tinZ3r3n,afrasian:nose:55,afrasian:nose:7
afrasian,liver,AHAGGAR,awsa,afrasian:liver:35,afrasian:liver:1
afrasian,liver,AMHARIC_3,gub3t,afrasian:liver:32,afrasian:liver:2
afrasian,liver,ARABIC_LEBANESE,k3bdi,afrasian:liver:31,afrasian:liver:2
afrasian,liver,ARABIC_QURANIC,kabid,afrasian:liver:31,afrasian:liver:2
afrasian,liver,BEJA_2,se,afrasian:liver:35,afrasian:liver:3
afrasian,liver,BOLEWA,"rub""usu",afrasian:liver:38,afrasian:liver:4
afrasian,liver,DAHALO_2,mako,afrasian:liver:40,afrasian:liver:5
afrasian,liver,GEEZ,kab3d,afrasian:liver:31,afrasian:liver:2
afrasian,liver,GHADAMES_2,tusa,afrasian:liver:35,afrasian:liver:1
afrasian,liver,HARARI_2,kud,afrasian:liver:31,afrasian:liver:2
afrasian,liver,HAUSA_3,hanta,afrasian:liver:37,afrasian:liver:6
afrasian,liver,JIBBALI,Subdet,afrasian:liver:31,afrasian:liver:2
afrasian,liver,KAFFA,qamo,afrasian:liver:41,afrasian:liver:7
afrasian,liver,MEHRI_2,Sebdit,afrasian:liver:31,afrasian:liver:2
afrasian,liver,OROMO,tiru,afrasian:liver:39,afrasian:liver:8
afrasian,liver,QABYLE,tasa,afrasian:liver:35,afrasian:liver:1
afrasian,liver,SIWA,ca,afrasian:liver:35,afrasian:liver:9
afrasian,liver,SOQOTRI_2,Sibde,afrasian:liver:31,afrasian:liver:2
afrasian,liver,SYRIAC_2,kabd,afrasian:liver:31,afrasian:liver:2
afrasian,liver,TIGRAI,kabdi,afrasian:liver:31,afrasian:liver:2
afrasian,liver,ZENAGA_2,ta7Sa,afrasian:liver:36,afrasian:liver:1
afrasian,new,AHAGGAR,inay,afrasian:new:17,afrasian:new:1
afrasian,new,AMHARIC_3,adis,afrasian:new:11,afrasian:new:2
afrasian,new,ARABIC_LEBANESE,Zdid,afrasian:new:12,afrasian:new:2
afrasian,new,ARABIC_QURANIC,Zadid,afrasian:new:12,afrasian:new:2
afrasian,new,BEJA_2,ga,afrasian:new:20,afrasian:new:3
afrasian,new,BOLEWA,poyo,afrasian:new:19,afrasian:new:4
afrasian,new,GEEZ,Xadis,afrasian:new:11,afrasian:new:2
afrasian,new,HARARI_2,Xajis,afrasian:new:11,afrasian:new:2
afrasian,new,HAUSA_3,sabo,afrasian:new:18,afrasian:new:5
afrasian,new,JIBBALI,odin,afrasian:new:13,afrasian:new:2
afrasian,new,KAFFA,andero,afrasian:new:22,afrasian:new:6
afrasian,new,MEHRI_2,Xeydin,afrasian:new:13,afrasian:new:2
afrasian,new,OROMO,hara,afrasian:new:21,afrasian:new:7
afrasian,new,SIWA,atrar,afrasian:new:16,afrasian:new:8
afrasian,new,SYRIAC_2,Xad3t,afrasian:new:11,afrasian:new:2
afrasian,new,TIGRAI,Xadis,afrasian:new:11,afrasian:new:2
afrasian,new,ZENAGA_2,3n3n,afrasian:new:17,afrasian:new:1
afrasian,night,AHAGGAR,ehod,afrasian:night:37,afrasian:night:1
afrasian,night,AMHARIC_3,let,afrasian:night:32,afrasian:night:2
afrasian,night,ARABIC_LEBANESE,layl,afrasian:night:32,afrasian:night:2
afrasian,night,ARABIC_QURANIC,laylat,afrasian:night:32,afrasian:night:2
afrasian,night,BEJA_2,hawad,afrasian:night:39,afrasian:night:3
afrasian,night,BOLEWA,bodi,afrasian:night:37,afrasian:night:1
afrasian,night,DAHALO_2,hima,afrasian:night:41,afrasian:night:4
afrasian,night,GEEZ,lelit,afrasian:night:32,afrasian:night:2
afrasian,night,GHADAMES_2,ibed,afrasian:night:37,afrasian:night:1
afrasian,night,HARARI_2,lEyli,afrasian:night:32,afrasian:night:2
afrasian,night,HAUSA_3,dare,afrasian:night:38,afrasian:night:5
afrasian,night,JIBBALI,Xac3r,afrasian:night:33,afrasian:night:6
afrasian,night,KAFFA,tumo,afrasian:night:42,afrasian:night:7
afrasian,night,MEHRI_2,Xacar,afrasian:night:33,afrasian:night:6
afrasian,night,OROMO,halkan,afrasian:night:40,afrasian:night:8
afrasian,night,QABYLE,id,afrasian:night:37,afrasian:night:1
afrasian,night,SIWA,it,afrasian:night:37,afrasian:night:1
afrasian,night,SOQOTRI_2,hte,afrasian:night:34,afrasian:night:9
afrasian,night,SYRIAC_2,lely,afrasian:night:32,afrasian:night:2
afrasian,night,TIGRAI,layti,afrasian:night:32,afrasian:night:2
afrasian,night,ZENAGA_2,id,afrasian:night:37,afrasian:night:1
afrasian,ear,AHAGGAR,tam3zuk,afrasian:ear:83,afrasian:ear:1
afrasian,ear,ARABIC_LEBANESE,3d3n,afrasian:ear:81,afrasian:ear:2
afrasian,ear,ARABIC_QURANIC,un,afrasian:ear:81,afrasian:ear:3
afrasian,ear,BEJA_2,angwil,afrasian:ear:86,afrasian:ear:4
afrasian,ear,BOLEWA,kumi,afrasian:ear:85,afrasian:ear:5
afrasian,ear,DAHALO_2,agaZo,afrasian:ear:88,afrasian:ear:6
afrasian,ear,GEEZ,3z3n,afrasian:ear:81,afrasian:ear:3
afrasian,ear,GHADAMES_2,is3m,afrasian:ear:84,afrasian:ear:7
afrasian,ear,HARARI_2,uzun,afrasian:ear:81,afrasian:ear:3
afrasian,ear,HAUSA_3,kune,afrasian:ear:85,afrasian:ear:5
afrasian,ear,JIBBALI,idEn,afrasian:ear:81,afrasian:ear:2
afrasian,ear,KAFFA,wamo,afrasian:ear:89,afrasian:ear:8
afrasian,ear,MEHRI_2,haydin,afrasian:ear:81,afrasian:ear:2
afrasian,ear,OROMO,gura,afrasian:ear:87,afrasian:ear:9
afrasian,ear,QABYLE,am3zux,afrasian:ear:83,afrasian:ear:1
afrasian,ear,SIWA,tam3zuht,afrasian:ear:83,afrasian:ear:1
afrasian,ear,SOQOTRI_2,idih3n,afrasian:ear:81,afrasian:ear:2
afrasian,ear,SYRIAC_2,edn,afrasian:ear:81,afrasian:ear:2
afrasian,ear,TIGRAI,3zni,afrasian:ear:81,afrasian:ear:3
afrasian,ear,ZENAGA_2,tamazgud,afrasian:ear:83,afrasian:ear:1
afrasian,eye,AHAGGAR,tit,afrasian:eye:44,afrasian:eye:1
afrasian,eye,AMHARIC_3,ayn,afrasian:eye:41,afrasian:eye:2
afrasian,eye,ARABIC_LEBANESE,Xayn,afrasian:eye:41,afrasian:eye:2
afrasian,eye,ARABIC_QURANIC,Xayn,afrasian:eye:41,afrasian:eye:2
afrasian,eye,BEJA_2,lili,afrasian:eye:42,afrasian:eye:3
afrasian,eye,BOLEWA,idi,afrasian:eye:44,afrasian:eye:3
afrasian,eye,DAHALO_2,ila,afrasian:eye:42,afrasian:eye:3
afrasian,eye,GEEZ,Xayn,afrasian:eye:41,afrasian:eye:2
afrasian,eye,GHADAMES_2,aw3l,afrasian:eye:42,afrasian:eye:4
afrasian,eye,HARARI_2,in,afrasian:eye:41,afrasian:eye:2
afrasian,eye,HAUSA_3,ido,afrasian:eye:44,afrasian:eye:3
afrasian,eye,JIBBALI,Xihn,afrasian:eye:41,afrasian:eye:2
afrasian,eye,KAFFA,afo,afrasian:eye:45,afrasian:eye:5
afrasian,eye,MEHRI_2,Xayn,afrasian:eye:41,afrasian:eye:2
afrasian,eye,OROMO,ija,afrasian:eye:42,afrasian:eye:3
afrasian,eye,QABYLE,tit,afrasian:eye:44,afrasian:eye:1
afrasian,eye,SIWA,t3t,afrasian:eye:44,afrasian:eye:1
afrasian,eye,SOQOTRI_2,Xayn,afrasian:eye:41,afrasian:eye:2
afrasian,eye,SYRIAC_2,ayn,afrasian:eye:41,afrasian:eye:2
afrasian,eye,TIGRAI,Xayni,afrasian:eye:41,afrasian:eye:2
afrasian,eye,ZENAGA_2,tud,afrasian:eye:44,afrasian:eye:1
afrasian,hand,AHAGGAR,afus,afrasian:hand:74,afrasian:hand:1
afrasian,hand,AMHARIC_3,3Z,afrasian:hand:72,afrasian:hand:2
afrasian,hand,ARABIC_LEBANESE,3d,afrasian:hand:72,afrasian:hand:2
afrasian,hand,ARABIC_QURANIC,yad,afrasian:hand:72,afrasian:hand:2
afrasian,hand,BEJA_2,ay,afrasian:hand:77,afrasian:hand:3
afrasian,hand,BOLEWA,s3ra,afrasian:hand:76,afrasian:hand:4
afrasian,hand,DAHALO_2,dara,afrasian:hand:79,afrasian:hand:4
afrasian,hand,GEEZ,3d,afrasian:hand:72,afrasian:hand:2
afrasian,hand,GHADAMES_2,uf3s,afrasian:hand:74,afrasian:hand:1
afrasian,hand,HARARI_2,iji,afrasian:hand:72,afrasian:hand:2
afrasian,hand,HAUSA_3,hanu,afrasian:hand:75,afrasian:hand:5
afrasian,hand,JIBBALI,ed,afrasian:hand:72,afrasian:hand:2
afrasian,hand,KAFFA,kiSo,afrasian:hand:80,afrasian:hand:6
afrasian,hand,MEHRI_2,Xayd,afrasian:hand:72,afrasian:hand:3
afrasian,hand,OROMO,harka,afrasian:hand:78,afrasian:hand:4
afrasian,hand,QABYLE,afus,afrasian:hand:74,afrasian:hand:1
afrasian,hand,SIWA,fus,afrasian:hand:74,afrasian:hand:1
afrasian,hand,SOQOTRI_2,e7ed,afrasian:hand:72,afrasian:hand:2
afrasian,hand,SYRIAC_2,id,afrasian:hand:72,afrasian:hand:2
afrasian,hand,TIGRAI,id,afrasian:hand:72,afrasian:hand:2
afrasian,hand,ZENAGA_2,afuS,afrasian:hand:74,afrasian:hand:1
afrasian,sun,AHAGGAR,tafuk,afrasian:sun:6,afrasian:sun:1
afrasian,sun,AMHARIC_3,tehay,afrasian:sun:2,afrasian:sun:2
afrasian,sun,ARABIC_LEBANESE,Sam3s,afrasian:sun:1,afrasian:sun:3
afrasian,sun,ARABIC_QURANIC,Sams,afrasian:sun:1,afrasian:sun:3
afrasian,sun,BEJA_2,yin,afrasian:sun:11,afrasian:sun:4
afrasian,sun,BOLEWA,futi,afrasian:sun:10,afrasian:sun:1
afrasian,sun,GEEZ,daXay,afrasian:sun:2,afrasian:sun:2
afrasian,sun,GHADAMES_2,isi,afrasian:sun:7,afrasian:sun:5
afrasian,sun,HARARI_2,ir,afrasian:sun:3,afrasian:sun:6
afrasian,sun,HAUSA_3,rana,afrasian:sun:9,afrasian:sun:7
afrasian,sun,JIBBALI,yum,afrasian:sun:4,afrasian:sun:8
afrasian,sun,KAFFA,abo,afrasian:sun:13,afrasian:sun:9
afrasian,sun,MEHRI_2,X3yum,afrasian:sun:4,afrasian:sun:8
afrasian,sun,OROMO,adu,afrasian:sun:12,afrasian:sun:10
afrasian,sun,QABYLE,itiZ,afrasian:sun:8,afrasian:sun:5
afrasian,sun,SIWA,tfukt,afrasian:sun:6,afrasian:sun:1
afrasian,sun,SOQOTRI_2,Sam,afrasian:sun:1,afrasian:sun:3
afrasian,sun,SYRIAC_2,SemS,afrasian:sun:1,afrasian:sun:3
afrasian,sun,TIGRAI,sX~aXay,afrasian:sun:2,afrasian:sun:2
afrasian,sun,ZENAGA_2,t37fukt,afrasian:sun:6,afrasian:sun:1
afrasian,knee,AHAGGAR,afud,afrasian:knee:54,afrasian:knee:1
afrasian,knee,ARABIC_LEBANESE,rikbi,afrasian:knee:52,afrasian:knee:2
afrasian,knee,ARABIC_QURANIC,rukbat,afrasian:knee:52,afrasian:knee:2
afrasian,knee,BEJA_2,gun,afrasian:knee:58,afrasian:knee:3
afrasian,knee,BOLEWA,burn,afrasian:knee:57,afrasian:knee:4
afrasian,knee,DAHALO_2,gili,afrasian:knee:60,afrasian:knee:5
afrasian,knee,GEEZ,b3rk,afrasian:knee:51,afrasian:knee:4
afrasian,knee,GHADAMES_2,uf3d,afrasian:knee:54,afrasian:knee:1
afrasian,knee,HAUSA_3,gw~iwa,afrasian:knee:56,afrasian:knee:6
afrasian,knee,JIBBALI,bErk,afrasian:knee:51,afrasian:knee:4
afrasian,knee,KAFFA,ango,afrasian:knee:61,afrasian:knee:7
afrasian,knee,MEHRI_2,barak,afrasian:knee:51,afrasian:knee:4
afrasian,knee,OROMO,jilba,afrasian:knee:59,afrasian:knee:8
afrasian,knee,QABYLE,agw~3Srir,afrasian:knee:55,afrasian:knee:9
afrasian,knee,SIWA,fud,afrasian:knee:54,afrasian:knee:1
afrasian,knee,SOQOTRI_2,bark,afrasian:knee:51,afrasian:knee:4
afrasian,knee,SYRIAC_2,burk,afrasian:knee:51,afrasian:knee:4
afrasian,knee,TIGRAI,b3rki,afrasian:knee:51,afrasian:knee:4
afrasian,knee,ZENAGA_2,o7fu,afrasian:knee:54,afrasian:knee:1
afrasian,tooth,AHAGGAR,sin3n,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,AMHARIC_3,t3rs,afrasian:tooth:12,afrasian:tooth:2
afrasian,tooth,ARABIC_LEBANESE,s3n,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,ARABIC_QURANIC,sin,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,BEJA_2,kos,afrasian:tooth:17,afrasian:tooth:3
afrasian,tooth,BOLEWA,ido,afrasian:tooth:20,afrasian:tooth:4
afrasian,tooth,DAHALO_2,kalati,afrasian:tooth:21,afrasian:tooth:5
afrasian,tooth,GEEZ,s3n,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,GHADAMES_2,asin,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,HARARI_2,s3n,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,HAUSA_3,hakori,afrasian:tooth:19,afrasian:tooth:6
afrasian,tooth,JIBBALI,Snin,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,KAFFA,gaSo,afrasian:tooth:22,afrasian:tooth:7
afrasian,tooth,MEHRI_2,mdenyet,afrasian:tooth:13,afrasian:tooth:8
afrasian,tooth,OROMO,ilkan,afrasian:tooth:21,afrasian:tooth:9
afrasian,tooth,QABYLE,tuxm3st,afrasian:tooth:18,afrasian:tooth:10
afrasian,tooth,SIWA,asayn,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,SOQOTRI_2,Xale,afrasian:tooth:14,afrasian:tooth:11
afrasian,tooth,SYRIAC_2,Sen,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,TIGRAI,s3ni,afrasian:tooth:11,afrasian:tooth:1
afrasian,tooth,ZENAGA_2,uks,afrasian:tooth:17,afrasian:tooth:12
afrasian,louse,AHAGGAR,tilik,afrasian:louse:75,afrasian:louse:1
afrasian,louse,AMHARIC_3,k3mal,afrasian:louse:73,afrasian:louse:2
afrasian,louse,ARABIC_LEBANESE,amol,afrasian:louse:73,afrasian:louse:2
afrasian,louse,ARABIC_QURANIC,kumal,afrasian:louse:73,afrasian:louse:2
afrasian,louse,BEJA_2,tat,afrasian:louse:78,afrasian:louse:1
afrasian,louse,BOLEWA,j3Nk3ri,afrasian:louse:77,afrasian:louse:3
afrasian,louse,DAHALO_2,itore,afrasian:louse:78,afrasian:louse:4
afrasian,louse,GEEZ,kw~3mal,afrasian:louse:73,afrasian:louse:2
afrasian,louse,GHADAMES_2,tal3kt,afrasian:louse:75,afrasian:louse:1
afrasian,louse,HARARI_2,kumay,afrasian:louse:73,afrasian:louse:2
afrasian,louse,HAUSA_3,kw~arkw~ata,afrasian:louse:76,afrasian:louse:5
afrasian,louse,JIBBALI,sinit,afrasian:louse:72,afrasian:louse:6
afrasian,louse,KAFFA,Cindo,afrasian:louse:80,afrasian:louse:7
afrasian,louse,MEHRI_2,kenmit,afrasian:louse:72,afrasian:louse:8
afrasian,louse,OROMO,injiran,afrasian:louse:79,afrasian:louse:9
afrasian,louse,QABYLE,tilkit,afrasian:louse:75,afrasian:louse:1
afrasian,louse,SIWA,talS3t,afrasian:louse:75,afrasian:louse:1
afrasian,louse,SOQOTRI_2,konum,afrasian:louse:72,afrasian:louse:10
afrasian,louse,SYRIAC_2,kalm3t,afrasian:louse:73,afrasian:louse:8
afrasian,louse,TIGRAI,kw3mal,afrasian:louse:73,afrasian:louse:2
afrasian,louse,ZENAGA_2,t3l3kt,afrasian:louse:75,afrasian:louse:1
afrasian,horn,AHAGGAR,is3k,afrasian:horn:13,afrasian:horn:1
afrasian,horn,AMHARIC_3,k3nd~,afrasian:horn:11,afrasian:horn:2
afrasian,horn,ARABIC_LEBANESE,aran,afrasian:horn:11,afrasian:horn:2
afrasian,horn,BEJA_2,da7,afrasian:horn:16,afrasian:horn:3
afrasian,horn,BOLEWA,"b""olu",afrasian:horn:15,afrasian:horn:4
afrasian,horn,DAHALO_2,tumpo,afrasian:horn:18,afrasian:horn:5
afrasian,horn,GEEZ,karn,afrasian:horn:11,afrasian:horn:2
afrasian,horn,GHADAMES_2,aSkaw,afrasian:horn:13,afrasian:horn:6
afrasian,horn,HARARI_2,kEr,afrasian:horn:11,afrasian:horn:2
afrasian,horn,HAUSA_3,kaho,afrasian:horn:14,afrasian:horn:7
afrasian,horn,JIBBALI,kuhn,afrasian:horn:11,afrasian:horn:2
afrasian,horn,MEHRI_2,kon,afrasian:horn:11,afrasian:horn:2
afrasian,horn,OROMO,gafa,afrasian:horn:17,afrasian:horn:7
afrasian,horn,QABYLE,iS,afrasian:horn:13,afrasian:horn:1
afrasian,horn,SIWA,aCao,afrasian:horn:13,afrasian:horn:7
afrasian,horn,SOQOTRI_2,kan,afrasian:horn:11,afrasian:horn:2
afrasian,horn,SYRIAC_2,karn,afrasian:horn:11,afrasian:horn:2
afrasian,horn,TIGRAI,karni,afrasian:horn:11,afrasian:horn:2
afrasian,horn,ZENAGA_2,t3sken,afrasian:horn:13,afrasian:horn:8
afrasian,bone,AHAGGAR,ex3s,afrasian:bone:95,afrasian:bone:1
afrasian,bone,AMHARIC_3,at3nt~,afrasian:bone:91,afrasian:bone:2
afrasian,bone,ARABIC_LEBANESE,XazX~am,afrasian:bone:91,afrasian:bone:3
afrasian,bone,ARABIC_QURANIC,azX~m,afrasian:bone:91,afrasian:bone:3
afrasian,bone,BEJA_2,mi,afrasian:bone:97,afrasian:bone:4
afrasian,bone,BOLEWA,us3ki,afrasian:bone:96,afrasian:bone:5
afrasian,bone,GEEZ,Xac3m,afrasian:bone:91,afrasian:bone:3
afrasian,bone,GHADAMES_2,x3s,afrasian:bone:95,afrasian:bone:1
afrasian,bone,HARARI_2,at,afrasian:bone:91,afrasian:bone:2
afrasian,bone,HAUSA_3,qaSi,afrasian:bone:95,afrasian:bone:3
afrasian,bone,JIBBALI,XayCeC,afrasian:bone:93,afrasian:bone:3
afrasian,bone,KAFFA,SawuSo,afrasian:bone:99,afrasian:bone:6
afrasian,bone,MEHRI_2,XaZyZ,afrasian:bone:93,afrasian:bone:3
afrasian,bone,OROMO,lafe,afrasian:bone:98,afrasian:bone:7
afrasian,bone,QABYLE,ix3s,afrasian:bone:95,afrasian:bone:1
afrasian,bone,SIWA,ix3s,afrasian:bone:95,afrasian:bone:1
afrasian,bone,SOQOTRI_2,sahlo,afrasian:bone:94,afrasian:bone:8
afrasian,bone,SYRIAC_2,garm,afrasian:bone:92,afrasian:bone:3
afrasian,bone,TIGRAI,XasX~mi,afrasian:bone:91,afrasian:bone:3
afrasian,bone,ZENAGA_2,ici,afrasian:bone:95,afrasian:bone:9
afrasian,drink,AHAGGAR,3su,afrasian:drink:56,afrasian:drink:1
afrasian,drink,ARABIC_LEBANESE,S3r3b,afrasian:drink:52,afrasian:drink:2
afrasian,drink,ARABIC_QURANIC,Srb,afrasian:drink:52,afrasian:drink:2
afrasian,drink,BEJA_2,gu7,afrasian:drink:57,afrasian:drink:3
afrasian,drink,BOLEWA,sa,afrasian:drink:56,afrasian:drink:1
afrasian,drink,DAHALO_2,ma7aw,afrasian:drink:59,afrasian:drink:4
afrasian,drink,GEEZ,sty,afrasian:drink:51,afrasian:drink:5
