db,concept,doculect,counterpart,fullCC,inferredCC
mon_khmer,heart,WA,rh~om,mon_khmer:heart:3,mon_khmer:heart:2
mon_khmer,liver,BAHNAR,kl3m,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,CHRAU,kh~lom,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,DEANG,ktom,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,JEH,klem,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,KHASI,ba im,mon_khmer:liver:1,mon_khmer:liver:3
mon_khmer,liver,KHMER,th~la3m,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,KHMU,t3lom,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,KSINMUL,t3lom,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,KUI_THAILAND,luam,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,MON,gruih,mon_khmer:liver:2,mon_khmer:liver:2
mon_khmer,liver,MUNDARI,im,mon_khmer:liver:1,mon_khmer:liver:4
mon_khmer,liver,NYAKUR,kh~rih,mon_khmer:liver:2,mon_khmer:liver:2
mon_khmer,liver,RUC,lo3m,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,liver,SEMAI,ris,mon_khmer:liver:4,mon_khmer:liver:2
mon_khmer,liver,WA,tom,mon_khmer:liver:1,mon_khmer:liver:1
mon_khmer,earth,BAHNAR,tEh,mon_khmer:earth:1,mon_khmer:earth:1
mon_khmer,earth,CHRAU,nteh,mon_khmer:earth:1,mon_khmer:earth:1
mon_khmer,earth,DEANG,"k""tai",mon_khmer:earth:1,mon_khmer:earth:2
mon_khmer,earth,JEH,neh,mon_khmer:earth:2,mon_khmer:earth:1
mon_khmer,earth,KHASI,pirth~ei,mon_khmer:earth:1,mon_khmer:earth:4
mon_khmer,earth,KHMER,ti,mon_khmer:earth:1,mon_khmer:earth:1
mon_khmer,earth,KHMU,p3te,mon_khmer:earth:1,mon_khmer:earth:2
mon_khmer,earth,KSINMUL,k3te,mon_khmer:earth:1,mon_khmer:earth:2
mon_khmer,earth,KUI_THAILAND,k3tE7,mon_khmer:earth:1,mon_khmer:earth:2
mon_khmer,earth,MON,ti,mon_khmer:earth:1,mon_khmer:earth:1
mon_khmer,earth,MUNDARI,ote,mon_khmer:earth:1,mon_khmer:earth:2
mon_khmer,earth,NYAKUR,ti7,mon_khmer:earth:1,mon_khmer:earth:1
mon_khmer,earth,SEMAI,te7,mon_khmer:earth:1,mon_khmer:earth:1
mon_khmer,earth,VIETNAMESE,dat,mon_khmer:earth:1,mon_khmer:earth:3
mon_khmer,earth,WA,tE7,mon_khmer:earth:1,mon_khmer:earth:1
mon_khmer,new,BAHNAR,hlE,mon_khmer:new:2,mon_khmer:new:4
mon_khmer,new,CHRAU,me,mon_khmer:new:3,mon_khmer:new:2
mon_khmer,new,DEANG,kmai,mon_khmer:new:3,mon_khmer:new:1
mon_khmer,new,JEH,nao,mon_khmer:new:1,mon_khmer:new:6
mon_khmer,new,KHASI,th~immai,mon_khmer:new:3,mon_khmer:new:1
mon_khmer,new,KHMER,th~mi,mon_khmer:new:3,mon_khmer:new:1
mon_khmer,new,KHMU,h3nme,mon_khmer:new:3,mon_khmer:new:2
mon_khmer,new,KSINMUL,h3me,mon_khmer:new:3,mon_khmer:new:2
mon_khmer,new,KUI_THAILAND,tmai,mon_khmer:new:3,mon_khmer:new:1
mon_khmer,new,MON,tami,mon_khmer:new:3,mon_khmer:new:1
mon_khmer,new,NYAKUR,t3mi7,mon_khmer:new:3,mon_khmer:new:1
mon_khmer,new,RUC,b3y,mon_khmer:new:4,mon_khmer:new:3
mon_khmer,new,SEMAI,pay,mon_khmer:new:4,mon_khmer:new:3
mon_khmer,new,VIETNAMESE,moi,mon_khmer:new:3,mon_khmer:new:2
mon_khmer,new,WA,kh~rau7,mon_khmer:new:5,mon_khmer:new:5
mon_khmer,warm,DEANG,un,mon_khmer:warm:6,mon_khmer:warm:2
mon_khmer,warm,KHMER,k3daw,mon_khmer:warm:5,mon_khmer:warm:5
mon_khmer,warm,KHMU,N3k3m,mon_khmer:warm:3,mon_khmer:warm:1
mon_khmer,warm,KSINMUL,g3m,mon_khmer:warm:3,mon_khmer:warm:1
mon_khmer,warm,MON,guim,mon_khmer:warm:3,mon_khmer:warm:1
mon_khmer,warm,MUNDARI,lolo,mon_khmer:warm:7,mon_khmer:warm:4
mon_khmer,warm,NYAKUR,r37u5,mon_khmer:warm:4,mon_khmer:warm:2
mon_khmer,warm,RUC,t3l,mon_khmer:warm:2,mon_khmer:warm:3
mon_khmer,warm,VIETNAMESE,noN,mon_khmer:warm:1,mon_khmer:warm:2
mon_khmer,night,BAHNAR,maN,mon_khmer:night:1,mon_khmer:night:2
mon_khmer,night,CHRAU,maN,mon_khmer:night:1,mon_khmer:night:2
mon_khmer,night,DEANG,s3m,mon_khmer:night:7,mon_khmer:night:1
mon_khmer,night,JEH,maN,mon_khmer:night:1,mon_khmer:night:2
mon_khmer,night,KHASI,miet,mon_khmer:night:8,mon_khmer:night:3
mon_khmer,night,KHMER,yop,mon_khmer:night:4,mon_khmer:night:4
mon_khmer,night,KHMU,p3s3am,mon_khmer:night:6,mon_khmer:night:1
mon_khmer,night,KSINMUL,p3t,mon_khmer:night:8,mon_khmer:night:1
mon_khmer,night,KUI_THAILAND,kh~riau,mon_khmer:night:5,mon_khmer:night:5
mon_khmer,night,MON,btam,mon_khmer:night:2,mon_khmer:night:1
mon_khmer,night,NYAKUR,p3tam,mon_khmer:night:2,mon_khmer:night:1
mon_khmer,night,SEMAI,t3pm~,mon_khmer:night:2,mon_khmer:night:6
mon_khmer,night,VIETNAMESE,dem,mon_khmer:night:2,mon_khmer:night:7
mon_khmer,night,WA,pomsom,mon_khmer:night:6,mon_khmer:night:1
mon_khmer,who,BAHNAR,bu,mon_khmer:who:1,mon_khmer:who:1
mon_khmer,who,DEANG,se,mon_khmer:who:7,mon_khmer:who:2
mon_khmer,who,JEH,bau,mon_khmer:who:1,mon_khmer:who:1
mon_khmer,who,KHMER,kh~3nao,mon_khmer:who:4,mon_khmer:who:3
mon_khmer,who,KHMU,m3,mon_khmer:who:6,mon_khmer:who:1
mon_khmer,who,KSINMUL,noh,mon_khmer:who:3,mon_khmer:who:1
mon_khmer,who,KUI_THAILAND,naw,mon_khmer:who:4,mon_khmer:who:1
mon_khmer,who,MUNDARI,okoy,mon_khmer:who:8,mon_khmer:who:4
mon_khmer,who,NYAKUR,35ah,mon_khmer:who:3,mon_khmer:who:1
mon_khmer,who,RUC,ay,mon_khmer:who:2,mon_khmer:who:5
mon_khmer,who,SEMAI,bo7,mon_khmer:who:1,mon_khmer:who:1
mon_khmer,who,WA,mo7,mon_khmer:who:6,mon_khmer:who:1
mon_khmer,what,BAHNAR,ki3,mon_khmer:what:2,mon_khmer:what:6
mon_khmer,what,CHRAU,paC n7hy~a,mon_khmer:what:3,mon_khmer:what:9
mon_khmer,what,DEANG,se muh,mon_khmer:what:4,mon_khmer:what:5
mon_khmer,what,JEH,5ai,mon_khmer:what:1,mon_khmer:what:2
mon_khmer,what,KHMER,evi,mon_khmer:what:6,mon_khmer:what:4
mon_khmer,what,KHMU,m3h,mon_khmer:what:4,mon_khmer:what:1
mon_khmer,what,KSINMUL,h3lmoh,mon_khmer:what:4,mon_khmer:what:1
mon_khmer,what,KUI_THAILAND,na,mon_khmer:what:5,mon_khmer:what:2
mon_khmer,what,MON,nu,mon_khmer:what:5,mon_khmer:what:2
mon_khmer,what,MUNDARI,Ca na,mon_khmer:what:10,mon_khmer:what:3
mon_khmer,what,NYAKUR,mo7,mon_khmer:what:4,mon_khmer:what:1
mon_khmer,what,RUC,Cam3,mon_khmer:what:4,mon_khmer:what:3
mon_khmer,what,SEMAI,mah,mon_khmer:what:4,mon_khmer:what:1
mon_khmer,what,VIETNAMESE,kai gi,mon_khmer:what:2,mon_khmer:what:8
mon_khmer,what,WA,pati7,mon_khmer:what:8,mon_khmer:what:7
mon_khmer,small,CHRAU,ken,mon_khmer:small:3,mon_khmer:small:4
mon_khmer,small,DEANG,diat,mon_khmer:small:6,mon_khmer:small:2
mon_khmer,small,JEH,t3si,mon_khmer:small:1,mon_khmer:small:3
mon_khmer,small,KHASI,rit,mon_khmer:small:11,mon_khmer:small:2
mon_khmer,small,KHMER,tuC,mon_khmer:small:6,mon_khmer:small:3
mon_khmer,small,KHMU,nE,mon_khmer:small:4,mon_khmer:small:1
mon_khmer,small,KSINMUL,nek,mon_khmer:small:10,mon_khmer:small:1
mon_khmer,small,KUI_THAILAND,kEt,mon_khmer:small:7,mon_khmer:small:4
mon_khmer,small,MON,5i,mon_khmer:small:4,mon_khmer:small:1
mon_khmer,small,MUNDARI,kuniN,mon_khmer:small:12,mon_khmer:small:7
mon_khmer,small,NYAKUR,nd~iC,mon_khmer:small:6,mon_khmer:small:1
mon_khmer,small,RUC,dEdE,mon_khmer:small:5,mon_khmer:small:6
mon_khmer,small,SEMAI,maCo*t,mon_khmer:small:8,mon_khmer:small:5
mon_khmer,small,VIETNAMESE,5o,mon_khmer:small:4,mon_khmer:small:1
mon_khmer,small,WA,iak,mon_khmer:small:9,mon_khmer:small:2
