concept,doculect,counterpart,cogid,lpID
what,KUI_THAILAND,na,5,697
what,SEMAI,mah,4,696
what,WA,pati7,8,698
what,DEANG,se muh,4,703
what,KHMU,m3h,4,696
what,KSINMUL,h3lmoh,4,696
what,MUNDARI,Ca na,10,701
no,BAHNAR,3h,1,439
no,CHRAU,sun,1,437
no,VIETNAMESE,kx~oN,2,438
no,RUC,vaN,3,437
no,MON,ha,4,441
no,NYAKUR,ku,10,438
no,KHMER,min,5,437
no,SEMAI,pE7,6,439
no,WA,aN,7,437
no,KHASI,em,8,440
no,MUNDARI,ka,9,438
all,MON,pa7uit,3,8
all,KHMER,tamN,1,11
all,KUI_THAILAND,ai th~e,4,9
all,SEMAI,diC,5,7
all,DEANG,dvi7,6,13
all,KHMU,ku,7,10
all,KHASI,baroh,9,12
many,JEH,k3dram,1,358
many,BAHNAR,th~3r,2,361
many,CHRAU,go7,3,360
many,VIETNAMESE,5ieu,4,354
many,RUC,5iw,4,356
many,MON,gluiN,5,349
many,NYAKUR,kh~l3N,5,349
many,KHMER,Cr~a3n,6,351
many,KUI_THAILAND,dal,7,357
many,SEMAI,Z7~oy,8,355
many,WA,hun,9,353
many,DEANG,mh~blam,1,359
many,KHMU,k3,10,350
many,KSINMUL,gay,10,350
many,KHASI,bun,11,352
one,JEH,mui,1,444
one,BAHNAR,mo5,1,445
one,CHRAU,muoi,1,444
one,VIETNAMESE,mot,1,444
one,RUC,moiC,1,444
one,MON,mw~ay,1,444
one,NYAKUR,mu3y,1,444
one,KHMER,muey,1,444
one,KUI_THAILAND,mui,1,444
one,SEMAI,nan37,2,447
one,KHMU,moy,1,444
one,KHASI,wei,4,446
one,MUNDARI,miyod,1,444
two,JEH,bal,1,661
two,BAHNAR,bar,1,661
two,CHRAU,var,1,661
two,VIETNAMESE,hai,1,663
two,RUC,hal,1,661
two,MON,ba,1,661
two,NYAKUR,bar,1,661
two,KHMER,bir,1,661
two,KUI_THAILAND,bia,1,661
two,SEMAI,nar,1,664
two,WA,ra,1,662
two,KHMU,par,1,661
two,KHASI,ar,1,661
two,MUNDARI,bar,1,661
big,JEH,tih,1,44
big,BAHNAR,tih,1,44
big,CHRAU,ma7,2,44
big,VIETNAMESE,lon,3,46
big,RUC,m3am,4,47
big,MON,Znok,12,49
big,NYAKUR,3tol,5,44
big,KHMER,dh~om,6,44
big,KUI_THAILAND,ph~3t,7,50
big,SEMAI,nt~oy,5,45
big,WA,tiN,8,44
big,DEANG,daN,13,44
big,KHMU,nam,9,45
big,KSINMUL,do,5,44
big,KHASI,kh~raw,10,51
big,MUNDARI,maraN,11,48
long,JEH,proih,1,333
long,BAHNAR,keZuN,2,331
long,CHRAU,joN,2,331
long,VIETNAMESE,Zai,3,338
long,RUC,yal,3,336
long,MON,ZliN,2,331
long,NYAKUR,kh~li5,2,331
long,KHMER,vEN,4,334
long,KUI_THAILAND,nth$r3N,2,335
long,SEMAI,Cr3kN,2,337
long,WA,laN,2,332
long,DEANG,doN,2,332
long,KHMU,waN,5,332
long,KSINMUL,3loN,2,332
long,KHASI,ZeroN,2,331
long,MUNDARI,ZiliN,2,331
small,JEH,t3si,1,561
small,CHRAU,ken,3,562
small,VIETNAMESE,5o,4,554
small,RUC,dEdE,5,558
small,MON,5i,4,554
small,NYAKUR,nd~iC,6,554
small,KHMER,tuC,6,556
small,KUI_THAILAND,kEt,7,555
small,SEMAI,maCo*t,8,557
small,WA,iak,9,554
small,DEANG,diat,6,555
small,KHMU,nE,4,554
small,KSINMUL,nek,10,554
small,KHASI,rit,11,560
small,MUNDARI,kuniN,12,559
woman,BAHNAR,drakan,1,730
woman,MON,brau,3,722
woman,NYAKUR,ph~3ph~raw,3,722
woman,KUI_THAILAND,kuik3pai,4,723
woman,SEMAI,krdor,5,725
woman,WA,bun,6,724
woman,DEANG,i pon,6,729
woman,KHMU,C3mk3n,1,727
woman,KHASI,briw,3,728
woman,MUNDARI,kuri,9,726
man,BAHNAR,droNlo,1,342
man,MON,tru7,3,342
man,NYAKUR,tuytruZ,3,342
man,KUI_THAILAND,kui th~ol,4,346
man,SEMAI,kral,5,344
man,WA,sime7,6,343
man,DEANG,mai,6,348
man,KHASI,ai briw,3,347
man,MUNDARI,kora,7,345
person,JEH,m3Nai,1,449
person,BAHNAR,b3Nai,1,449
person,CHRAU,tamun,2,457
person,VIETNAMESE,Nuoi,1,451
person,RUC,Nay,1,448
person,KUI_THAILAND,kui,3,453
person,SEMAI,sn7~oy,1,448
person,WA,pui,4,450
person,DEANG,to i,5,458
person,KHMU,k3mmu,6,455
person,KSINMUL,ksiN,7,454
person,KHASI,briw,8,456
person,MUNDARI,horo,9,452
fish,JEH,ka,1,199
fish,BAHNAR,ka,1,199
fish,CHRAU,ka,1,199
fish,VIETNAMESE,ka,1,199
fish,RUC,aka,1,199
fish,MON,ka,1,199
fish,NYAKUR,ka7,1,199
fish,KHMER,tr~i,2,201
fish,KUI_THAILAND,ka,1,199
fish,SEMAI,ka7,1,199
fish,WA,ka7,1,199
fish,DEANG,ka,1,199
fish,KHMU,ka,1,199
fish,KSINMUL,ka,1,199
fish,KHASI,dohkh~a,1,202
fish,MUNDARI,hai,1,200
bird,JEH,Cim,1,52
bird,BAHNAR,s3m,1,52
bird,CHRAU,sum,1,52
bird,VIETNAMESE,tim,1,52
bird,RUC,iCim,1,52
bird,MON,gaCem,1,52
bird,NYAKUR,5Ci3m,1,52
bird,KHMER,sat slap,2,53
bird,KUI_THAILAND,CEml,1,52
bird,SEMAI,CEpm~,1,52
bird,WA,sim,1,52
bird,DEANG,siN,1,52
bird,KHMU,sim,1,52
bird,KSINMUL,Cem,1,52
bird,KHASI,sim,1,52
dog,JEH,Co,1,132
dog,BAHNAR,ko,2,133
dog,CHRAU,so,1,132
dog,VIETNAMESE,to,1,132
dog,RUC,aCo,1,132
dog,MON,kluiw,3,134
dog,NYAKUR,Ch~ur,3,132
dog,KHMER,Ch~3kE,2,135
dog,KUI_THAILAND,Ca,1,132
dog,SEMAI,Co7,1,132
dog,WA,so7,1,132
dog,DEANG,a7o7,5,132
dog,KHMU,so,1,132
dog,KSINMUL,ksew,1,133
dog,KHASI,ksew,1,133
dog,MUNDARI,seta,4,132
louse,JEH,k3Cay,1,340
louse,BAHNAR,si,1,339
louse,CHRAU,si,1,339
louse,VIETNAMESE,ti,1,339
louse,RUC,Ci,1,339
louse,MON,Cay,1,340
louse,NYAKUR,Cay,1,340
louse,KHMER,Cay,1,340
louse,KUI_THAILAND,5CE7,1,339
louse,SEMAI,CE7,1,339
louse,WA,si7,1,339
louse,DEANG,sai,1,339
louse,KHMU,se,1,339
louse,KSINMUL,cey,1,339
louse,KHASI,ksi,1,339
louse,MUNDARI,si ku,1,341
tree,JEH,loN,1,656
tree,BAHNAR,loN,1,656
tree,CHRAU,Ch~o,2,654
tree,VIETNAMESE,kay,3,660
tree,RUC,k3y,3,659
tree,MON,Ch~u,2,654
tree,NYAKUR,Ch~u7,2,654
tree,KHMER,ta3m Zh~a3,2,657
tree,SEMAI,Zh~u7,2,654
tree,WA,kh~au7,2,654
tree,DEANG,he,5,654
tree,KHMU,s37oN,6,655
tree,KSINMUL,C37u3N,6,655
tree,KHASI,dieN,7,655
tree,MUNDARI,daru,8,658
seed,VIETNAMESE,hot,1,519
seed,RUC,kayaN,1,521
seed,KHMER,grap,2,525
seed,KUI_THAILAND,klaN,3,523
seed,SEMAI,sip,4,520
seed,WA,sok,5,518
seed,DEANG,kau,6,527
seed,KHMU,p3liar,7,524
seed,KHASI,sinai,8,526
seed,MUNDARI,hita,9,522
leaf,JEH,la,1,313
leaf,BAHNAR,hla,1,313
leaf,CHRAU,la,1,313
leaf,VIETNAMESE,la,1,313
leaf,RUC,ula,1,313
leaf,MON,sla,1,313
leaf,NYAKUR,hla7,1,313
leaf,KHMER,s3l3k,4,313
leaf,KUI_THAILAND,sla,1,313
leaf,SEMAI,sla7,1,313
leaf,WA,hla7,1,313
leaf,DEANG,hla,1,313
leaf,KHMU,la,1,313
leaf,KSINMUL,b3w,2,314
leaf,KHASI,sla,1,313
leaf,MUNDARI,sakam,3,315
root,JEH,riah,1,485
root,BAHNAR,r3h,1,485
root,CHRAU,diyieh,1,486
root,VIETNAMESE,re,1,485
root,RUC,liErih,1,485
root,MON,ruih,1,485
root,NYAKUR,rihrak,1,489
root,KHMER,r3k,1,485
root,KUI_THAILAND,rEh,1,485
root,SEMAI,r7~es,1,485
root,WA,riah,1,485
root,DEANG,riaih,1,485
root,KHMU,rias,1,485
root,KSINMUL,geh,1,485
root,KHASI,tinrai,1,487
root,MUNDARI,red,1,488
bark,JEH,k3duh,1,25
bark,BAHNAR,hmok,2,24
bark,CHRAU,mo7,2,24
bark,VIETNAMESE,vo kay,3,32
bark,RUC,k3duh,1,25
bark,MON,sakow,4,28
bark,NYAKUR,Nku3r,4,30
bark,KHMER,s3mbak,2,24
bark,KUI_THAILAND,mph~ua7,2,24
bark,SEMAI,Ckop,5,31
bark,WA,hlo7,6,33
bark,DEANG,go7,10,25
bark,KHMU,h3mpok,2,24
bark,KSINMUL,b3N,7,26
bark,KHASI,snep,8,27
bark,MUNDARI,harta,9,29
skin,JEH,pal,1,535
skin,BAHNAR,3kar,2,535
skin,CHRAU,nto,3,539
skin,VIETNAMESE,Za,4,541
skin,MON,snam,5,536
skin,NYAKUR,hnam,5,536
skin,KHMER,s3pEk,6,543
skin,SEMAI,gt37,3,537
skin,WA,hak,7,540
skin,DEANG,hur,8,538
skin,KHMU,h3mpur,8,538
skin,KSINMUL,b3N,9,542
skin,KHASI,kh~oh,10,537
skin,MUNDARI,ur,8,535
meat,JEH,sinek,1,371
meat,BAHNAR,5em,2,364
meat,CHRAU,goN,3,362
meat,VIETNAMESE,8it,1,365
meat,RUC,sit,1,367
meat,MON,Cun,4,362
meat,NYAKUR,hw~a7,5,363
meat,KHMER,saC,1,373
meat,KUI_THAILAND,saC,1,369
meat,SEMAI,sEC,1,366
meat,WA,ne7,6,364
meat,DEANG,yoN,7,372
meat,KHMU,ah,8,363
meat,KSINMUL,ksoN,9,362
meat,KHASI,doh,10,370
meat,MUNDARI,Zilu,11,368
blood,JEH,ph~am,1,75
blood,BAHNAR,ph~am,1,75
blood,CHRAU,n7ham,1,73
blood,VIETNAMESE,mau,2,74
blood,RUC,asam,1,73
blood,MON,Ch~im,1,73
blood,NYAKUR,Ch~im,1,73
blood,KHMER,Zh~am,1,73
blood,KUI_THAILAND,3ham,1,73
blood,SEMAI,bh~ipm~,1,75
blood,WA,nh~am,1,73
blood,DEANG,nh~am,1,73
blood,KHMU,mam,1,74
blood,KSINMUL,mi3m,1,74
blood,KHASI,snam,1,73
blood,MUNDARI,mayam,1,74
bone,JEH,k3siaN,1,76
bone,BAHNAR,k3tiN,1,76
bone,CHRAU,ntiN,1,76
bone,VIETNAMESE,SuoN,1,76
bone,RUC,saN,1,76
bone,MON,Zut,2,77
bone,NYAKUR,Ch~3lut,2,77
bone,KHMER,Ch7$3N,1,76
bone,KUI_THAILAND,Nh~aN,1,76
bone,SEMAI,Z7~akN~,1,76
bone,WA,sisaN,1,76
bone,DEANG,"k""7~aN",1,76
bone,KHMU,C37aN,1,76
bone,KSINMUL,laN,1,76
bone,KHASI,"sh""~ieN",1,76
bone,MUNDARI,ZaN,1,76
fat,JEH,p3dreN,1,179
fat,RUC,kluN,3,179
fat,MON,kleN,3,179
fat,NYAKUR,k3li5,3,179
fat,KHMER,kh~la5,3,179
fat,KUI_THAILAND,5Ch~EN,4,179
fat,SEMAI,l7~us,5,179
fat,WA,b3,6,181
fat,MUNDARI,itil,7,180
egg,JEH,t3tap,1,167
egg,CHRAU,Cap,1,175
egg,VIETNAMESE,CuN,2,169
egg,RUC,t3lul,8,171
egg,MON,kh~amhay,3,173
egg,KHMER,boN,4,174
egg,KUI_THAILAND,nth$rEl,8,166
egg,SEMAI,pNl3kN~,2,170
egg,WA,tom,5,168
egg,DEANG,krau,6,166
egg,KHMU,k3toN,7,165
egg,KSINMUL,kloN,2,165
egg,KHASI,pilleN,2,165
egg,MUNDARI,Zarom,9,172
horn,JEH,t3koy,1,281
horn,BAHNAR,ake,5,280
horn,RUC,kr3N,2,276
horn,MON,draN,2,276
horn,NYAKUR,th~raN,2,276
horn,KHMER,s3nEN,3,278
horn,KUI_THAILAND,t3kai,1,277
horn,WA,ruN,2,276
horn,DEANG,nuN,6,279
horn,KHMU,Centr~3N,2,278
horn,KSINMUL,C3lgan,4,277
horn,KHASI,reN,2,276
horn,MUNDARI,diriN,2,276
tail,JEH,teN,1,618
tail,BAHNAR,kieN,1,618
tail,CHRAU,tieN,1,618
tail,VIETNAMESE,Zuoi,2,623
tail,RUC,tuoy,2,622
tail,MON,bata,3,617
tail,NYAKUR,p3ta7,3,617
tail,KHMER,k3nd~uy,2,620
tail,KUI_THAILAND,sal,4,617
tail,SEMAI,snta7,3,617
tail,WA,sida7,3,617
tail,DEANG,sta,3,617
tail,KHMU,h3nta,3,619
tail,KSINMUL,h3lta,3,619
tail,KHASI,tidoN,1,618
tail,MUNDARI,Cadlom,5,621
feather,JEH,suk,1,182
feather,BAHNAR,sok,1,182
feather,CHRAU,sino7 sum,1,183
feather,VIETNAMESE,loN tim,2,183
feather,RUC,usuk,1,185
feather,MON,s3neN,7,187
feather,NYAKUR,Ch~okCh~ok,1,182
feather,KHMER,slap,3,189
feather,KUI_THAILAND,so7,1,182
feather,SEMAI,sntol,4,184
feather,KHMU,kh~ul,5,188
feather,KSINMUL,sok,1,182
feather,KHASI,sner,6,190
feather,MUNDARI,il,5,186
hair,JEH,suk,1,241
hair,BAHNAR,sok,1,241
hair,CHRAU,so7,1,241
hair,VIETNAMESE,tok,1,241
hair,RUC,usuk,1,244
hair,MON,sok,1,241
hair,NYAKUR,Ch~ok,1,241
hair,KHMER,sok,1,241
hair,KUI_THAILAND,so7,1,241
hair,SEMAI,sok,1,241
hair,WA,hauk,1,241
hair,DEANG,hu7,1,241
hair,KHMU,kl3,2,242
hair,KSINMUL,sok,1,241
hair,KHASI,sh~niuh,1,241
hair,MUNDARI,up,3,243
head,JEH,kal,1,255
head,BAHNAR,k3l,1,256
head,CHRAU,vo7,2,249
head,RUC,kuluok,3,251
head,MON,kaduip,4,250
head,NYAKUR,k3d3p,4,250
head,KUI_THAILAND,pla,5,249
head,SEMAI,kuy,9,248
head,WA,kaiN,6,248
head,DEANG,kiN,6,248
head,KHMU,k3mpoN,7,253
head,KSINMUL,3lu,5,252
head,KHASI,kh~lih,11,254
head,MUNDARI,bo7,8,249
ear,JEH,pat,1,154
ear,BAHNAR,don,2,153
ear,CHRAU,tor,4,151
ear,VIETNAMESE,tai,3,159
ear,RUC,say,3,157
ear,MON,katow,4,151
ear,NYAKUR,k3tuer,4,151
ear,KHMER,tr~3Ch~i3k,5,155
ear,KUI_THAILAND,k3tor,4,151
ear,SEMAI,ntakN,6,158
ear,WA,yh~auk,5,152
ear,DEANG,yo7,5,152
ear,KHMU,hermey,7,156
ear,KSINMUL,h3ltol,4,151
ear,KHASI,lutur,4,151
ear,MUNDARI,lutur,4,151
eye,JEH,mat,1,176
eye,BAHNAR,mat,1,176
eye,CHRAU,mat,1,176
eye,VIETNAMESE,mat,1,176
eye,MON,mat,1,176
eye,NYAKUR,mat,1,176
eye,KHMER,bh~3n3k,2,178
eye,KUI_THAILAND,mat,1,176
eye,SEMAI,mat,1,176
eye,WA,Nai,3,177
eye,DEANG,Nai,3,177
eye,KHMU,mat,1,176
eye,KSINMUL,mat,1,176
eye,KHASI,kh~imat,1,176
eye,MUNDARI,med,1,176
nose,JEH,muh,1,442
nose,BAHNAR,muh,1,442
nose,CHRAU,muh,1,442
nose,VIETNAMESE,mui,1,442
nose,RUC,mu3h,1,442
nose,MON,muh,1,442
nose,NYAKUR,hmok,1,443
nose,KHMER,Cr~3muh,1,442
nose,KUI_THAILAND,muh,1,442
nose,SEMAI,muh,1,442
nose,WA,m3ih,1,442
nose,DEANG,muih,1,442
nose,KHMU,muh,1,442
nose,KSINMUL,moh,1,442
nose,KHASI,kh~mut,1,442
nose,MUNDARI,mu*,1,442
mouth,JEH,t3mun,1,395
mouth,BAHNAR,b3r,2,403
mouth,VIETNAMESE,mieN,12,395
mouth,RUC,kaN,4,398
mouth,MON,paN,3,396
mouth,NYAKUR,paN,3,396
mouth,KHMER,mat,5,400
mouth,KUI_THAILAND,noh,6,394
mouth,SEMAI,mp~akN,3,397
mouth,WA,yh~3ih,7,394
mouth,DEANG,sop,8,402
mouth,KHMU,t3noh,6,405
mouth,KSINMUL,5uk,9,404
mouth,KHASI,sh~intur,10,401
mouth,MUNDARI,moCa,11,399
tooth,JEH,sineN,1,647
tooth,BAHNAR,s3ne5,1,647
tooth,CHRAU,seC,2,653
tooth,VIETNAMESE,raN,3,648
tooth,RUC,kasaN,3,647
tooth,MON,Nek,4,649
tooth,NYAKUR,Ni3k,4,649
tooth,KHMER,dh~3m3n,5,651
tooth,KUI_THAILAND,k3nE5,1,647
tooth,SEMAI,lmu5,5,652
tooth,WA,rh~aN,3,648
tooth,DEANG,rh~aN,3,648
tooth,KHMU,raN,3,648
tooth,KSINMUL,h3gi3N,6,647
tooth,KHASI,biniat,7,650
tongue,JEH,r3piat,1,643
tongue,BAHNAR,r3piet,1,643
tongue,CHRAU,lapiet,1,643
tongue,VIETNAMESE,luoi,2,646
tongue,RUC,l3arh~,2,645
tongue,MON,katak,3,642
tongue,NYAKUR,ntak,3,642
tongue,KHMER,3ntak,3,642
tongue,KUI_THAILAND,nta7,3,642
tongue,SEMAI,lntak,3,642
tongue,WA,dak,3,642
tongue,DEANG,kta7,3,642
tongue,KHMU,h3ntak,3,642
tongue,KSINMUL,h3ltak,3,642
tongue,KHASI,th~illied,2,643
tongue,MUNDARI,le7,4,644
nail (claw),JEH,k3nialh~,1,412
nail (claw),BAHNAR,teNi3h,1,408
nail (claw),CHRAU,can7hyeih,1,409
nail (claw),VIETNAMESE,moN,2,407
nail (claw),RUC,k3ntoN,3,411
nail (claw),MON,sanem,4,406
nail (claw),NYAKUR,Nh~li3m,4,406
nail (claw),KHMER,kr3Cok,5,410
nail (claw),KUI_THAILAND,nth$rEh,6,406
nail (claw),SEMAI,C3nros,6,406
nail (claw),WA,Nh~im,4,406
nail (claw),DEANG,arh~im,4,406
nail (claw),KHMU,t3mmoN,7,407
nail (claw),KSINMUL,moNsu3N,7,407
nail (claw),KHASI,tirsim,4,406
nail (claw),MUNDARI,rama,9,407
foot,BAHNAR,t3paNZ3N,1,210
foot,CHRAU,jaN,1,209
foot,VIETNAMESE,tan,1,209
foot,RUC,CiN,1,209
foot,MON,ZoN,1,209
foot,NYAKUR,Ch~uN,1,209
foot,KHMER,Za3N,1,209
foot,KUI_THAILAND,Z3N,1,209
foot,SEMAI,ZukN,1,209
foot,WA,CauN,1,209
foot,DEANG,Z3N,1,209
foot,KHMU,C3aN,1,209
foot,KSINMUL,zuN,1,209
foot,KHASI,kinZat,2,211
foot,MUNDARI,kata,3,209
knee,JEH,kroN,1,299
knee,CHRAU,ko7 kruN,1,301
knee,VIETNAMESE,dau goi,2,293
knee,RUC,kuluok tukul,2,295
knee,MON,kboaN,3,290
knee,NYAKUR,k3boN,3,290
knee,KHMER,Z3NgaN,4,291
knee,KUI_THAILAND,plat3kol,2,296
knee,SEMAI,kurol,5,294
knee,WA,p3m NoN,4,292
knee,DEANG,kir kEr,10,300
knee,KHMU,k3nun,9,290
knee,KSINMUL,3lum3ldil,6,297
knee,KHASI,kh~osiw,7,298
hand,JEH,ti,1,245
hand,BAHNAR,ti,1,245
hand,CHRAU,ti,1,245
hand,VIETNAMESE,tay,1,245
hand,RUC,si,1,245
hand,MON,tay,1,245
hand,NYAKUR,tEy,1,245
hand,KHMER,tay,1,245
hand,KUI_THAILAND,te,1,245
hand,SEMAI,t3kN,1,245
hand,WA,tai7,1,245
hand,DEANG,tai,1,245
hand,KHMU,k3takti,1,247
hand,KSINMUL,k3sap,2,246
hand,KHASI,kti,1,245
hand,MUNDARI,ti,1,245
belly,JEH,p3dok,1,42
belly,RUC,kd3l,3,37
belly,MON,buN,4,34
belly,NYAKUR,ph~uN,4,34
belly,KHMER,boh,5,40
belly,KUI_THAILAND,ph~uN,4,34
belly,SEMAI,k3t,6,36
belly,WA,vaik,7,35
belly,DEANG,vE7,7,43
belly,KHMU,poN,4,34
belly,KSINMUL,ku,8,39
belly,KHASI,kipoh,5,41
belly,MUNDARI,laZ,2,38
neck,BAHNAR,ako,1,420
neck,CHRAU,nko,1,420
neck,VIETNAMESE,ko,1,420
neck,MON,ka7,1,420
neck,NYAKUR,ko7,1,420
neck,KHMER,ko,1,420
neck,KUI_THAILAND,kaN,2,420
neck,SEMAI,taN3n,3,421
neck,WA,Nok,4,420
neck,DEANG,amoN,5,425
neck,KHMU,k3ntuar,6,423
neck,KSINMUL,kok,9,420
neck,KHASI,rindaN,7,424
neck,MUNDARI,hoto7,8,422
breast,JEH,tuh,1,78
breast,BAHNAR,toh,1,78
breast,CHRAU,gatoh,1,78
breast,VIETNAMESE,Nuk,2,79
breast,RUC,n3y,3,79
breast,MON,tah,1,78
breast,NYAKUR,toh,1,78
breast,KHMER,toh,1,78
breast,KUI_THAILAND,toh,1,78
breast,SEMAI,nt~3h,1,78
breast,WA,t3ih,1,78
breast,DEANG,bu,2,84
breast,KHMU,pu,2,82
breast,KSINMUL,um,4,81
breast,KHASI,sh~adem,5,83
breast,MUNDARI,nunu,6,80
heart,JEH,noyh~,1,270
heart,BAHNAR,nuih,1,268
heart,CHRAU,play nuih,1,269
heart,MON,gruih,2,275
heart,NYAKUR,5y~um,3,268
heart,KUI_THAILAND,ph~am,3,274
heart,SEMAI,nus,1,268
heart,WA,rh~om,3,268
heart,DEANG,noih,1,268
heart,KHMU,h3rn3am,3,272
heart,KSINMUL,en,4,273
heart,KHASI,kloN snam,5,271
liver,JEH,klem,1,327
liver,BAHNAR,kl3m,1,327
liver,CHRAU,kh~lom,1,327
liver,RUC,lo3m,1,327
liver,MON,gruih,2,328
liver,NYAKUR,kh~rih,2,328
liver,KHMER,th~la3m,1,327
liver,KUI_THAILAND,luam,1,327
liver,SEMAI,ris,4,329
liver,WA,tom,1,327
liver,DEANG,ktom,1,327
liver,KHMU,t3lom,1,327
liver,KSINMUL,t3lom,1,327
liver,KHASI,ba im,1,330
liver,MUNDARI,im,1,327
drink,JEH,hut,1,142
drink,BAHNAR,5a,2,136
drink,CHRAU,huC,1,140
drink,VIETNAMESE,uoN,3,138
drink,RUC,5u,2,136
drink,MON,suN,5,138
drink,NYAKUR,Ch~oN,5,138
drink,KHMER,ph~3k,6,137
drink,KUI_THAILAND,NuaC,4,136
drink,SEMAI,Nut,4,136
drink,WA,rh~3p,7,139
drink,DEANG,rh~3p,7,139
drink,KHMU,uak,8,137
drink,KSINMUL,uk,8,137
drink,KHASI,dih,9,141
drink,MUNDARI,nu,2,136
eat,JEH,Ca,1,161
eat,BAHNAR,sa,1,161
eat,CHRAU,sa,1,161
eat,VIETNAMESE,an,2,162
eat,RUC,an,2,162
eat,MON,Ca,1,161
eat,NYAKUR,Ca7,1,161
eat,KHMER,5am,3,164
eat,KUI_THAILAND,Ca,1,161
eat,SEMAI,Ca7,1,161
eat,WA,som,4,161
eat,DEANG,hom,4,161
eat,KHMU,p3,6,163
eat,KSINMUL,Ca,1,161
eat,KHASI,Zom,7,161
eat,MUNDARI,Zom,4,161
bite,JEH,kap,1,54
bite,BAHNAR,kap,1,56
bite,RUC,kom,2,54
bite,MON,kit,3,55
bite,NYAKUR,k3t,3,55
bite,KHMER,kh~am,2,54
bite,KUI_THAILAND,kap,1,60
bite,SEMAI,kap,1,54
bite,WA,kiat,3,55
bite,DEANG,ga7,4,54
bite,KHMU,pok,5,58
bite,KSINMUL,ak,6,59
bite,KHASI,dait,7,57
bite,MUNDARI,hua,1,61
see,JEH,tau,1,509
see,BAHNAR,boh,2,517
see,CHRAU,say,13,516
see,VIETNAMESE,%8ay,3,505
see,RUC,C3N,4,511
see,MON,5at,5,513
see,NYAKUR,ma3l,6,506
see,KHMER,ma3l,7,506
see,KUI_THAILAND,sir,8,505
see,SEMAI,nEN,11,510
see,WA,yau7,12,507
see,DEANG,y3,12,507
see,KHMU,kun,14,514
see,KSINMUL,di3,3,508
see,KHASI,kh~imih,6,515
see,MUNDARI,lel,15,512
hear,JEH,5aN,1,267
hear,BAHNAR,k3teN,2,259
hear,CHRAU,CaN,3,257
hear,VIETNAMESE,Nhe,4,266
hear,RUC,CamaN,5,257
hear,MON,miN,5,257
hear,NYAKUR,kh~3m35,5,257
hear,KHMER,l3,6,261
hear,KUI_THAILAND,saN,7,257
hear,SEMAI,g3rtek,2,265
hear,WA,mh~oN,5,257
hear,DEANG,sNauy3,8,258
hear,KHMU,meC,10,262
hear,KSINMUL,al,11,263
hear,KHASI,sNow,9,260
hear,MUNDARI,ayum,12,264
know,JEH,lo,1,305
know,BAHNAR,bat,2,304
know,CHRAU,gut,3,312
know,VIETNAMESE,biet,2,304
know,RUC,hi,4,307
know,MON,tim,5,303
know,NYAKUR,C3d3m,5,303
