concept,doculect,counterpart,cogid,lpID
what,NORTH_HIGHLAND_MIXE,ti,1,354
what,SOUTH_HIGHLAND_MIXE,ti,1,356
what,LOWLAND_MIXE,ti,1,354
what,SAYULA_POPOLUCA,ti,1,354
what,OLUTA_POPOLUCA,ti,1,354
what,TEXISTEPEC_ZOQUE,Ce7,1,355
what,SOTEAPAN_ZOQUE,ty~i,1,354
what,MARIA_CHIMALAPA,ti,1,354
what,MIGUEL_CHIMALAPA,ti,1,354
what,CHIAPAS_ZOQUE,tiy3,1,354
no,NORTH_HIGHLAND_MIXE,ka7a,1,238
no,SOUTH_HIGHLAND_MIXE,kat,1,240
no,LOWLAND_MIXE,ka7,1,238
no,SAYULA_POPOLUCA,kah,1,238
no,OLUTA_POPOLUCA,373,1,242
no,TEXISTEPEC_ZOQUE,e5C,2,239
no,SOTEAPAN_ZOQUE,dy~a,2,241
no,MARIA_CHIMALAPA,wat kaha,2,244
no,MIGUEL_CHIMALAPA,ya,2,243
no,CHIAPAS_ZOQUE,hane,2,245
all,NORTH_HIGHLAND_MIXE,n3hum,1,7
all,SOUTH_HIGHLAND_MIXE,tuk3y,2,3
all,LOWLAND_MIXE,tu7uk ok3y,2,10
all,SAYULA_POPOLUCA,nu p3h3n,3,5
all,OLUTA_POPOLUCA,nitik,4,6
all,TEXISTEPEC_ZOQUE,bumbe,5,2
all,SOTEAPAN_ZOQUE,ikum3h,6,4
all,MARIA_CHIMALAPA,aNtene,7,9
all,MIGUEL_CHIMALAPA,hemhi7,8,8
all,CHIAPAS_ZOQUE,mumu,5,2
many,NORTH_HIGHLAND_MIXE,may,1,207
many,SOUTH_HIGHLAND_MIXE,mEy,1,207
many,LOWLAND_MIXE,may,1,207
many,SAYULA_POPOLUCA,may,1,207
many,OLUTA_POPOLUCA,pako,2,208
many,TEXISTEPEC_ZOQUE,daC ke,4,210
many,SOTEAPAN_ZOQUE,agi,5,208
many,MARIA_CHIMALAPA,s3h37,6,209
many,MIGUEL_CHIMALAPA,S3h37,6,209
many,CHIAPAS_ZOQUE,w3w3,3,211
one,NORTH_HIGHLAND_MIXE,tuk,1,250
one,SOUTH_HIGHLAND_MIXE,tu7uk,1,250
one,LOWLAND_MIXE,tu7uk,1,250
one,SAYULA_POPOLUCA,tuk,1,250
one,OLUTA_POPOLUCA,tuk,1,250
one,TEXISTEPEC_ZOQUE,tum,2,250
one,SOTEAPAN_ZOQUE,tum,2,250
one,MARIA_CHIMALAPA,tum3,2,250
one,MIGUEL_CHIMALAPA,tum3,2,250
one,CHIAPAS_ZOQUE,tum3,2,250
two,NORTH_HIGHLAND_MIXE,meck,1,334
two,SOUTH_HIGHLAND_MIXE,meck,1,334
two,LOWLAND_MIXE,mec,1,334
two,SAYULA_POPOLUCA,meCk,1,334
two,OLUTA_POPOLUCA,mes ko,1,338
two,TEXISTEPEC_ZOQUE,w3s na7,2,336
two,SOTEAPAN_ZOQUE,w3s ten,2,337
two,MARIA_CHIMALAPA,mec a7aN,3,335
two,MIGUEL_CHIMALAPA,meca 7aN,3,335
two,CHIAPAS_ZOQUE,meca,1,334
big,NORTH_HIGHLAND_MIXE,m3h,1,25
big,SOUTH_HIGHLAND_MIXE,m3h,1,25
big,LOWLAND_MIXE,m3h,1,25
big,SAYULA_POPOLUCA,m3h,1,25
big,OLUTA_POPOLUCA,tan3k,2,27
big,TEXISTEPEC_ZOQUE,w3Ce7,3,26
big,SOTEAPAN_ZOQUE,m3h,1,25
big,MARIA_CHIMALAPA,w3ti7,3,29
big,MIGUEL_CHIMALAPA,komi7,5,28
big,CHIAPAS_ZOQUE,m3ha,1,25
long,NORTH_HIGHLAND_MIXE,y3n,1,198
long,SOUTH_HIGHLAND_MIXE,yeny,1,196
long,LOWLAND_MIXE,yony,2,196
long,SAYULA_POPOLUCA,yagac,3,197
long,OLUTA_POPOLUCA,yonek,4,196
long,TEXISTEPEC_ZOQUE,ya7akac,3,197
long,SOTEAPAN_ZOQUE,yagac,3,197
long,MARIA_CHIMALAPA,p3hi,5,195
long,MIGUEL_CHIMALAPA,p3hi7,5,195
long,CHIAPAS_ZOQUE,p3y,5,195
small,NORTH_HIGHLAND_MIXE,pik,1,291
small,SOUTH_HIGHLAND_MIXE,muck,2,290
small,LOWLAND_MIXE,muc,2,290
small,SAYULA_POPOLUCA,CiCik,3,289
small,OLUTA_POPOLUCA,CuCu,3,289
small,TEXISTEPEC_ZOQUE,h3s3 ba,4,292
small,SOTEAPAN_ZOQUE,Suty~u,5,289
small,MIGUEL_CHIMALAPA,wakSiN7,6,293
small,CHIAPAS_ZOQUE,Ciks,3,294
woman,NORTH_HIGHLAND_MIXE,t3st3k,1,366
woman,SOUTH_HIGHLAND_MIXE,tiSy~t3k,2,363
woman,LOWLAND_MIXE,to7oSyh~3y,2,367
woman,SAYULA_POPOLUCA,toSay,2,364
woman,OLUTA_POPOLUCA,mahaw,3,365
woman,TEXISTEPEC_ZOQUE,yoma7,4,362
woman,SOTEAPAN_ZOQUE,yomo,4,362
woman,MARIA_CHIMALAPA,yom37,4,362
woman,MIGUEL_CHIMALAPA,yoma7,4,362
woman,CHIAPAS_ZOQUE,yomo,4,362
man,NORTH_HIGHLAND_MIXE,yaty3k,1,205
man,SOUTH_HIGHLAND_MIXE,h3ty3k,1,202
man,LOWLAND_MIXE,ye7ey d3k,1,206
man,SAYULA_POPOLUCA,hayaw,2,203
man,OLUTA_POPOLUCA,yo7owa,3,204
man,TEXISTEPEC_ZOQUE,p35,4,201
man,SOTEAPAN_ZOQUE,p3Si5,4,201
man,MARIA_CHIMALAPA,p3n,4,201
man,MIGUEL_CHIMALAPA,p3n,4,201
man,CHIAPAS_ZOQUE,p3n,4,201
person,NORTH_HIGHLAND_MIXE,hayu,1,256
person,SOUTH_HIGHLAND_MIXE,ha7ay,1,253
person,LOWLAND_MIXE,h3y,1,254
person,SAYULA_POPOLUCA,hayaw,1,251
person,OLUTA_POPOLUCA,haykak,1,251
person,TEXISTEPEC_ZOQUE,p35 Ca7,2,252
person,CHIAPAS_ZOQUE,p3n dam,2,255
fish,NORTH_HIGHLAND_MIXE,ahkS,1,118
fish,SOUTH_HIGHLAND_MIXE,akS,1,118
fish,LOWLAND_MIXE,akS,1,118
fish,SAYULA_POPOLUCA,akS,1,118
fish,OLUTA_POPOLUCA,koke,2,117
fish,TEXISTEPEC_ZOQUE,woN,3,119
fish,SOTEAPAN_ZOQUE,t373p3,4,120
fish,MARIA_CHIMALAPA,koke,2,117
fish,MIGUEL_CHIMALAPA,koke,2,117
fish,CHIAPAS_ZOQUE,kokeh,2,117
bird,NORTH_HIGHLAND_MIXE,h3yva,1,33
bird,SOUTH_HIGHLAND_MIXE,hon,2,30
bird,LOWLAND_MIXE,hon,2,30
bird,SAYULA_POPOLUCA,hon,2,30
bird,OLUTA_POPOLUCA,muSi,3,32
bird,TEXISTEPEC_ZOQUE,hon,2,30
bird,SOTEAPAN_ZOQUE,hon,2,30
bird,MARIA_CHIMALAPA,hon,2,30
bird,MIGUEL_CHIMALAPA,hon,2,30
bird,CHIAPAS_ZOQUE,%paloma,4,31
dog,NORTH_HIGHLAND_MIXE,uk,1,76
dog,SOUTH_HIGHLAND_MIXE,uk,1,76
dog,LOWLAND_MIXE,uk,1,76
dog,SAYULA_POPOLUCA,tak,2,80
dog,OLUTA_POPOLUCA,Suni,3,81
dog,TEXISTEPEC_ZOQUE,Cempa7,5,77
dog,SOTEAPAN_ZOQUE,Cimpa,5,77
dog,MARIA_CHIMALAPA,nu7u,6,78
dog,MIGUEL_CHIMALAPA,nu7,6,78
dog,CHIAPAS_ZOQUE,tuwi,4,79
louse,NORTH_HIGHLAND_MIXE,37c,1,200
louse,SOUTH_HIGHLAND_MIXE,a7at,2,199
louse,LOWLAND_MIXE,ad,1,199
louse,SAYULA_POPOLUCA,awat,2,199
louse,OLUTA_POPOLUCA,avat,2,199
louse,TEXISTEPEC_ZOQUE,awat,2,199
louse,SOTEAPAN_ZOQUE,a7awat,2,199
louse,MARIA_CHIMALAPA,awat,2,199
louse,MIGUEL_CHIMALAPA,awat,2,199
louse,CHIAPAS_ZOQUE,awat,2,199
tree,NORTH_HIGHLAND_MIXE,kup,1,332
tree,SOUTH_HIGHLAND_MIXE,Soh,2,333
tree,LOWLAND_MIXE,kipy,1,332
tree,SAYULA_POPOLUCA,kuy,1,331
tree,OLUTA_POPOLUCA,kuy3,1,331
tree,TEXISTEPEC_ZOQUE,kuy,1,331
tree,SOTEAPAN_ZOQUE,kuy,1,331
tree,MARIA_CHIMALAPA,kuy,1,331
tree,MIGUEL_CHIMALAPA,kuy,1,331
tree,CHIAPAS_ZOQUE,kuy,1,331
seed,NORTH_HIGHLAND_MIXE,t3mt,1,278
seed,SOUTH_HIGHLAND_MIXE,pak,2,277
seed,LOWLAND_MIXE,pak,2,277
seed,SAYULA_POPOLUCA,puh,3,276
seed,OLUTA_POPOLUCA,pak3,2,277
seed,TEXISTEPEC_ZOQUE,puh,3,276
seed,SOTEAPAN_ZOQUE,pak,2,277
seed,MARIA_CHIMALAPA,puh,3,276
seed,MIGUEL_CHIMALAPA,puh,3,276
seed,CHIAPAS_ZOQUE,puh,3,276
leaf,NORTH_HIGHLAND_MIXE,ahy,1,181
leaf,SOUTH_HIGHLAND_MIXE,ay,1,181
leaf,LOWLAND_MIXE,ay,1,181
leaf,SAYULA_POPOLUCA,ahy~,1,181
leaf,OLUTA_POPOLUCA,ay3,1,181
leaf,TEXISTEPEC_ZOQUE,ay,1,181
leaf,SOTEAPAN_ZOQUE,ay,1,181
leaf,MARIA_CHIMALAPA,ay,1,181
leaf,MIGUEL_CHIMALAPA,ay7,1,181
leaf,CHIAPAS_ZOQUE,ay,1,181
root,NORTH_HIGHLAND_MIXE,a7c,1,260
root,SOUTH_HIGHLAND_MIXE,ac,1,260
root,LOWLAND_MIXE,tikc,2,261
root,SAYULA_POPOLUCA,tikCik,2,261
root,OLUTA_POPOLUCA,Cisc3w,2,262
root,TEXISTEPEC_ZOQUE,CeC3k,2,261
root,SOTEAPAN_ZOQUE,ty~iC3k,2,261
root,MARIA_CHIMALAPA,wac,3,260
root,MIGUEL_CHIMALAPA,wac,3,260
root,CHIAPAS_ZOQUE,waci,3,260
bark,NORTH_HIGHLAND_MIXE,k3p ak,1,17
bark,SOUTH_HIGHLAND_MIXE,ak,1,14
bark,LOWLAND_MIXE,ak,1,14
bark,SAYULA_POPOLUCA,ak,1,14
bark,TEXISTEPEC_ZOQUE,kuy dak,2,16
bark,MARIA_CHIMALAPA,naka,2,18
bark,MIGUEL_CHIMALAPA,kuy naka,2,15
bark,CHIAPAS_ZOQUE,kuyu naka,2,15
skin,NORTH_HIGHLAND_MIXE,ak,1,284
skin,SOUTH_HIGHLAND_MIXE,n37ak,1,285
skin,LOWLAND_MIXE,ak,1,284
skin,SAYULA_POPOLUCA,ak,1,284
skin,OLUTA_POPOLUCA,ak3,1,284
skin,TEXISTEPEC_ZOQUE,dak,2,284
skin,SOTEAPAN_ZOQUE,naka,2,284
skin,MARIA_CHIMALAPA,naka,2,284
skin,MIGUEL_CHIMALAPA,naka,2,284
skin,CHIAPAS_ZOQUE,naka,2,284
meat,NORTH_HIGHLAND_MIXE,cu7uc,1,213
meat,SOUTH_HIGHLAND_MIXE,cu7uCy,1,213
meat,LOWLAND_MIXE,cu7uC,1,213
meat,SAYULA_POPOLUCA,SiS,2,212
meat,OLUTA_POPOLUCA,cuCi,1,213
meat,TEXISTEPEC_ZOQUE,SeS,2,212
meat,SOTEAPAN_ZOQUE,mayi,3,214
meat,MARIA_CHIMALAPA,sis,2,212
meat,MIGUEL_CHIMALAPA,SiS,2,212
meat,CHIAPAS_ZOQUE,sis,2,212
blood,NORTH_HIGHLAND_MIXE,nupun,1,40
blood,SOUTH_HIGHLAND_MIXE,n373py,1,41
blood,LOWLAND_MIXE,n3py,1,41
blood,SAYULA_POPOLUCA,nipin,1,40
blood,OLUTA_POPOLUCA,n3pin,1,40
blood,TEXISTEPEC_ZOQUE,d373pi5,1,40
blood,SOTEAPAN_ZOQUE,n373pi5,1,40
blood,MARIA_CHIMALAPA,n3pin,1,40
blood,MIGUEL_CHIMALAPA,n3pin7,1,40
blood,CHIAPAS_ZOQUE,n3pin,1,40
bone,NORTH_HIGHLAND_MIXE,pak,1,42
bone,SOUTH_HIGHLAND_MIXE,pak,1,42
bone,LOWLAND_MIXE,pak,1,42
bone,SAYULA_POPOLUCA,pak,1,42
bone,OLUTA_POPOLUCA,pak3,1,42
bone,TEXISTEPEC_ZOQUE,pak,1,42
bone,SOTEAPAN_ZOQUE,pak,1,42
bone,MARIA_CHIMALAPA,pak,1,42
bone,MIGUEL_CHIMALAPA,pak,1,42
bone,CHIAPAS_ZOQUE,pak,1,42
fat,NORTH_HIGHLAND_MIXE,on,1,105
fat,SOUTH_HIGHLAND_MIXE,on,1,105
fat,LOWLAND_MIXE,win omb,2,110
fat,SAYULA_POPOLUCA,o7c3k,3,108
fat,OLUTA_POPOLUCA,ona,1,105
fat,SOTEAPAN_ZOQUE,p3hi,5,107
fat,MARIA_CHIMALAPA,grasa,6,109
fat,MIGUEL_CHIMALAPA,yewe7,7,106
fat,CHIAPAS_ZOQUE,kin3,4,111
egg,NORTH_HIGHLAND_MIXE,tu7ut,1,96
egg,SOUTH_HIGHLAND_MIXE,tucah,1,99
egg,LOWLAND_MIXE,tu7uty,1,96
egg,SAYULA_POPOLUCA,koy,2,100
egg,OLUTA_POPOLUCA,tutik,1,96
egg,TEXISTEPEC_ZOQUE,kanpuk,4,97
egg,SOTEAPAN_ZOQUE,kanpu,4,97
egg,MARIA_CHIMALAPA,po7ok,3,98
egg,MIGUEL_CHIMALAPA,pohok,3,98
egg,CHIAPAS_ZOQUE,poka,3,101
horn,NORTH_HIGHLAND_MIXE,vah,1,166
horn,SOUTH_HIGHLAND_MIXE,wah,1,166
horn,LOWLAND_MIXE,mun,2,167
horn,SAYULA_POPOLUCA,wah,1,166
horn,OLUTA_POPOLUCA,vaha,1,166
horn,TEXISTEPEC_ZOQUE,waNa7,1,166
horn,MIGUEL_CHIMALAPA,weka7,3,166
horn,CHIAPAS_ZOQUE,wa7,1,166
tail,NORTH_HIGHLAND_MIXE,tuSta,1,310
tail,SOUTH_HIGHLAND_MIXE,tuct,1,310
tail,LOWLAND_MIXE,pi7iSy,2,311
tail,SAYULA_POPOLUCA,tuhc,1,310
tail,OLUTA_POPOLUCA,tusta,1,310
tail,TEXISTEPEC_ZOQUE,tuc,1,310
tail,SOTEAPAN_ZOQUE,tuc,1,310
tail,MARIA_CHIMALAPA,tuc,1,310
tail,MIGUEL_CHIMALAPA,tuc,1,310
tail,CHIAPAS_ZOQUE,tuc,1,310
feather,NORTH_HIGHLAND_MIXE,pak,1,112
feather,SOUTH_HIGHLAND_MIXE,p3k,1,112
feather,LOWLAND_MIXE,ce5i7i b3k,2,113
feather,OLUTA_POPOLUCA,p3k3,1,112
feather,TEXISTEPEC_ZOQUE,p3k,1,112
feather,SOTEAPAN_ZOQUE,p3k,1,112
feather,MARIA_CHIMALAPA,p3k,1,112
feather,MIGUEL_CHIMALAPA,p3k,1,112
feather,CHIAPAS_ZOQUE,p3k,1,112
hair,NORTH_HIGHLAND_MIXE,vay,1,150
hair,SOUTH_HIGHLAND_MIXE,way,1,150
hair,LOWLAND_MIXE,way,1,150
hair,TEXISTEPEC_ZOQUE,way,1,150
hair,SOTEAPAN_ZOQUE,way,1,150
hair,MARIA_CHIMALAPA,way,1,150
hair,MIGUEL_CHIMALAPA,way7,1,150
hair,CHIAPAS_ZOQUE,way,1,150
head,NORTH_HIGHLAND_MIXE,kuvak,1,153
head,SOUTH_HIGHLAND_MIXE,k3pak,1,153
head,LOWLAND_MIXE,kowak,1,153
head,SAYULA_POPOLUCA,kopak,1,153
head,OLUTA_POPOLUCA,kopak,1,153
head,TEXISTEPEC_ZOQUE,kop3k,1,153
head,SOTEAPAN_ZOQUE,kobak,1,153
head,MARIA_CHIMALAPA,way,2,154
head,MIGUEL_CHIMALAPA,kopak,1,153
head,CHIAPAS_ZOQUE,kopak,1,153
ear,NORTH_HIGHLAND_MIXE,tack,1,89
ear,SOUTH_HIGHLAND_MIXE,tack,1,89
ear,SAYULA_POPOLUCA,tac3k,1,89
ear,OLUTA_POPOLUCA,tac3k,1,89
ear,TEXISTEPEC_ZOQUE,tac3k,1,89
ear,SOTEAPAN_ZOQUE,tacek,1,89
ear,MARIA_CHIMALAPA,tac3k,1,89
ear,MIGUEL_CHIMALAPA,tac3k,1,89
ear,CHIAPAS_ZOQUE,tac3k,1,89
eye,NORTH_HIGHLAND_MIXE,vin,1,102
eye,SOUTH_HIGHLAND_MIXE,wen,1,102
eye,LOWLAND_MIXE,win,1,102
eye,SAYULA_POPOLUCA,win,1,102
eye,OLUTA_POPOLUCA,vin3,1,102
eye,TEXISTEPEC_ZOQUE,eS ku7,2,103
eye,SOTEAPAN_ZOQUE,iS kuy,2,103
eye,MARIA_CHIMALAPA,wit3m,3,104
eye,MIGUEL_CHIMALAPA,wot3m,3,104
eye,CHIAPAS_ZOQUE,win,1,102
nose,NORTH_HIGHLAND_MIXE,h3p,1,246
nose,SOUTH_HIGHLAND_MIXE,h3p,1,246
nose,LOWLAND_MIXE,h3p put,1,248
nose,SAYULA_POPOLUCA,h3p,1,246
nose,OLUTA_POPOLUCA,h3p3,2,246
nose,TEXISTEPEC_ZOQUE,ke5 kuy,3,249
nose,SOTEAPAN_ZOQUE,ki5i,4,247
nose,MARIA_CHIMALAPA,kin3,1,247
nose,MIGUEL_CHIMALAPA,kin3k,4,247
nose,CHIAPAS_ZOQUE,kin3,4,247
mouth,NORTH_HIGHLAND_MIXE,ah,1,221
mouth,LOWLAND_MIXE,awak,1,222
mouth,SAYULA_POPOLUCA,ahw~,1,221
mouth,OLUTA_POPOLUCA,av3,1,221
mouth,TEXISTEPEC_ZOQUE,h3p,3,220
mouth,SOTEAPAN_ZOQUE,h3p,3,220
mouth,MARIA_CHIMALAPA,h3p,3,220
mouth,MIGUEL_CHIMALAPA,h3p,3,220
mouth,CHIAPAS_ZOQUE,aNnaka,2,223
tooth,NORTH_HIGHLAND_MIXE,t3c,1,330
tooth,SOUTH_HIGHLAND_MIXE,t3c,1,330
tooth,LOWLAND_MIXE,t3c,1,330
tooth,SAYULA_POPOLUCA,t3c,1,330
tooth,OLUTA_POPOLUCA,t3c3,1,330
tooth,TEXISTEPEC_ZOQUE,t3c,1,330
tooth,SOTEAPAN_ZOQUE,t3c,1,330
tooth,MARIA_CHIMALAPA,t3c,1,330
tooth,MIGUEL_CHIMALAPA,t3c,1,330
tooth,CHIAPAS_ZOQUE,t3c,1,330
tongue,NORTH_HIGHLAND_MIXE,toc,1,328
tongue,SOUTH_HIGHLAND_MIXE,toc,1,328
tongue,LOWLAND_MIXE,toc,1,328
tongue,SAYULA_POPOLUCA,toc,1,328
tongue,OLUTA_POPOLUCA,toc3,1,328
tongue,SOTEAPAN_ZOQUE,toc,1,328
tongue,MARIA_CHIMALAPA,yen kuy,2,329
tongue,MIGUEL_CHIMALAPA,toc,1,328
tongue,CHIAPAS_ZOQUE,toc,1,328
claw (nail),NORTH_HIGHLAND_MIXE,S3k,1,57
claw (nail),SOUTH_HIGHLAND_MIXE,Soky,1,57
claw (nail),LOWLAND_MIXE,Soky,1,57
claw (nail),SAYULA_POPOLUCA,Sok,1,57
claw (nail),OLUTA_POPOLUCA,Soki,1,57
claw (nail),TEXISTEPEC_ZOQUE,k37 cuks,2,59
claw (nail),SOTEAPAN_ZOQUE,k3c3s,2,58
claw (nail),MARIA_CHIMALAPA,k3cus,2,58
claw (nail),MIGUEL_CHIMALAPA,k3cuS,2,58
claw (nail),CHIAPAS_ZOQUE,k3Cus,2,58
foot,NORTH_HIGHLAND_MIXE,tek,1,127
foot,SOUTH_HIGHLAND_MIXE,teky,1,127
foot,LOWLAND_MIXE,teky,1,127
foot,SAYULA_POPOLUCA,tan,2,132
foot,OLUTA_POPOLUCA,k3Sta,3,133
foot,TEXISTEPEC_ZOQUE,pak,5,130
foot,SOTEAPAN_ZOQUE,puy,6,131
foot,MARIA_CHIMALAPA,maN kuy,7,128
foot,MIGUEL_CHIMALAPA,maN kuy7,7,128
foot,CHIAPAS_ZOQUE,neN bak,4,129
knee,NORTH_HIGHLAND_MIXE,koS,1,171
knee,SOUTH_HIGHLAND_MIXE,koS,1,171
knee,LOWLAND_MIXE,koSkowak,1,171
knee,SAYULA_POPOLUCA,koSk,1,171
knee,OLUTA_POPOLUCA,koSo,1,171
knee,TEXISTEPEC_ZOQUE,koso,1,171
knee,SOTEAPAN_ZOQUE,koso,1,171
knee,MARIA_CHIMALAPA,koma,2,172
knee,MIGUEL_CHIMALAPA,koma7,2,172
knee,CHIAPAS_ZOQUE,tuNupyok,3,173
hand,NORTH_HIGHLAND_MIXE,k373,1,151
hand,SOUTH_HIGHLAND_MIXE,k373,1,151
hand,LOWLAND_MIXE,k37,1,151
hand,SAYULA_POPOLUCA,k37,1,151
hand,OLUTA_POPOLUCA,k37,1,151
hand,TEXISTEPEC_ZOQUE,k37,1,151
hand,SOTEAPAN_ZOQUE,k3,1,151
hand,MARIA_CHIMALAPA,k37,1,151
hand,MIGUEL_CHIMALAPA,caN kuy7,2,152
hand,CHIAPAS_ZOQUE,k37,1,151
belly,NORTH_HIGHLAND_MIXE,tinc,1,23
belly,SOUTH_HIGHLAND_MIXE,mEc,5,20
belly,LOWLAND_MIXE,mo7oSak,2,24
belly,SAYULA_POPOLUCA,tin Cay,1,21
belly,OLUTA_POPOLUCA,pupu,3,22
belly,TEXISTEPEC_ZOQUE,cek,4,19
belly,MARIA_CHIMALAPA,cek,4,19
belly,MIGUEL_CHIMALAPA,cek,4,19
belly,CHIAPAS_ZOQUE,cek,4,19
neck,NORTH_HIGHLAND_MIXE,yokt,1,226
neck,SOUTH_HIGHLAND_MIXE,yokt,1,226
neck,LOWLAND_MIXE,yo7ok pak,1,229
neck,SAYULA_POPOLUCA,yok,1,226
neck,TEXISTEPEC_ZOQUE,k3n k37,2,227
neck,MIGUEL_CHIMALAPA,wintu7,3,228
neck,CHIAPAS_ZOQUE,k3n3,2,230
breast,NORTH_HIGHLAND_MIXE,huta,1,48
breast,SOUTH_HIGHLAND_MIXE,ceck,2,45
breast,LOWLAND_MIXE,ci7ic ani7ikS,2,49
breast,SAYULA_POPOLUCA,moy,3,47
breast,TEXISTEPEC_ZOQUE,dun,4,44
breast,SOTEAPAN_ZOQUE,nunu,4,46
breast,MIGUEL_CHIMALAPA,cuci7,5,43
breast,CHIAPAS_ZOQUE,cuci,5,43
heart,NORTH_HIGHLAND_MIXE,havin,1,164
heart,SOUTH_HIGHLAND_MIXE,anm3 ha7an,4,161
heart,LOWLAND_MIXE,huky hot,2,165
heart,OLUTA_POPOLUCA,hutukot3,2,163
heart,TEXISTEPEC_ZOQUE,coko7,3,160
heart,SOTEAPAN_ZOQUE,anamah,4,162
heart,MARIA_CHIMALAPA,cokoy,3,160
heart,MIGUEL_CHIMALAPA,cokoy7,3,160
heart,CHIAPAS_ZOQUE,cokay,3,160
liver,NORTH_HIGHLAND_MIXE,n3 hot,1,193
liver,SOUTH_HIGHLAND_MIXE,hot,1,191
liver,LOWLAND_MIXE,hot,1,191
liver,SAYULA_POPOLUCA,hot,1,191
liver,OLUTA_POPOLUCA,t3shot3,1,194
liver,TEXISTEPEC_ZOQUE,coko7,1,192
liver,SOTEAPAN_ZOQUE,cogoy,1,192
liver,MARIA_CHIMALAPA,cokoy,1,192
liver,MIGUEL_CHIMALAPA,pat,2,191
liver,CHIAPAS_ZOQUE,pat,2,191
drink,NORTH_HIGHLAND_MIXE,uk,1,82
drink,SOUTH_HIGHLAND_MIXE,uk,1,82
drink,LOWLAND_MIXE,uk,1,82
drink,SAYULA_POPOLUCA,uk,1,82
drink,OLUTA_POPOLUCA,uk,1,82
drink,TEXISTEPEC_ZOQUE,uk,1,82
drink,SOTEAPAN_ZOQUE,uk,1,82
drink,MARIA_CHIMALAPA,uk,1,82
drink,MIGUEL_CHIMALAPA,uk,1,82
drink,CHIAPAS_ZOQUE,uhk,1,82
eat,NORTH_HIGHLAND_MIXE,kay,2,93
eat,SOUTH_HIGHLAND_MIXE,kEy,2,93
eat,LOWLAND_MIXE,kay,2,93
eat,SAYULA_POPOLUCA,kay,2,93
eat,OLUTA_POPOLUCA,kay,2,93
eat,TEXISTEPEC_ZOQUE,k373s,3,94
eat,SOTEAPAN_ZOQUE,k373s,3,94
eat,MARIA_CHIMALAPA,k3s oy,3,95
eat,MIGUEL_CHIMALAPA,k3S,3,94
eat,CHIAPAS_ZOQUE,k3s,3,94
bite,NORTH_HIGHLAND_MIXE,cu7uc,1,34
bite,SOUTH_HIGHLAND_MIXE,cu7uc,1,34
