db,concept,doculect,counterpart,fullCC,inferredCC
kamasau,drink,TRING,ne,kamasau:drink:1,kamasau:drink:1
kamasau,drink,WANDOMI,na,kamasau:drink:1,kamasau:drink:1
kamasau,drink,WAU,na,kamasau:drink:1,kamasau:drink:1
kamasau,drink,YIBAB,na,kamasau:drink:1,kamasau:drink:1
kamasau,breast,KAMASAU,mi5,kamasau:breast:1,kamasau:breast:1
kamasau,breast,KENYARI,mi5,kamasau:breast:1,kamasau:breast:1
kamasau,breast,PARUWA,m35,kamasau:breast:1,kamasau:breast:1
kamasau,breast,SAMAP,mi5,kamasau:breast:1,kamasau:breast:1
kamasau,breast,TRING,mi5,kamasau:breast:1,kamasau:breast:1
kamasau,breast,WANDOMI,mi5,kamasau:breast:1,kamasau:breast:1
kamasau,breast,WAU,mi5,kamasau:breast:1,kamasau:breast:1
kamasau,breast,YIBAB,mi5,kamasau:breast:1,kamasau:breast:1
kamasau,name,KAMASAU,5amb,kamasau:name:1,kamasau:name:1
kamasau,name,KENYARI,5amb,kamasau:name:1,kamasau:name:1
kamasau,name,SAMAP,5amb,kamasau:name:1,kamasau:name:1
kamasau,name,TRING,5amb,kamasau:name:1,kamasau:name:1
kamasau,name,WANDOMI,5amb,kamasau:name:1,kamasau:name:1
kamasau,name,WAU,5amb,kamasau:name:1,kamasau:name:1
kamasau,name,YIBAB,5ambu,kamasau:name:1,kamasau:name:1
kamasau,hear,KAMASAU,wutuNu,kamasau:hear:1,kamasau:hear:1
kamasau,hear,KENYARI,wuhuNu,kamasau:hear:1,kamasau:hear:1
kamasau,hear,SAMAP,wutu7,kamasau:hear:1,kamasau:hear:1
kamasau,hear,TRING,wutuNu,kamasau:hear:1,kamasau:hear:1
kamasau,hear,WANDOMI,wutuNu,kamasau:hear:1,kamasau:hear:1
kamasau,hear,WAU,wutuNu,kamasau:hear:1,kamasau:hear:1
kamasau,hear,YIBAB,wutuNu,kamasau:hear:1,kamasau:hear:1
kamasau,see,KAMASAU,nu7ond,kamasau:see:1,kamasau:see:1
kamasau,see,KENYARI,nu7ond,kamasau:see:1,kamasau:see:1
kamasau,see,PARUWA,noand,kamasau:see:1,kamasau:see:1
kamasau,see,SAMAP,nu7onj,kamasau:see:1,kamasau:see:1
kamasau,see,TRING,nu7ond,kamasau:see:1,kamasau:see:1
kamasau,see,WANDOMI,nuwonj,kamasau:see:1,kamasau:see:1
kamasau,see,WAU,nu7onj,kamasau:see:1,kamasau:see:1
kamasau,see,YIBAB,nu7onj,kamasau:see:1,kamasau:see:1
kamasau,full,KAMASAU,bire,kamasau:full:1,kamasau:full:1
kamasau,full,KENYARI,bire,kamasau:full:1,kamasau:full:1
kamasau,full,SAMAP,mbara,kamasau:full:1,kamasau:full:1
kamasau,full,TRING,bire,kamasau:full:1,kamasau:full:1
kamasau,full,WANDOMI,bire,kamasau:full:1,kamasau:full:1
kamasau,full,WAU,bire,kamasau:full:1,kamasau:full:1
kamasau,full,YIBAB,bire,kamasau:full:1,kamasau:full:1
kamasau,star,KAMASAU,domiNgi,kamasau:star:1,kamasau:star:1
kamasau,star,KENYARI,pomi7i,kamasau:star:1,kamasau:star:4
kamasau,star,SAMAP,mutami,kamasau:star:3,kamasau:star:3
kamasau,star,TRING,tomiNgi,kamasau:star:1,kamasau:star:1
kamasau,star,WANDOMI,tem,kamasau:star:2,kamasau:star:2
kamasau,star,WAU,tomiNgi,kamasau:star:1,kamasau:star:1
kamasau,star,YIBAB,tem,kamasau:star:2,kamasau:star:2
kamasau,come,KAMASAU,mandi,kamasau:come:1,kamasau:come:1
kamasau,come,KENYARI,mandi,kamasau:come:1,kamasau:come:1
kamasau,come,PARUWA,mandi,kamasau:come:1,kamasau:come:1
kamasau,come,SAMAP,maN,kamasau:come:1,kamasau:come:1
kamasau,come,TRING,mandi,kamasau:come:1,kamasau:come:1
kamasau,come,WANDOMI,mandi,kamasau:come:1,kamasau:come:1
kamasau,come,WAU,mandi,kamasau:come:1,kamasau:come:1
kamasau,come,YIBAB,mandi,kamasau:come:1,kamasau:come:1
kamasau,one,KAMASAU,iri,kamasau:one:1,kamasau:one:1
kamasau,one,KENYARI,iri,kamasau:one:1,kamasau:one:1
kamasau,one,PARUWA,ri,kamasau:one:1,kamasau:one:1
kamasau,one,SAMAP,ki,kamasau:one:2,kamasau:one:1
kamasau,one,TRING,iri,kamasau:one:1,kamasau:one:1
kamasau,one,WANDOMI,iri,kamasau:one:1,kamasau:one:1
kamasau,one,WAU,iri,kamasau:one:1,kamasau:one:1
kamasau,one,YIBAB,iri,kamasau:one:1,kamasau:one:1
kamasau,die,KAMASAU,nati,kamasau:die:1,kamasau:die:1
kamasau,die,KENYARI,nahi,kamasau:die:1,kamasau:die:1
kamasau,die,SAMAP,gureN nand,kamasau:die:2,kamasau:die:2
kamasau,die,TRING,nati,kamasau:die:1,kamasau:die:1
kamasau,die,WANDOMI,nati,kamasau:die:1,kamasau:die:1
kamasau,die,WAU,nati,kamasau:die:1,kamasau:die:1
kamasau,die,YIBAB,nati,kamasau:die:1,kamasau:die:1
kamasau,two,KAMASAU,teri,kamasau:two:1,kamasau:two:1
kamasau,two,KENYARI,mereyi,kamasau:two:2,kamasau:two:1
kamasau,two,SAMAP,merere,kamasau:two:2,kamasau:two:1
kamasau,two,TRING,teri,kamasau:two:1,kamasau:two:1
kamasau,two,WANDOMI,teri,kamasau:two:1,kamasau:two:1
kamasau,two,WAU,teri,kamasau:two:1,kamasau:two:1
kamasau,two,YIBAB,teri,kamasau:two:1,kamasau:two:1
kamasau,dog,KAMASAU,5ombwi,kamasau:dog:1,kamasau:dog:1
kamasau,dog,KENYARI,5ombwi,kamasau:dog:1,kamasau:dog:1
kamasau,dog,PARUWA,5ombwi,kamasau:dog:1,kamasau:dog:1
kamasau,dog,SAMAP,5amp,kamasau:dog:1,kamasau:dog:1
kamasau,dog,TRING,5ombwi,kamasau:dog:1,kamasau:dog:1
kamasau,dog,WANDOMI,yet,kamasau:dog:2,kamasau:dog:2
kamasau,dog,WAU,5ombwi,kamasau:dog:1,kamasau:dog:1
kamasau,dog,YIBAB,7et,kamasau:dog:2,kamasau:dog:2
kamasau,fire,KAMASAU,wase,kamasau:fire:1,kamasau:fire:1
kamasau,fire,KENYARI,waha,kamasau:fire:1,kamasau:fire:1
kamasau,fire,PARUWA,waha,kamasau:fire:1,kamasau:fire:1
kamasau,fire,SAMAP,wate,kamasau:fire:1,kamasau:fire:1
kamasau,fire,TRING,wase,kamasau:fire:1,kamasau:fire:1
kamasau,fire,WANDOMI,wate,kamasau:fire:1,kamasau:fire:1
kamasau,fire,WAU,wase,kamasau:fire:1,kamasau:fire:1
kamasau,fire,YIBAB,wate,kamasau:fire:1,kamasau:fire:1
kamasau,fish,KAMASAU,umo,kamasau:fish:1,kamasau:fish:1
kamasau,fish,KENYARI,7umo,kamasau:fish:1,kamasau:fish:1
kamasau,fish,SAMAP,7uma,kamasau:fish:1,kamasau:fish:1
kamasau,fish,TRING,umo,kamasau:fish:1,kamasau:fish:1
kamasau,fish,WANDOMI,umo,kamasau:fish:1,kamasau:fish:1
kamasau,fish,WAU,7umo,kamasau:fish:1,kamasau:fish:1
kamasau,fish,YIBAB,7umo,kamasau:fish:1,kamasau:fish:1
kamasau,leaf,KAMASAU,ra7e,kamasau:leaf:1,kamasau:leaf:1
kamasau,leaf,KENYARI,njau,kamasau:leaf:3,kamasau:leaf:3
kamasau,leaf,PARUWA,mane,kamasau:leaf:4,kamasau:leaf:2
kamasau,leaf,SAMAP,re7e,kamasau:leaf:1,kamasau:leaf:1
kamasau,leaf,TRING,ra7e,kamasau:leaf:1,kamasau:leaf:1
kamasau,leaf,WANDOMI,ra,kamasau:leaf:1,kamasau:leaf:1
kamasau,leaf,WAU,ra7e,kamasau:leaf:1,kamasau:leaf:1
kamasau,leaf,YIBAB,yam,kamasau:leaf:2,kamasau:leaf:1
kamasau,mountain,KAMASAU,rand,kamasau:mountain:1,kamasau:mountain:1
kamasau,mountain,KENYARI,randi,kamasau:mountain:1,kamasau:mountain:1
kamasau,mountain,SAMAP,paNg,kamasau:mountain:2,kamasau:mountain:2
kamasau,mountain,TRING,rand,kamasau:mountain:1,kamasau:mountain:1
kamasau,mountain,WANDOMI,randig,kamasau:mountain:1,kamasau:mountain:1
kamasau,mountain,WAU,rand,kamasau:mountain:1,kamasau:mountain:1
kamasau,mountain,YIBAB,rand,kamasau:mountain:1,kamasau:mountain:1
kamasau,road (path),KAMASAU,N3m,kamasau:road (path):1,kamasau:road (path):1
kamasau,road (path),KENYARI,ma5eriNk,kamasau:road (path):2,kamasau:road (path):2
kamasau,road (path),PARUWA,myeriNk,kamasau:road (path):2,kamasau:road (path):2
kamasau,road (path),SAMAP,N3m,kamasau:road (path):1,kamasau:road (path):1
kamasau,road (path),TRING,N3m,kamasau:road (path):1,kamasau:road (path):1
kamasau,road (path),WANDOMI,ma5e,kamasau:road (path):2,kamasau:road (path):2
kamasau,road (path),WAU,N3m,kamasau:road (path):1,kamasau:road (path):1
kamasau,road (path),YIBAB,ma5e,kamasau:road (path):2,kamasau:road (path):2
kamasau,skin,KAMASAU,CoNgo,kamasau:skin:1,kamasau:skin:1
kamasau,skin,KENYARI,CaNgwo,kamasau:skin:1,kamasau:skin:1
kamasau,skin,PARUWA,Cangwo,kamasau:skin:1,kamasau:skin:1
kamasau,skin,SAMAP,jogo,kamasau:skin:2,kamasau:skin:1
kamasau,skin,TRING,CoNgo,kamasau:skin:1,kamasau:skin:1
kamasau,skin,WAU,CoNgo,kamasau:skin:1,kamasau:skin:1
kamasau,skin,YIBAB,CaNgo,kamasau:skin:1,kamasau:skin:1
kamasau,stone,KAMASAU,wet,kamasau:stone:1,kamasau:stone:1
kamasau,stone,KENYARI,weh,kamasau:stone:1,kamasau:stone:1
kamasau,stone,PARUWA,wa,kamasau:stone:1,kamasau:stone:1
kamasau,stone,TRING,wet,kamasau:stone:1,kamasau:stone:1
kamasau,stone,WANDOMI,wet,kamasau:stone:1,kamasau:stone:1
kamasau,stone,WAU,wet,kamasau:stone:1,kamasau:stone:1
kamasau,stone,YIBAB,wet,kamasau:stone:1,kamasau:stone:1
kamasau,tree,KAMASAU,5umo,kamasau:tree:1,kamasau:tree:1
kamasau,tree,KENYARI,5umo,kamasau:tree:1,kamasau:tree:1
kamasau,tree,PARUWA,5imer,kamasau:tree:1,kamasau:tree:1
kamasau,tree,SAMAP,yuma,kamasau:tree:1,kamasau:tree:1
kamasau,tree,TRING,5umo,kamasau:tree:1,kamasau:tree:1
kamasau,tree,WANDOMI,5umo,kamasau:tree:1,kamasau:tree:1
kamasau,tree,WAU,5umo,kamasau:tree:1,kamasau:tree:1
kamasau,tree,YIBAB,5umo,kamasau:tree:1,kamasau:tree:1
kamasau,blood,KAMASAU,yab3,kamasau:blood:1,kamasau:blood:1
kamasau,blood,KENYARI,yab3,kamasau:blood:1,kamasau:blood:1
kamasau,blood,PARUWA,yab3,kamasau:blood:1,kamasau:blood:1
kamasau,blood,SAMAP,Nainde,kamasau:blood:2,kamasau:blood:2
kamasau,blood,TRING,yab3,kamasau:blood:1,kamasau:blood:1
kamasau,blood,WANDOMI,wunande,kamasau:blood:2,kamasau:blood:2
kamasau,blood,WAU,yab3,kamasau:blood:1,kamasau:blood:1
kamasau,blood,YIBAB,yabu,kamasau:blood:1,kamasau:blood:1
kamasau,water,KAMASAU,wiye,kamasau:water:1,kamasau:water:1
kamasau,water,KENYARI,wiye,kamasau:water:1,kamasau:water:1
kamasau,water,PARUWA,wiye,kamasau:water:1,kamasau:water:1
kamasau,water,SAMAP,wiye,kamasau:water:1,kamasau:water:1
kamasau,water,TRING,wiye,kamasau:water:1,kamasau:water:1
kamasau,water,WANDOMI,wiye,kamasau:water:1,kamasau:water:1
kamasau,water,WAU,wiye,kamasau:water:1,kamasau:water:1
kamasau,water,YIBAB,wiye,kamasau:water:1,kamasau:water:1
