concept,doculect,counterpart,cogid,lpID
bird,Upper Demjanka Khanty,toχtəŋwoːjə,17,20
bird,Sherkaly Khanty,wɔːj,17,20
bird,Kazym Khanty,toχɬəŋwɔːj,17,20
bite,North Mansi,puri,19,24
bite,Middle Lozva Mansi,puri,19,24
bite,Lower Lozva Mansi,puri,19,24
bite,Pelymka Mansi,puri,19,24
bite,Konda Mansi,pori,19,24
bite,Tavda Mansi,pur,19,24
bite,Vakh Khanty,por,19,24
bite,Verkhne-Kalymsk Khanty,por,19,24
bite,Vasjugan Khanty,por,19,24
bite,Likrisovskoje Khanty,por,19,24
bite,Malyj Jugan Khanty,por,19,24
bite,Tremjugan Khanty,por,19,24
bite,Jugan Khanty,por,19,24
bite,Upper Demjanka Khanty,par,19,24
bite,Konda Khanty,par,19,24
bite,Nizjam Khanty,por,19,24
bite,Sherkaly Khanty,por,19,24
bite,Kazym Khanty,por,19,24
bite,Synja Khanty,por,19,24
bite,Obdorsk Khanty,par,19,24
black,North Mansi,seːməl,20,26
black,Middle Lozva Mansi,ʃeːməl,20,26
black,Lower Lozva Mansi,ʃeːməl,20,26
black,Pelymka Mansi,ʃeːməl,20,26
black,Konda Mansi,seːməl,20,26
black,Tavda Mansi,pæŋ,21,27
black,Vakh Khanty,peɣtə,22,25
black,Verkhne-Kalymsk Khanty,peɣtə,22,25
black,Vasjugan Khanty,peɣtə,22,25
black,Likrisovskoje Khanty,peɣtə,22,25
black,Malyj Jugan Khanty,peɣtə,22,25
black,Tremjugan Khanty,peɣtə,22,25
black,Jugan Khanty,peɣtə,22,25
black,Upper Demjanka Khanty,peɣtə,22,25
black,Konda Khanty,peɣtə,22,25
black,Nizjam Khanty,piɣtə,22,25
black,Sherkaly Khanty,piɣtə,22,25
black,Kazym Khanty,pitiː,22,25
black,Synja Khanty,pitiː,22,25
black,Obdorsk Khanty,puːtiː,22,25
blood,North Mansi,keːlp,23,29
blood,Middle Lozva Mansi,wyir,24,28
blood,Lower Lozva Mansi,œːr,24,28
blood,Pelymka Mansi,wyɨr,24,28
blood,Konda Mansi,wɨr,24,28
blood,Tavda Mansi,uːr,24,28
blood,Vakh Khanty,wer,24,28
blood,Vasjugan Khanty,wer,24,28
blood,Tremjugan Khanty,wer,24,28
blood,Jugan Khanty,wer,24,28
blood,Upper Demjanka Khanty,wer,24,28
blood,Konda Khanty,wer,24,28
blood,Nizjam Khanty,katə,25,29
blood,Sherkaly Khanty,katə,25,29
blood,Kazym Khanty,kaɬiː,25,29
blood,Synja Khanty,wur,24,28
blood,Obdorsk Khanty,wuːr,24,28
bone,North Mansi,lu,26,30
bone,Middle Lozva Mansi,lu,26,30
bone,Lower Lozva Mansi,luʃm,26,30
bone,Pelymka Mansi,lu,26,30
bone,Konda Mansi,lo,26,30
bone,Tavda Mansi,loʃəm,26,30
bone,Vakh Khanty,loɣ,26,30
bone,Verkhne-Kalymsk Khanty,loɣ,26,30
bone,Vasjugan Khanty,loɣ,26,30
bone,Vartovskoje Khanty,ɬoɣ,26,30
bone,Likrisovskoje Khanty,θoɣ,26,30
bone,Malyj Jugan Khanty,ɬoɣʷ,26,30
bone,Tremjugan Khanty,ɬoɣʷ,26,30
bone,Jugan Khanty,ɬow,26,30
bone,Upper Demjanka Khanty,tew,26,30
bone,Konda Khanty,tow,26,30
bone,Nizjam Khanty,tuw,26,30
bone,Sherkaly Khanty,tuw,26,30
bone,Kazym Khanty,ɬuw,26,30
bone,Synja Khanty,low,26,30
bone,Obdorsk Khanty,law,26,30
breast,North Mansi,maɣɨl,27,31
breast,Middle Lozva Mansi,maɨl,27,31
breast,Lower Lozva Mansi,maɨl,27,31
breast,Pelymka Mansi,maɣɨl,27,31
breast,Konda Mansi,mɔul,27,31
breast,Tavda Mansi,məul,27,31
breast,Vakh Khanty,mœːɣəl,27,31
breast,Verkhne-Kalymsk Khanty,mœːɣəl,27,31
breast,Vasjugan Khanty,mœːɣəl,27,31
breast,Vartovskoje Khanty,mœɣəɬ,27,31
breast,Likrisovskoje Khanty,mæɣʷəθ,27,31
breast,Malyj Jugan Khanty,mæɣʷəɬ,27,31
breast,Tremjugan Khanty,mæɣʷəɬ,27,31
breast,Jugan Khanty,mæwəɬ,27,31
breast,Upper Demjanka Khanty,meːɣət,27,31
breast,Konda Khanty,meːɣət,27,31
breast,Nizjam Khanty,meːwət,27,31
breast,Sherkaly Khanty,meːɣət,27,31
breast,Kazym Khanty,meːwəɬ,27,31
breast,Synja Khanty,meːwəl,27,31
breast,Obdorsk Khanty,meːwəl,27,31
burn,North Mansi,titti,28,33
burn,Middle Lozva Mansi,tiχti,28,33
burn,Lower Lozva Mansi,tiχti,28,33
burn,Pelymka Mansi,tiχti,28,33
burn,Konda Mansi,təχti,28,33
burn,Tavda Mansi,tæitæl,28,33
burn,Jugan Khanty,ɬæːpət,28,32
burn,Upper Demjanka Khanty,tæːpət,28,32
burn,Konda Khanty,tæːpət,28,32
burn,Kazym Khanty,ɬaːpət,28,32
burn,Synja Khanty,laːpət,28,32
claw (nail),North Mansi,kʷons,29,34
claw (nail),Middle Lozva Mansi,kʷænʃ,29,34
claw (nail),Lower Lozva Mansi,kʷænʃ,29,34
claw (nail),Pelymka Mansi,kʷænʃ,29,34
claw (nail),Konda Mansi,kʷæns,29,34
claw (nail),Tavda Mansi,kunʃ,29,34
claw (nail),Vakh Khanty,kœɳʧ,29,34
claw (nail),Verkhne-Kalymsk Khanty,kœɳʧ,29,34
claw (nail),Vasjugan Khanty,kœɳʧ,29,34
claw (nail),Vartovskoje Khanty,kœɳʧ,29,34
claw (nail),Likrisovskoje Khanty,kœɳʧ,29,34
claw (nail),Malyj Jugan Khanty,kœɳʧ,29,34
claw (nail),Tremjugan Khanty,kœɳʧ,29,34
claw (nail),Jugan Khanty,kœnʧ,29,34
claw (nail),Upper Demjanka Khanty,konʧ,29,34
claw (nail),Konda Khanty,konʧ,29,34
claw (nail),Nizjam Khanty,kuʃ,29,34
claw (nail),Sherkaly Khanty,kuʃ,29,34
claw (nail),Kazym Khanty,kuʃ,29,34
claw (nail),Synja Khanty,kuʃ,29,34
claw (nail),Obdorsk Khanty,kuːs,29,34
cloud,North Mansi,tul,30,36
cloud,Middle Lozva Mansi,tul,30,36
cloud,Lower Lozva Mansi,tul,30,36
cloud,Pelymka Mansi,tul,30,36
cloud,Konda Mansi,tol,30,36
cloud,Tavda Mansi,tul,30,36
cloud,Vakh Khanty,peləŋ,31,35
cloud,Verkhne-Kalymsk Khanty,peləŋ,31,35
cloud,Vasjugan Khanty,peləŋ,31,35
cloud,Vartovskoje Khanty,peɬəŋ,31,35
cloud,Likrisovskoje Khanty,peθəŋ,31,35
cloud,Malyj Jugan Khanty,peɬəŋ,31,35
cloud,Tremjugan Khanty,peɬəŋ,31,35
cloud,Jugan Khanty,peɬəŋ,31,35
cloud,Upper Demjanka Khanty,petəŋ,31,35
cloud,Nizjam Khanty,patəŋ,31,35
cloud,Sherkaly Khanty,patəŋ,31,35
cloud,Kazym Khanty,paɬəŋ,31,35
cloud,Synja Khanty,paləŋ,31,35
cloud,Obdorsk Khanty,pæləŋ,31,35
cold,North Mansi,asʲerəm,35,40
cold,Middle Lozva Mansi,æsʲerəm,35,40
cold,Lower Lozva Mansi,æsʲerəm,35,40
cold,Pelymka Mansi,æsʲərəm,35,40
cold,Konda Mansi,asʲərəm,35,40
cold,Tavda Mansi,iʧirəm,35,40
cold,Vakh Khanty,etjəɣ,32,39
cold,Verkhne-Kalymsk Khanty,etjəɣ,32,39
cold,Vasjugan Khanty,etjəɣ,32,39
cold,Malyj Jugan Khanty,ɬiːɬ,33,37
cold,Tremjugan Khanty,jæɣɬiː,34,37
cold,Jugan Khanty,jæɣɬiː,34,37
cold,Upper Demjanka Khanty,etjək,32,39
cold,Konda Khanty,etjək,32,39
cold,Nizjam Khanty,isjkə,32,38
cold,Sherkaly Khanty,isjkə,32,38
cold,Kazym Khanty,isjkiː,32,38
cold,Synja Khanty,isjkiː,32,38
cold,Obdorsk Khanty,isjkiː,32,38
come,North Mansi,jiw,36,41
come,Middle Lozva Mansi,jiw,36,41
come,Lower Lozva Mansi,iːw,36,41
come,Pelymka Mansi,jiw,36,41
come,Konda Mansi,jiw,36,41
come,Tavda Mansi,jæːnt,36,41
come,Vakh Khanty,jœ,36,41
come,Vasjugan Khanty,jœ,36,41
come,Likrisovskoje Khanty,jœ,36,41
come,Malyj Jugan Khanty,jœ,36,41
come,Tremjugan Khanty,jœ,36,41
come,Jugan Khanty,jœ,36,41
come,Upper Demjanka Khanty,je,36,41
come,Konda Khanty,je,36,41
come,Sherkaly Khanty,ji,36,41
come,Kazym Khanty,ji,36,41
come,Synja Khanty,ji,36,41
come,Obdorsk Khanty,jiː,36,41
die,North Mansi,χɔːli,37,44
die,Middle Lozva Mansi,qɔli,37,44
die,Lower Lozva Mansi,qɔːli,37,44
die,Pelymka Mansi,qoːli,37,44
die,Konda Mansi,qoːli,37,44
die,Tavda Mansi,qɔlɔnt,37,44
die,Vakh Khanty,suːr,38,42
die,Verkhne-Kalymsk Khanty,suːr,38,42
die,Vasjugan Khanty,teːwərsæːɣjentæː,39,45
die,Vartovskoje Khanty,suːr,38,42
die,Likrisovskoje Khanty,suːr,38,42
die,Malyj Jugan Khanty,suːræːɬ,38,42
die,Tremjugan Khanty,suːræːɬ,38,42
die,Jugan Khanty,suːraːɬ,38,42
die,Upper Demjanka Khanty,suːraːt,38,42
die,Konda Khanty,joːχaːt,40,43
die,Nizjam Khanty,toχaːt,41,43
dog,North Mansi,aːmp,43,46
dog,Middle Lozva Mansi,oɔmp,43,46
dog,Lower Lozva Mansi,ɔːmp,43,46
dog,Pelymka Mansi,oɔmp,43,46
dog,Konda Mansi,oɔmp,43,46
dog,Tavda Mansi,æːmp,43,46
dog,Vakh Khanty,æːmp,43,46
dog,Vasjugan Khanty,æːmp,43,46
dog,Likrisovskoje Khanty,æːmp,43,46
dog,Malyj Jugan Khanty,æːmp,43,46
dog,Tremjugan Khanty,æːmp,43,46
dog,Jugan Khanty,æːmp,43,46
dog,Upper Demjanka Khanty,æːmp,43,46
dog,Konda Khanty,æːmp,43,46
dog,Nizjam Khanty,aːmp,43,46
dog,Kazym Khanty,aːmp,43,46
dog,Synja Khanty,aːp,43,46
dog,Obdorsk Khanty,æːmp,43,46
drink,North Mansi,aji,44,48
drink,Middle Lozva Mansi,æji,44,48
drink,Lower Lozva Mansi,æji,44,48
drink,Pelymka Mansi,æji,44,48
drink,Konda Mansi,æji,44,48
drink,Tavda Mansi,æjænt,44,48
drink,Vakh Khanty,liː,45,49
drink,Verkhne-Kalymsk Khanty,jiː,45,49
drink,Vasjugan Khanty,iː,45,49
drink,Vartovskoje Khanty,ɬiː,45,49
drink,Likrisovskoje Khanty,θiː,45,49
drink,Malyj Jugan Khanty,ɬiː,45,49
drink,Tremjugan Khanty,jeːɲtj,46,47
drink,Upper Demjanka Khanty,jæːɲtj,46,47
drink,Konda Khanty,jæːɲtj,46,47
drink,Nizjam Khanty,jaːɲsj,46,47
drink,Sherkaly Khanty,jaːɲsj,46,47
drink,Kazym Khanty,jaːɲsj,46,47
drink,Synja Khanty,jiɲsj,46,47
drink,Obdorsk Khanty,jeːɲsj,46,47
dry,North Mansi,tɔːsəm,47,50
dry,Middle Lozva Mansi,toːʃəm,47,50
dry,Lower Lozva Mansi,toːʃəm,47,50
dry,Pelymka Mansi,toːʃəm,47,50
dry,Konda Mansi,toːsəm,47,50
dry,Tavda Mansi,tɔʃɔm,47,50
dry,Vakh Khanty,pæːntəm,48,51
dry,Vasjugan Khanty,pæːntəm,48,51
dry,Tremjugan Khanty,sɔːrəm,49,50
dry,Jugan Khanty,sɔːrəm,49,50
dry,Upper Demjanka Khanty,soːrəm,49,50
dry,Konda Khanty,soːrəm,49,50
dry,Nizjam Khanty,sɔːrəm,49,50
dry,Sherkaly Khanty,sɔːrəm,49,50
dry,Kazym Khanty,sɔːrəm,49,50
dry,Synja Khanty,sɔːrəm,49,50
dry,Obdorsk Khanty,saːrəm,49,50
ear,North Mansi,paʎ,50,52
ear,Middle Lozva Mansi,pæʎ,50,52
ear,Lower Lozva Mansi,pæʎ,50,52
ear,Pelymka Mansi,pæʎ,50,52
ear,Konda Mansi,pæʎ,50,52
ear,Tavda Mansi,piʎ,50,52
ear,Vakh Khanty,pel,50,52
ear,Verkhne-Kalymsk Khanty,pel,50,52
ear,Vasjugan Khanty,pel,50,52
ear,Vartovskoje Khanty,peɬ,50,52
ear,Likrisovskoje Khanty,peθ,50,52
ear,Malyj Jugan Khanty,peɬ,50,52
ear,Tremjugan Khanty,peɬ,50,52
ear,Jugan Khanty,peɬ,50,52
ear,Upper Demjanka Khanty,pet,50,52
ear,Konda Khanty,pet,50,52
ear,Nizjam Khanty,pat,50,52
ear,Sherkaly Khanty,pat,50,52
ear,Kazym Khanty,paɬ,50,52
ear,Obdorsk Khanty,pæl,50,52
earth,North Mansi,maː,51,53
earth,Middle Lozva Mansi,məː,51,53
earth,Lower Lozva Mansi,məː,51,53
earth,Pelymka Mansi,məː,51,53
earth,Konda Mansi,məː,51,53
earth,Tavda Mansi,maː,51,53
earth,Vakh Khanty,meɣ,51,53
earth,Verkhne-Kalymsk Khanty,meɣ,51,53
earth,Vasjugan Khanty,meɣ,51,53
earth,Tremjugan Khanty,meɣ,51,53
earth,Jugan Khanty,meɣ,51,53
earth,Upper Demjanka Khanty,meɣ,51,53
earth,Konda Khanty,meɣ,51,53
earth,Nizjam Khanty,miɣ,51,53
earth,Sherkaly Khanty,miɣ,51,53
earth,Kazym Khanty,muw,51,53
earth,Synja Khanty,muw,51,53
earth,Obdorsk Khanty,muːw,51,53
eat,North Mansi,teːɨɣ,52,54
eat,Middle Lozva Mansi,tij,52,54
eat,Lower Lozva Mansi,ti,52,54
eat,Pelymka Mansi,teːi,52,54
eat,Konda Mansi,təɨɣ,52,54
eat,Tavda Mansi,tæjænt,52,54
eat,Vakh Khanty,liː,52,54
eat,Verkhne-Kalymsk Khanty,jiː,52,54
eat,Vasjugan Khanty,iː,52,54
eat,Vartovskoje Khanty,ɬiː,52,54
eat,Likrisovskoje Khanty,θiː,52,54
eat,Malyj Jugan Khanty,ɬiː,52,54
eat,Tremjugan Khanty,ɬiː,52,54
eat,Jugan Khanty,ɬiː,52,54
eat,Upper Demjanka Khanty,teː,52,54
eat,Konda Khanty,teː,52,54
eat,Nizjam Khanty,teː,52,54
eat,Sherkaly Khanty,teː,52,54
eat,Kazym Khanty,ɬɛː,52,54
eat,Synja Khanty,leː,52,54
eat,Obdorsk Khanty,liː,52,54
egg,North Mansi,muŋi,54,58
egg,Konda Mansi,moŋ,54,55
egg,Vakh Khanty,mɔːk,55,55
egg,Verkhne-Kalymsk Khanty,moːk,55,55
egg,Vartovskoje Khanty,moːk,55,55
egg,Likrisovskoje Khanty,maːkʷ,55,55
egg,Malyj Jugan Khanty,moːk,55,55
egg,Tremjugan Khanty,moːk,55,55
egg,Jugan Khanty,moːk,55,55
egg,Upper Demjanka Khanty,kæːrəmoːχ,55,57
egg,Konda Khanty,kærəmoːχ,55,57
egg,Nizjam Khanty,poʃəχ,56,56
egg,Sherkaly Khanty,poʃəχ,56,56
egg,Kazym Khanty,poʃəχ,56,56
egg,Obdorsk Khanty,pasəχ,56,56
eye,North Mansi,sam,57,59
eye,Middle Lozva Mansi,ʃæm,57,59
eye,Lower Lozva Mansi,ʃæm,57,59
eye,Pelymka Mansi,ʃæm,57,59
eye,Konda Mansi,sæm,57,59
eye,Tavda Mansi,ʃəm,57,59
eye,Vakh Khanty,seːm,57,59
eye,Verkhne-Kalymsk Khanty,seːm,57,59
eye,Vasjugan Khanty,seːm,57,59
eye,Vartovskoje Khanty,sæm,57,59
eye,Tremjugan Khanty,sæm,57,59
eye,Jugan Khanty,sæm,57,59
eye,Upper Demjanka Khanty,seːm,57,59
eye,Konda Khanty,seːm,57,59
eye,Nizjam Khanty,seːm,57,59
eye,Sherkaly Khanty,seːm,57,59
eye,Kazym Khanty,sɛːm,57,59
eye,Synja Khanty,seːm,57,59
eye,Obdorsk Khanty,seːm,57,59
far,North Mansi,χɔsæt,207,61
far,Middle Lozva Mansi,qɔsæt,207,61
far,Pelymka Mansi,qʷɔʃæt,207,61
far,Konda Mansi,qʷɔʃæt,207,61
far,Tavda Mansi,qoʃot,207,61
far,Vakh Khanty,koːkkə,208,61
far,Vasjugan Khanty,koːkkə,208,61
far,Tremjugan Khanty,kokkə,208,61
far,Upper Demjanka Khanty,χowaː,208,60
far,Konda Khanty,χowaː,208,60
far,Nizjam Khanty,χuwaː,208,60
far,Kazym Khanty,χuwaː,208,60
far,Obdorsk Khanty,χowiː,208,60
fat,North Mansi,woːj,58,62
fat,Middle Lozva Mansi,wuoj,58,62
fat,Pelymka Mansi,wuoj,58,62
fat,Konda Mansi,wuoj,58,62
fat,Tavda Mansi,wɔːj,58,62
fat,Vakh Khanty,woːj,58,62
fat,Verkhne-Kalymsk Khanty,woːj,58,62
fat,Vasjugan Khanty,woːj,58,62
fat,Vartovskoje Khanty,woːj,58,62
fat,Likrisovskoje Khanty,woːj,58,62
fat,Malyj Jugan Khanty,woj,58,62
fat,Tremjugan Khanty,woj,58,62
fat,Jugan Khanty,woj,58,62
fat,Upper Demjanka Khanty,uːj,58,62
fat,Konda Khanty,yːj,58,62
fat,Nizjam Khanty,saχsə,59,63
fat,Sherkaly Khanty,saχsə,59,63
fat,Kazym Khanty,woj,58,62
fat,Synja Khanty,woj,58,62
fat,Obdorsk Khanty,waj,58,62
feather,North Mansi,pun,60,64
feather,Middle Lozva Mansi,pun,60,64
feather,Lower Lozva Mansi,pun,60,64
feather,Pelymka Mansi,pun,60,64
feather,Konda Mansi,pon,60,64
feather,Tavda Mansi,pon,60,64
feather,Vakh Khanty,puːn,60,64
feather,Verkhne-Kalymsk Khanty,puːn,60,64
feather,Vasjugan Khanty,puːn,60,64
feather,Likrisovskoje Khanty,puːn,60,64
feather,Malyj Jugan Khanty,puːn,60,64
feather,Tremjugan Khanty,puːn,60,64
feather,Upper Demjanka Khanty,pyːn,60,64
feather,Konda Khanty,pyːn,60,64
feather,Nizjam Khanty,pun,60,64
feather,Sherkaly Khanty,pun,60,64
feather,Kazym Khanty,pun,60,64
feather,Synja Khanty,pun,60,64
feather,Obdorsk Khanty,puːn,60,64
fire,North Mansi,uʎæ,61,66
fire,Middle Lozva Mansi,toɔt,62,65
fire,Lower Lozva Mansi,tɔːt,62,65
fire,Pelymka Mansi,oɔrəsʲ,63,67
fire,Konda Mansi,tɔut,62,65
fire,Tavda Mansi,tæut,62,65
fire,Vakh Khanty,tœɣət,62,65
fire,Verkhne-Kalymsk Khanty,tœɣət,62,65
fire,Vasjugan Khanty,tœɣət,62,65
fire,Vartovskoje Khanty,tœɣət,62,65
fire,Likrisovskoje Khanty,teɣʷət,62,65
fire,Malyj Jugan Khanty,teɣʷət,62,65
fire,Tremjugan Khanty,teɣʷət,62,65
fire,Jugan Khanty,tewət,62,65
fire,Upper Demjanka Khanty,tyːt,62,65
fire,Konda Khanty,tyːt,62,65
fire,Nizjam Khanty,tut,62,65
fire,Sherkaly Khanty,tut,62,65
fire,Kazym Khanty,tut,62,65
fire,Synja Khanty,tut,62,65
fire,Obdorsk Khanty,tuːt,62,65
fish,North Mansi,χul,64,68
fish,Middle Lozva Mansi,qul,64,68
fish,Lower Lozva Mansi,qul,64,68
fish,Pelymka Mansi,qul,64,68
fish,Konda Mansi,qul,64,68
fish,Tavda Mansi,qol,64,68
fish,Vakh Khanty,kuːl,64,68
fish,Verkhne-Kalymsk Khanty,kuːl,64,68
fish,Vasjugan Khanty,kuːl,64,68
fish,Vartovskoje Khanty,kuːɬ,64,68
fish,Likrisovskoje Khanty,kuːθ,64,68
fish,Malyj Jugan Khanty,kuːɬ,64,68
fish,Tremjugan Khanty,kuːɬ,64,68
fish,Jugan Khanty,kuːɬ,64,68
fish,Upper Demjanka Khanty,χuːtj,64,68
fish,Konda Khanty,χuːtj,64,68
fish,Nizjam Khanty,χut,64,68
fish,Sherkaly Khanty,χut,64,68
fish,Kazym Khanty,χuɬ,64,68
fish,Synja Khanty,χul,64,68
fish,Obdorsk Khanty,χuːl,64,68
fly,North Mansi,tɨːli,65,71
fly,Middle Lozva Mansi,tɨːli,65,71
fly,Lower Lozva Mansi,tiːli,65,71
fly,Pelymka Mansi,təɨli,65,71
fly,Konda Mansi,təɨli,65,71
fly,Tavda Mansi,tæulænt,65,71
fly,Vakh Khanty,leɣəl,65,69
fly,Tremjugan Khanty,ɬeɣəɬ,65,69
fly,Jugan Khanty,ɬeɣəɬ,65,69
fly,Upper Demjanka Khanty,teɣət,65,69
fly,Konda Khanty,teɣət,65,69
fly,Sherkaly Khanty,jaŋχ,66,70
fly,Kazym Khanty,jaŋ,66,70
fly,Synja Khanty,jaŋχ,66,70
foot,North Mansi,laɣɨl,68,73
foot,Middle Lozva Mansi,ləl,68,73
foot,Lower Lozva Mansi,ləl,68,73
foot,Pelymka Mansi,ləl,68,73
foot,Konda Mansi,ləl,68,73
foot,Tavda Mansi,laəl,68,73
foot,Vakh Khanty,kœr,67,72
foot,Verkhne-Kalymsk Khanty,kœr,67,72
foot,Vasjugan Khanty,kœr,67,72
foot,Tremjugan Khanty,kœr,67,72
foot,Jugan Khanty,kœr,67,72
foot,Upper Demjanka Khanty,kor,67,72
foot,Konda Khanty,kor,67,72
foot,Nizjam Khanty,kur,67,72
foot,Sherkaly Khanty,kur,67,72
foot,Kazym Khanty,kur,67,72
foot,Synja Khanty,kur,67,72
foot,Obdorsk Khanty,kuːr,67,72
full,North Mansi,taɣɨl,69,74
full,Middle Lozva Mansi,taɨl,69,74
full,Lower Lozva Mansi,taɨl,69,74
full,Pelymka Mansi,tæɣɨl,69,74
full,Konda Mansi,taɣɨl,69,74
full,Tavda Mansi,tæul,69,74
full,Vakh Khanty,teːlɣæːl,69,74
full,Verkhne-Kalymsk Khanty,teːl,69,74
full,Vasjugan Khanty,teːl,69,74
full,Likrisovskoje Khanty,tæθ,69,74
full,Malyj Jugan Khanty,tæɬ,69,74
full,Tremjugan Khanty,tæɬ,69,74
full,Jugan Khanty,tæɬəɬ,69,74
full,Upper Demjanka Khanty,teːt,69,74
full,Konda Khanty,teːt,69,74
full,Nizjam Khanty,teːt,69,74
full,Sherkaly Khanty,teːt,69,74
full,Kazym Khanty,tɛːɬ,69,74
full,Synja Khanty,teːl,69,74
full,Obdorsk Khanty,teːl,69,74
give,North Mansi,mɨːɣ,70,75
give,Middle Lozva Mansi,mij,70,75
give,Lower Lozva Mansi,miː,70,75
give,Pelymka Mansi,mæji,70,75
give,Konda Mansi,məɨɣ,70,75
give,Tavda Mansi,mæjænt,70,75
give,Vakh Khanty,me,70,75
give,Vasjugan Khanty,me,70,75
