concept,doculect,counterpart,cogid,lpID
early,Jinan,tsɔ⁵⁵,144,63
early,Shenyang,tsau²¹³,144,63
early,Xian,tsɑu⁵³,144,63
early,Chengdu,tsau⁵³,144,63
early,Kunming,tsau⁵³,144,63
early,Hefei,tsɔ²⁴,144,63
early,Yangzhou,tsɔ⁴²,144,63
early,Suzhou,tsæ⁴¹,144,63
early,Wenzhou,tsɜ⁴⁵,144,63
early,Changsha,tsau⁴¹,144,63
early,Nanchang,tsau²¹³,144,63
early,Meixian,tsau³¹,144,63
early,Guangzhou,tʃou³⁵,144,63
early,Yangjiang,tʃou²¹,144,63
early,Xiamen,tsa⁵¹,144,63
early,Chaozhou,tsa⁵³,144,63
early,Fuzhou,tsa³¹,144,63
full,Beijing,man²¹⁴,78,64
full,Jinan,mæ̃⁵⁵,78,64
full,Shenyang,man²¹³,78,64
full,Xian,mæ̃⁵³,78,64
full,Chengdu,man⁵³,78,64
full,Kunming,mã⁵³,78,64
full,Hefei,mʊ̃²⁴,78,64
full,Yangzhou,mõ⁴²,78,64
full,Suzhou,mø³¹,78,64
full,Wenzhou,mø²⁴,78,64
full,Changsha,mõ⁴¹,78,64
full,Nanchang,mɔn²¹³,78,64
full,Meixian,man⁴⁴,78,64
full,Guangzhou,mun²³,78,64
full,Yangjiang,mei²⁴,79,64
full,Xiamen,mũã⁵¹,78,64
full,Chaozhou,mũã⁵³,78,64
full,Chaozhou,tĩ³⁵,80,66
full,Fuzhou,paʔ⁴,81,65
good,Beijing,xau²¹⁴,148,67
good,Jinan,xɔ⁵⁵,148,67
good,Jinan,tɕʰiaŋ⁴²,149,68
good,Shenyang,xau²¹³,148,67
good,Xian,xɑn⁵³,148,67
good,Xian,liɑu²⁴,150,70
good,Chengdu,xau⁵³,148,67
good,Kunming,xau⁵³,148,67
good,Hefei,xɔ²⁴,148,67
good,Yangzhou,xɔ⁴²,148,67
good,Suzhou,hæ⁴¹,148,67
good,Suzhou,lin²⁴,151,71
good,Suzhou,tsɛ⁵¹³,152,69
good,Wenzhou,hɜ⁴⁵,148,67
good,Changsha,xau⁴¹,148,67
good,Nanchang,hau²¹³,148,67
good,Meixian,hau³¹,148,67
good,Meixian,tsan³¹,153,68
good,Guangzhou,hou³⁵,148,67
good,Yangjiang,hou²¹,148,67
good,Xiamen,ho⁵¹,148,67
good,Chaozhou,ho⁵³,148,67
good,Fuzhou,xɔ³¹,148,67
hard,Suzhou,ŋaŋ³¹,700,72
hard,Beijing,iŋ⁵¹,700,73
hard,Jinan,iŋ²¹,700,73
hard,Shenyang,iŋ⁴¹,700,73
hard,Xian,ȵiŋ⁴⁵,700,72
hard,Chengdu,ŋən¹³,700,72
hard,Kunming,ə̃¹³,700,73
hard,Hefei,ʐən⁵³,700,75
hard,Yangzhou,iŋ⁵⁵,700,73
hard,Wenzhou,ŋɛ¹¹,700,74
hard,Changsha,ŋən²¹,700,72
hard,Nanchang,ŋaŋ³¹,700,72
hard,Meixian,ŋaŋ⁴²,700,72
hard,Guangzhou,ŋaŋ²²,700,72
hard,Yangjiang,ŋaŋ⁴⁵⁴,700,72
hard,Xiamen,ŋĩ³³,700,72
hard,Chaozhou,ŋe³⁵,700,74
hard,Fuzhou,ŋaiŋ²⁴²,700,72
he or she [third person singular],Chaozhou,i³³,9,78
he or she [third person singular],Beijing,tʰa⁵⁵,219,76
he or she [third person singular],Jinan,tʰa⁵⁵,219,76
he or she [third person singular],Shenyang,tʰa³³,219,76
he or she [third person singular],Xian,tʰɑ²¹,220,76
he or she [third person singular],Chengdu,tʰa⁴⁴,219,76
he or she [third person singular],Kunming,tʰa⁴⁴,219,76
he or she [third person singular],Hefei,tʰa²¹²,219,76
he or she [third person singular],Yangzhou,tʰɑ³¹,219,76
he or she [third person singular],Suzhou,li⁴⁴,221,79
he or she [third person singular],Wenzhou,gi³¹,222,77
he or she [third person singular],Changsha,tʰa³³,219,76
he or she [third person singular],Nanchang,tɕʰiɛ²⁴,223,80
he or she [third person singular],Meixian,ki¹²,224,77
he or she [third person singular],Guangzhou,kʰøy²³,224,77
he or she [third person singular],Yangjiang,kei⁴⁴³,222,77
he or she [third person singular],Xiamen,i⁵⁵,9,78
he or she [third person singular],Fuzhou,i⁴⁴,9,78
heavy,Beijing,tʂuŋ⁵¹,94,81
heavy,Beijing,tʂʰən³⁵,95,81
heavy,Jinan,tʂuŋ²¹,94,81
heavy,Shenyang,tsuŋ⁴¹,94,81
heavy,Xian,pfəŋ⁴⁵,94,81
heavy,Chengdu,tsoŋ¹³,94,81
heavy,Kunming,tʂoŋ¹³,94,81
heavy,Hefei,tʂəŋ⁵³,94,81
heavy,Yangzhou,tsoŋ⁵⁵,94,81
heavy,Suzhou,zoŋ³¹,94,81
heavy,Wenzhou,dʑyɔ²⁴,94,81
heavy,Changsha,tsən²¹,94,81
heavy,Nanchang,tsʰuŋ³¹,94,81
heavy,Meixian,tsʰuŋ⁴⁴,94,81
heavy,Guangzhou,tʃʰʊŋ²³,94,81
heavy,Yangjiang,tʃʰʊŋ²¹,94,81
heavy,Xiamen,taŋ³³,94,81
heavy,Chaozhou,taŋ³⁵,94,81
heavy,Fuzhou,tøyŋ²⁴²,94,81
here,Beijing,tʂər⁵¹,275,84
here,Jinan,tʂə²¹li⁰,276,84
here,Shenyang,tsə⁴¹,275,84
here,Xian,tʂə⁵³tɑr⁰,277,82
here,Chengdu,tsər⁴⁴,275,84
here,Kunming,tʂʅ¹³tiɛr⁵³,278,82
here,Hefei,tʂʅ⁵³kɐʔ⁴tsə⁰,279,87
here,Yangzhou,tsəʔ⁴kʰuɛ⁰,280,90
here,Suzhou,kɛ⁴⁴taʔ⁴₂₁,281,82
here,Suzhou,ɛ⁴⁴taʔ⁴₂₁,284,82
here,Suzhou,gɤʔ²³taʔ⁴,285,82
here,Wenzhou,ki²³lei²⁴,286,83
here,Changsha,ko²⁴li⁰,286,83
here,Nanchang,kɔ²¹³li⁰,286,83
here,Meixian,li³¹ɛ⁰,287,88
here,Meixian,kɛ³¹lɛ³¹,282,83
here,Guangzhou,ni⁵³tou²²,289,86
here,Guangzhou,ni⁵³ʃy³³,290,86
here,Yangjiang,kɔi²¹,291,89
here,Xiamen,tsia²⁴,288,85
here,Xiamen,tsit³²₅ui³³,292,85
here,Chaozhou,tsi⁵³₂₄ko²¹³,293,85
here,Fuzhou,tsie⁵²nœ³¹,294,85
here,Fuzhou,tsu⁴⁴uai³¹,295,91
high / tall,Beijing,kau⁵⁵,57,92
high / tall,Jinan,kɔ²¹³,57,92
high / tall,Shenyang,kau³³,57,92
high / tall,Xian,kɑu²¹,57,92
high / tall,Chengdu,kau⁴⁴,57,92
high / tall,Kunming,kau⁴⁴,57,92
high / tall,Hefei,kɔ²¹²,57,92
high / tall,Yangzhou,kɔ³¹,57,92
high / tall,Suzhou,kæ⁴⁴,57,92
high / tall,Wenzhou,kɜ⁴⁴,57,92
high / tall,Changsha,kau³³,57,92
high / tall,Nanchang,kau⁴²,57,92
high / tall,Meixian,kau⁴⁴,57,92
high / tall,Guangzhou,kou⁵³,57,92
high / tall,Yangjiang,kou³³,57,92
high / tall,Xiamen,kũãĩ²⁴,58,93
high / tall,Chaozhou,kũĩ⁵⁵,58,93
high / tall,Fuzhou,keiŋ⁵²,58,93
horizontal,Beijing,xəŋ³⁵,83,94
horizontal,Jinan,xəŋ⁴²,83,94
horizontal,Shenyang,xəŋ³⁵,83,94
horizontal,Xian,ɕye²⁴,84,96
horizontal,Chengdu,xuən³¹,83,94
horizontal,Kunming,xuə̃³¹,83,94
horizontal,Hefei,xʊ̃⁵⁵,83,94
horizontal,Yangzhou,xoŋ³⁴,83,94
horizontal,Suzhou,ɦuaŋ²⁴,83,94
horizontal,Wenzhou,viɛ³¹,83,95
horizontal,Changsha,fən¹³,83,94
horizontal,Nanchang,uaŋ⁵⁵,83,94
horizontal,Meixian,vaŋ¹²,83,94
horizontal,Guangzhou,waŋ²¹,83,94
horizontal,Yangjiang,waŋ⁴⁴³,83,94
horizontal,Xiamen,hũãĩ²⁴,83,94
horizontal,Chaozhou,hũẽ⁵⁵,83,94
horizontal,Fuzhou,xuaŋ⁵²,83,94
hot,Beijing,ʐə⁵¹,168,97
hot,Jinan,ʐə²¹,168,97
hot,Shenyang,ie⁴¹,168,104
hot,Xian,ʐə²¹,168,97
hot,Chengdu,ze³¹,168,97
hot,Kunming,ʐə³¹,168,97
hot,Hefei,ʐɐʔ⁴,168,97
hot,Yangzhou,iəʔ⁴,168,101
hot,Suzhou,ȵiɪʔ²³,168,103
hot,Wenzhou,ȵi¹²,168,102
hot,Changsha,ye²⁴,168,106
hot,Nanchang,lɛt⁵,168,100
hot,Meixian,ȵiayt⁴,168,105
hot,Meixian,sau⁴⁴,169,98
hot,Guangzhou,jit²²,168,99
hot,Yangjiang,jit⁴⁵⁴,168,99
hot,Xiamen,liat⁵,168,100
hot,Xiamen,sio⁵⁵,169,98
hot,Chaozhou,sie³³,169,98
hot,Fuzhou,ieʔ⁴,168,101
inside,Beijing,li²¹⁴₂₁tʰou⁰,925,107
inside,Beijing,li²¹⁴₂₁pianr⁰,926,109
inside,Jinan,li⁵⁵pɛr⁰,926,109
inside,Shenyang,li²¹³₂₁tʰou⁰,925,107
inside,Xian,li⁵³tʰou⁰,925,107
inside,Chengdu,xəu¹³₅₃tʰəu³¹,930,107
inside,Chengdu,i⁵³tʰəu³¹,925,107
inside,Kunming,i⁵³ʂəu⁵³,927,107
inside,Hefei,zๅ²⁴tʰɯ⁰,925,107
inside,Yangzhou,li⁴²tʰɤɯ⁰,925,107
inside,Suzhou,li³¹₂₂ɕiaŋ⁵¹³₄₄,928,112
inside,Wenzhou,tei⁴⁵mai¹¹,931,111
inside,Changsha,li⁴¹təu⁰,925,107
inside,Nanchang,li²¹³tʰɛu²⁴,925,107
inside,Meixian,ti⁴⁴pɔi⁴²,934,113
inside,Guangzhou,løy²³pin²²,929,108
inside,Guangzhou,jɐp²pin²²,936,110
inside,Yangjiang,lei²¹tʰɐu⁴⁴³,925,107
inside,Xiamen,lai³³₁₁bin³³,937,108
inside,Chaozhou,lai³⁵₂₁põĩ⁵⁵,938,108
inside,Chaozhou,tõĩ⁵³₂₄põĩ⁵⁵,932,108
inside,Fuzhou,tie³¹₄₄lie²¹³,933,114
late,Beijing,uan²¹⁴,145,115
late,Jinan,uæ̃⁵⁵,145,115
late,Shenyang,uan²¹³,145,115
late,Xian,uæ̃⁵³,145,115
late,Chengdu,ŋan¹³,146,115
late,Kunming,tʂʰʅ³¹,147,116
late,Kunming,uã⁵³,145,115
late,Hefei,tʂʰʅ⁵⁵,147,116
late,Yangzhou,uɛ̃⁴²,145,115
late,Suzhou,ɛ⁵¹³,146,118
late,Wenzhou,dzๅ³¹,147,116
late,Changsha,ŋan⁵⁵,146,115
late,Nanchang,uan²¹³,145,115
late,Meixian,tsʰๅ¹²,147,116
late,Guangzhou,an³³,146,115
late,Guangzhou,tʃʰi²¹,147,116
late,Yangjiang,an²⁴,146,115
late,Xiamen,ũã¹¹,146,115
late,Chaozhou,ũã²¹³,146,115
late,Fuzhou,ti⁵²,147,117
left,Beijing,tsuo²¹⁴₃₅ʂou²¹⁴,714,119
left,Jinan,tsuə²¹ʂou⁵⁵,714,119
left,Shenyang,tsuə²¹³₃₅sou²¹³,714,119
left,Xian,tsuo⁵³ʂou⁵³,714,119
left,Chengdu,tso⁵³səu⁵³,714,119
left,Kunming,tsuo⁵³ʂəu⁵³,714,119
left,Hefei,tsʊ²⁴ʂɯ²⁴,714,119
left,Yangzhou,tso⁴²sɤɯ⁴²,714,119
left,Yangzhou,tɕi⁵⁵sɤɯ⁴²,715,119
left,Suzhou,tsi⁵¹³₄₄sʏ⁴¹₂₁,715,119
left,Suzhou,tsəu⁵¹³₄₄sʏ⁴¹₂₁,714,119
left,Wenzhou,tsei²³ɕiu⁴⁵,716,119
left,Changsha,tso⁴¹səu⁴¹,714,119
left,Nanchang,tsɔ²¹³səu²¹³,714,119
left,Meixian,tsɔ³¹su³¹,714,119
left,Guangzhou,tʃɔ³⁵ʃɐu³⁵,714,119
left,Yangjiang,tʃɔ²¹ʃɐu²¹,714,119
left,Xiamen,to¹¹₅₁tsʰiu⁵¹,717,120
left,Chaozhou,to²¹³₅₃tsʰiu⁵³₂₁,717,120
left,Fuzhou,siu³¹βeiŋ⁴⁴₅₂ȵiu⁵¹,722,121
light (of weight),Beijing,tɕʰiŋ⁵⁵,93,122
light (of weight),Jinan,tɕʰiŋ²¹³,93,122
light (of weight),Shenyang,tɕʰiŋ³³,93,122
light (of weight),Xian,tɕʰiŋ²¹,93,122
light (of weight),Chengdu,tɕʰin⁴⁴,93,122
light (of weight),Kunming,tɕʰĩ⁴⁴,93,122
light (of weight),Hefei,tɕʰin²¹²,93,122
light (of weight),Yangzhou,tɕʰiŋ³¹,93,122
light (of weight),Suzhou,tɕʰin⁴⁴,93,122
light (of weight),Wenzhou,tɕʰiaŋ⁴⁴,93,122
light (of weight),Changsha,tɕʰin³³,93,122
light (of weight),Nanchang,tɕʰiaŋ⁴²,93,122
light (of weight),Meixian,kʰiaŋ⁴⁴,93,123
light (of weight),Guangzhou,hɛŋ⁵³,93,123
light (of weight),Yangjiang,hɪŋ³³,93,123
light (of weight),Xiamen,kʰin⁵⁵,93,123
light (of weight),Chaozhou,kʰiŋ³³,93,123
light (of weight),Fuzhou,kʰiŋ⁴⁴,93,123
long,Shenyang,tsʰaŋ³⁵,453,124
long,Beijing,tʂʰaŋ³⁵,453,124
long,Jinan,tʂʰaŋ⁴²,453,124
long,Xian,tʂʰɑŋ²⁴,453,124
long,Chengdu,tsʰaŋ³¹,453,124
long,Kunming,tʂʰã³¹,453,124
long,Hefei,tʂʰɑ̃⁵⁵,453,124
long,Yangzhou,tsʰɑŋ³⁴,453,124
long,Suzhou,zaŋ²⁴,453,124
long,Wenzhou,dʑi³¹,453,126
long,Changsha,tsan¹³,453,124
long,Nanchang,tsʰɔŋ²⁴,453,124
long,Meixian,tsʰɔŋ¹²,453,124
long,Guangzhou,tʃʰœŋ²¹,453,124
long,Yangjiang,tʃʰiɛŋ⁴⁴³,453,124
long,Xiamen,tῃ²⁴,453,125
long,Chaozhou,tɯῃ⁵⁵,453,125
long,Fuzhou,touŋ⁵²,453,124
middle,Beijing,taŋ⁵⁵tɕianr⁰,976,127
middle,Jinan,taŋ²¹³tʂuŋ²¹³tɕiæ̃r²¹,978,127
middle,Shenyang,taŋ³³tɕianr⁴¹,979,127
middle,Xian,pfəŋ²¹tɕiæ̃r⁵³,980,127
middle,Chengdu,tsoŋ⁴⁴tɕian⁴⁴,981,128
middle,Kunming,tʂoŋ⁴⁴tɕiɛ⁴⁴,980,127
middle,Hefei,tɑ̃²¹²tʂəŋ²¹²,977,127
middle,Yangzhou,tsoŋ³¹kɛ̃³¹,980,128
middle,Yangzhou,tɑŋ³¹tsoŋ³¹,977,127
middle,Suzhou,tɒŋ⁴⁴tsoŋ⁴⁴₂₁,977,127
middle,Wenzhou,tuɔ⁴⁴tɕyoŋ⁴⁴,977,127
middle,Changsha,tsən³³kan³³,980,128
middle,Nanchang,tsuŋ⁴²kan⁴²,980,128
middle,Nanchang,tɔŋ⁴²tsuŋ⁴²,977,127
middle,Meixian,tsuŋ⁴⁴sim⁴⁴,982,128
middle,Guangzhou,tʃʊŋ⁵⁵kan⁵⁵,980,128
middle,Yangjiang,tʃʊŋ³³kan³³,980,128
middle,Xiamen,tiɔŋ⁵⁵₃₃ῃ⁵⁵,983,129
middle,Chaozhou,liŋ²¹³₄₂taŋ³³,984,131
middle,Fuzhou,tai⁴⁴louŋ⁴⁴,985,130
morning,Beijing,tsau²¹⁴₂₁tɕʰi⁰,630,132
morning,Beijing,tsau²¹⁴₂₁tʂʰən³⁵,631,132
morning,Jinan,tsɔ⁵⁵tʂʰẽ⁰,631,132
morning,Shenyang,tsau²¹³₂₁tɕʰin⁰,631,132
morning,Xian,tsɑu⁵³ʂẽ⁰,631,132
morning,Xian,tsɑu⁵³tɕʰi⁰,630,132
morning,Chengdu,tsau⁵³sən³¹,631,132
morning,Kunming,tsau⁵³ʂə̃¹³₄₄,632,132
morning,Hefei,tsɔ²⁴ʂɑ̃⁵³,632,132
morning,Yangzhou,tsɔ⁴²sɑŋ⁰,632,132
morning,Suzhou,tsæ⁴¹lɒŋ³¹₂₄,633,132
morning,Wenzhou,tʰi⁴⁴kuɔ⁴⁴,636,135
morning,Changsha,tsau⁴¹san²¹,632,132
morning,Nanchang,tsau²¹³sɔŋ³¹,632,132
morning,Meixian,tsau⁴⁴sən¹²tʰɛu¹²,638,132
