concept,doculect,counterpart,cogid,lpID
two,BURMESE,hnaT,1,186
two,AKHA,ny~i,1,185
two,BIYUE,ne7,1,185
two,MPI,5i,1,185
two,BISU,ni,1,185
two,JINO,ni,1,185
two,LAHU,ni,1,185
two,XIDE,5i,1,185
two,DAFANG,5i,1,185
two,LISU,5i,1,185
two,ACHANG,s3k,3,187
two,NAXI,5i,1,185
stone,BURMESE,ky~auk,1,162
stone,ZAIWA,luko7,1,156
stone,AKHA,xh~alo,1,157
stone,BIYUE,lv7mo,1,156
stone,MPI,solo7,1,160
stone,BISU,loba,1,156
stone,JINO,lo mo,1,158
stone,LAHU,xap3,1,159
stone,XIDE,luma,1,156
stone,DAFANG,lomo,1,156
stone,NANJIANG,kalo,1,156
stone,LISU,loch~3,1,156
stone,NUSU,lu7,1,156
stone,ACHANG,liNko7,1,156
stone,NAXI,lvpa,1,161
skin,BURMESE,are,1,143
skin,ZAIWA,Soku7,2,149
skin,AKHA,baxo7,2,144
skin,BIYUE,oci,3,142
skin,MPI,okh~o,2,141
skin,BISU,aNkho,2,141
skin,JINO,a kh~o,2,146
skin,LAHU,og3,3,141
skin,XIDE,ndy$iS3,3,148
skin,DAFANG,ndy~i,3,145
skin,NANJIANG,d3Cu,3,142
skin,LISU,koji,3,142
skin,NUSU,kh~uri,1,142
skin,ACHANG,aZ3,1,141
skin,NAXI,x3,1,147
fire,BURMESE,mi,1,42
fire,ZAIWA,my~3,1,44
fire,AKHA,mica,1,42
fire,BIYUE,mico,1,42
fire,MPI,mi,1,42
fire,BISU,bith~o,1,43
fire,JINO,mi,1,42
fire,LAHU,ami,1,42
fire,XIDE,mtu,1,43
fire,DAFANG,mto,1,43
fire,NANJIANG,ato,3,43
fire,LISU,ato,3,43
fire,NUSU,mi,1,42
fire,NAXI,mi,1,42
fish,BURMESE,Na,1,45
fish,ZAIWA,Noco,1,45
fish,AKHA,Nasyh$a,1,45
fish,BIYUE,Noso,1,45
fish,MPI,No,1,45
fish,BISU,loNtE,2,47
fish,JINO,Nh~o So,1,45
fish,LAHU,Na,1,45
fish,XIDE,h3,1,46
fish,DAFANG,No,1,45
fish,LISU,Nua,1,45
fish,NUSU,Na,1,45
fish,ACHANG,NaSua,1,45
dog,BURMESE,khw$e,1,23
dog,ZAIWA,kh~ui,1,23
dog,AKHA,a7khy$,1,24
dog,BIYUE,kh~3,1,23
dog,MPI,kh~3,1,23
dog,BISU,kh~3,1,23
dog,JINO,kh~3 yo,1,26
dog,LAHU,ph~3,1,27
dog,XIDE,kh~3,1,23
dog,DAFANG,ch~y,1,25
dog,NANJIANG,akh~3,1,23
dog,LISU,ana,2,28
dog,NUSU,kh~ui,1,23
dog,ACHANG,xui,1,23
dog,NAXI,kh~3,1,23
louse,BURMESE,san,1,81
louse,ZAIWA,Sin,1,81
louse,AKHA,sh~Emo,1,81
louse,BIYUE,seph~v,1,86
louse,MPI,se,1,83
louse,BISU,hmoN,1,87
louse,JINO,Si ph~ru,1,85
louse,LAHU,se,1,81
louse,XIDE,ch~oS3,1,81
louse,DAFANG,simo,1,81
louse,NANJIANG,si,1,81
louse,LISU,x3,1,84
louse,NUSU,Sa,1,81
louse,ACHANG,San,1,81
louse,NAXI,Su,1,82
tree,BURMESE,satpaN,1,182
tree,ZAIWA,sik,1,182
tree,AKHA,abo,3,181
tree,BIYUE,s3c3,1,180
tree,MPI,sot3,1,180
tree,BISU,c3Nc3N,2,180
tree,JINO,a c3,2,183
tree,LAHU,s37,1,180
tree,XIDE,s3bo,1,181
tree,DAFANG,se,1,180
tree,NANJIANG,s3c37,1,180
tree,LISU,s3c3,1,180
tree,NUSU,sic3*,1,180
tree,ACHANG,saNceN,1,180
tree,NAXI,nc~3r,1,184
leaf,BURMESE,saTrw~ak,1,77
leaf,ZAIWA,axa7,1,72
leaf,AKHA,apa,2,71
leaf,BIYUE,aph~a7,2,71
leaf,MPI,oph~a7,2,71
leaf,BISU,aNph~a,2,71
leaf,JINO,a ph~a,2,75
leaf,LAHU,oph~a7,2,71
leaf,XIDE,ch~ich~i,3,73
leaf,DAFANG,seth~u,4,76
leaf,NANJIANG,s3ph~i7,2,71
leaf,LISU,eph~ia,2,71
leaf,NUSU,ph~aLa,2,74
leaf,ACHANG,axro7,1,78
leaf,NAXI,ph~i3,2,71
night,BURMESE,5a,1,112
night,ZAIWA,my~inle,1,102
night,AKHA,u7ty~i7,1,115
night,BIYUE,mekh~e7,1,113
night,MPI,uNkhw$i7,1,107
night,BISU,muNkh~i,1,114
night,JINO,mh~e kh~a,1,110
night,LAHU,takh~3,1,109
night,XIDE,kh~3th~3mo,1,103
night,DAFANG,s3piha,1,111
night,NANJIANG,mikh~3si,1,106
night,LISU,sakh~ua,1,108
night,NUSU,suana,1,104
night,ACHANG,nich~ot,1,116
night,NAXI,mvkh~v,1,105
blood,BURMESE,sw~e,1,4
blood,ZAIWA,sui,1,4
blood,AKHA,sy~hi,1,4
blood,BIYUE,osi,1,4
blood,MPI,si,1,4
blood,BISU,Si,1,4
blood,JINO,Si,1,4
blood,LAHU,os3,1,4
blood,XIDE,s3,1,4
blood,DAFANG,si,1,4
blood,NANJIANG,s3,1,4
blood,LISU,s3,1,4
blood,NUSU,sui,1,4
blood,ACHANG,sui,1,4
blood,NAXI,sa,1,4
full,BURMESE,pra5,1,50
full,ZAIWA,py~iN,1,48
full,BIYUE,p3,1,48
full,MPI,py~3,1,48
full,BISU,aNpl3N,1,48
full,JINO,pr3,1,48
full,LAHU,b3,1,48
full,XIDE,dy~i,1,49
full,DAFANG,die,1,49
full,NANJIANG,c3,2,51
full,LISU,bile,1,48
full,NUSU,b3*,1,48
full,ACHANG,pZ3N,1,48
full,NAXI,S3r,3,48
new,BURMESE,sat,1,97
new,ZAIWA,asik,1,97
new,AKHA,sjy7,1,101
new,BIYUE,as3,1,97
new,MPI,s37,1,97
new,BISU,aNS3,2,97
new,JINO,Si,1,97
new,LAHU,os3,3,97
new,XIDE,aS37,1,97
new,DAFANG,xe,1,100
new,NANJIANG,x37,1,99
new,LISU,eS3,1,97
new,NUSU,dy~o,1,98
new,ACHANG,S3k,1,97
new,NAXI,S3,3,97
we,BURMESE,kyw$antautui,1,208
we,ZAIWA,Namo,2,201
we,BIYUE,Nov,3,206
we,BISU,gu,3,207
we,JINO,Na vu,3,205
we,LAHU,Nax3,3,204
we,XIDE,Noxo,3,199
we,DAFANG,Nox3,3,199
we,LISU,Nuanu,5,203
we,NUSU,Nad3,1,200
we,ACHANG,Notu7,1,200
we,NAXI,N3Ng3,6,202
horn,BURMESE,khy$ui,1,57
horn,ZAIWA,khy$ui,1,57
horn,AKHA,u7ty~e,1,61
horn,BIYUE,vch~i,1,58
horn,MPI,Nkh~ui,1,57
horn,BISU,aNkhy$aw,1,62
horn,JINO,vu kh~i,1,60
horn,LAHU,kh~o,1,57
horn,XIDE,ofu,2,59
horn,DAFANG,och~i,1,58
horn,NANJIANG,kh~u,1,57
horn,LISU,oCh~3,1,58
horn,NUSU,kh~r3a,1,57
horn,ACHANG,kh~Zau,1,57
horn,NAXI,kh~o,1,57
name,BURMESE,ama5,1,95
name,ZAIWA,ny~iN,1,95
name,AKHA,tyh$Emy~aN,1,95
name,BIYUE,omi,1,95
name,MPI,mmi,1,95
name,BISU,aNhmEN,1,95
name,JINO,a mh~e,1,96
name,LAHU,omE,1,95
name,XIDE,hmi,1,95
name,DAFANG,mie,1,95
name,NANJIANG,mi*c3,1,95
name,LISU,emi,1,95
name,NUSU,hme*,1,95
name,ACHANG,a5iN,1,95
name,NAXI,mi,1,95
ear,BURMESE,na,1,32
ear,ZAIWA,nophy$o,1,32
ear,AKHA,nabo,1,32
ear,BIYUE,nopu,1,32
ear,MPI,mph~a,2,35
ear,BISU,nas3N,1,33
ear,JINO,nh~a kh~o,1,32
ear,LAHU,napo,1,32
ear,XIDE,hn3po,1,33
ear,DAFANG,lopo,2,32
ear,NANJIANG,napu,1,32
ear,LISU,nopo,1,32
ear,NUSU,hnash~3*,1,33
ear,ACHANG,niCua,1,33
ear,NAXI,xEc3,3,34
eye,BURMESE,my~akTi,1,36
eye,ZAIWA,my~oCi,1,36
eye,AKHA,my~any~7,1,38
eye,BIYUE,mac37,1,36
eye,MPI,5ch~o,2,37
eye,BISU,mEn3,1,39
eye,JINO,my~a ci,1,40
eye,LAHU,mesi,1,36
eye,XIDE,5oc3,1,37
eye,DAFANG,nadu,1,37
eye,NANJIANG,mise,1,36
eye,LISU,miEs3,1,36
eye,NUSU,miady~i,1,36
eye,ACHANG,5oci7,1,37
eye,NAXI,mi3lv,1,41
nose,BURMESE,hnakh~auN,1,117
nose,ZAIWA,no7,2,119
nose,AKHA,namE,1,118
nose,BIYUE,name,1,118
nose,MPI,Nkh~oN,1,117
nose,BISU,nakh~aN,1,117
nose,JINO,nh~o to,1,120
nose,LAHU,naqh~o,1,117
nose,XIDE,hnabi,2,117
nose,DAFANG,nomo,1,118
nose,NANJIANG,nokh~u,1,117
nose,LISU,nakh~u,1,117
nose,NUSU,hnaka*,1,117
nose,ACHANG,nixoN,1,117
nose,NAXI,5im3r,1,118
tooth,BURMESE,sw~a,1,176
tooth,ZAIWA,cui,2,176
tooth,AKHA,sh~3,1,179
tooth,BIYUE,oc3,2,176
tooth,MPI,oso,1,176
tooth,BISU,soph~e,1,176
tooth,JINO,Cy~i,2,176
tooth,LAHU,ci,2,176
tooth,XIDE,j3,2,176
tooth,DAFANG,c3mo,2,176
tooth,NANJIANG,sy,2,177
tooth,LISU,s3Ch~i,2,176
tooth,NUSU,sh~ua,1,176
tooth,ACHANG,coi,2,176
tooth,NAXI,x3,1,178
tongue,BURMESE,hly~a,1,171
tongue,ZAIWA,So,1,172
tongue,AKHA,mela,1,171
tongue,BIYUE,ala,1,171
tongue,MPI,olo,1,171
tongue,BISU,manhla,1,171
tongue,JINO,a Lo,1,171
tongue,LAHU,xate,1,175
tongue,XIDE,hane,1,173
tongue,DAFANG,Lo,1,171
tongue,NANJIANG,la,1,171
tongue,LISU,laCh~3,1,171
tongue,NUSU,fra,1,174
tongue,ACHANG,so,1,172
person,BURMESE,lu,1,124
person,AKHA,ch~oha,1,122
person,BIYUE,ch~u,1,122
person,MPI,ch~oN,1,122
person,BISU,ch~aN,1,122
person,JINO,ch~3 zo,1,122
person,LAHU,ch~o,1,122
person,XIDE,ch~o,1,122
person,DAFANG,ch~o,1,122
person,NANJIANG,ch~u,1,122
person,LISU,ch~oza,1,122
person,NUSU,su,1,122
person,ACHANG,Co,1,122
person,NAXI,si,1,123
knee,BURMESE,du,1,68
knee,ZAIWA,khy$iph~ut,2,64
knee,AKHA,khy$cy~7,5,70
knee,MPI,NkoN,4,66
knee,BISU,pato,1,63
knee,JINO,ph~3,2,63
knee,LAHU,kh~3c3qi,4,67
knee,XIDE,baT37,5,65
knee,ACHANG,ch~i5o7,5,69
hand,BURMESE,lak,1,52
hand,ZAIWA,lo7,1,52
hand,AKHA,la7,1,52
hand,BIYUE,ala7,1,52
hand,MPI,loph~u,1,52
hand,BISU,lapo,1,52
hand,JINO,la pu,1,52
hand,LAHU,la7sE,1,53
hand,XIDE,lo,1,52
hand,DAFANG,la,1,52
hand,NANJIANG,liph~i7,1,52
hand,LISU,lEph~E,1,52
hand,NUSU,la7,1,52
hand,ACHANG,lo7,1,52
hand,NAXI,lo,1,52
breast,BURMESE,raN,1,18
breast,AKHA,atyh~e,2,20
breast,MPI,mpo,3,17
breast,BISU,loNpEt,4,19
breast,XIDE,Nomo,6,16
liver,BURMESE,asa5,1,79
liver,ZAIWA,siN,1,79
liver,AKHA,sh~ach~aN,1,79
liver,BIYUE,och~3,1,80
liver,MPI,oth~3,2,80
liver,BISU,aNch~in,1,79
liver,JINO,a ch~3,1,80
liver,LAHU,ose,1,79
liver,XIDE,si,1,79
liver,DAFANG,s3,1,79
liver,NANJIANG,c3s3,1,79
liver,LISU,s3,1,79
liver,NUSU,ch~3*,1,80
liver,ACHANG,aS3N,1,79
liver,NAXI,s3r,1,79
drink,BURMESE,suak,1,30
drink,ZAIWA,Su7,1,30
drink,AKHA,do,2,29
drink,BIYUE,tu,2,29
drink,MPI,toN,2,29
drink,BISU,taN,2,29
drink,JINO,t3,2,29
drink,LAHU,do,2,29
drink,XIDE,nd~o,2,31
drink,DAFANG,nd~o,2,31
drink,NANJIANG,du,2,29
drink,LISU,do,2,29
drink,NUSU,sh~u7,1,30
drink,ACHANG,So7,1,30
drink,NAXI,th~3,3,29
you,BURMESE,TaN,1,209
you,ZAIWA,naN,2,209
you,AKHA,no,2,209
you,BIYUE,nv,2,209
you,MPI,noN,2,209
you,BISU,naN,2,209
you,JINO,n3,2,209
you,LAHU,no,2,209
you,XIDE,n3,2,209
you,DAFANG,na,2,209
you,LISU,nu,2,209
you,NUSU,5o,2,209
you,ACHANG,nuaN,2,209
you,NAXI,nv,2,209
see,BURMESE,mraN,1,134
see,ZAIWA,vu,3,136
see,AKHA,mo,1,134
see,BIYUE,te,4,140
see,MPI,my~oN,1,134
see,BISU,hmy~aN,1,134
see,JINO,my~3,4,134
see,LAHU,ni,5,135
see,XIDE,h3,3,137
see,DAFANG,na,8,135
see,LISU,5i,5,135
see,NUSU,ru,3,138
see,ACHANG,en,2,134
see,NAXI,ly,7,139
hear,BURMESE,kra,1,54
hear,ZAIWA,ky~o,1,54
hear,AKHA,ga,1,54
hear,BIYUE,nate,2,55
hear,MPI,ky~o,1,54
hear,BISU,ky~a,1,54
hear,JINO,nh~o to,2,55
hear,LAHU,na,2,55
hear,XIDE,hna,2,55
hear,DAFANG,dy~u,1,56
hear,NANJIANG,ne,2,55
hear,LISU,nalo,2,55
hear,NUSU,hna,2,55
hear,ACHANG,kZua,1,54
hear,NAXI,kh~omi,3,54
bone,BURMESE,arui,1,6
bone,ZAIWA,Sovui,1,7
bone,AKHA,sh~aye,1,14
bone,BIYUE,oyi,1,15
bone,MPI,o73,1,9
bone,BISU,aNgaw,1,13
bone,JINO,So x3,1,11
bone,LAHU,omi7ki,2,10
bone,XIDE,vudu,1,5
bone,DAFANG,xox3,1,12
bone,NANJIANG,uda,3,5
bone,LISU,oto,1,5
bone,NUSU,r3,1,6
bone,ACHANG,aZau,1,6
bone,NAXI,Solo,1,8
die,BURMESE,siy,1,22
die,ZAIWA,Si,1,22
die,AKHA,syh$i,1,22
die,BIYUE,s3,1,22
die,MPI,si,1,22
die,BISU,Si,1,22
die,JINO,Si,1,22
die,LAHU,s3,1,22
die,XIDE,s3,1,22
die,DAFANG,si,1,22
die,NANJIANG,x3,1,22
die,LISU,S3,1,22
die,NUSU,si,1,22
die,ACHANG,sa,1,22
die,NAXI,S3,1,22
road (path),BURMESE,lam,1,133
road (path),ZAIWA,khy$o,1,125
road (path),AKHA,gama,1,125
road (path),BIYUE,yamo,1,125
road (path),MPI,kokh~uN,1,129
road (path),BISU,kiba,1,127
road (path),JINO,yo kh~o,1,131
road (path),LAHU,za7qo,1,126
road (path),XIDE,gamo,1,125
road (path),DAFANG,dy~o,1,132
road (path),NANJIANG,goma,1,125
road (path),LISU,jagu,2,130
road (path),NUSU,kh~raph~ro*,3,127
road (path),ACHANG,xamZua,1,128
road (path),NAXI,z3gv,3,126
