db,concept,doculect,counterpart,fullCC,inferredCC
kadai,nose,ZHUANG_SOUTHERN,makdaN,kadai:nose:1,kadai:nose:1
kadai,liver,KAM_ZHANGLU,tap,kadai:liver:1,kadai:liver:1
kadai,liver,LAKKJA,tap,kadai:liver:1,kadai:liver:1
kadai,liver,MAONAN,tap,kadai:liver:1,kadai:liver:1
kadai,liver,MULAO,tap,kadai:liver:1,kadai:liver:1
kadai,liver,ONG_BE,dop,kadai:liver:1,kadai:liver:1
kadai,liver,SAEK,tap,kadai:liver:1,kadai:liver:1
kadai,liver,SIAMESE,tap,kadai:liver:1,kadai:liver:1
kadai,liver,SUI,tap,kadai:liver:1,kadai:liver:1
kadai,liver,ZHUANG_NORTHERN,tap,kadai:liver:1,kadai:liver:1
kadai,liver,ZHUANG_SOUTHERN,tap,kadai:liver:1,kadai:liver:1
kadai,new,LI_TONGSHI,no,kadai:new:1,kadai:new:1
kadai,new,ONG_BE,nau,kadai:new:1,kadai:new:1
kadai,night,KAM_ZHANGLU,antan,kadai:night:1,kadai:night:1
kadai,night,LAKKJA,bonblau,kadai:night:5,kadai:night:2
kadai,night,LI_BAODING,paich~op,kadai:night:6,kadai:night:3
kadai,night,LI_TONGSHI,paich~op,kadai:night:6,kadai:night:3
kadai,night,MAONAN,5am,kadai:night:3,kadai:night:4
kadai,night,MULAO,th~3umu,kadai:night:2,kadai:night:5
kadai,night,ONG_BE,kx~3n,kadai:night:1,kadai:night:6
kadai,night,SAEK,g3n,kadai:night:1,kadai:night:6
kadai,night,SIAMESE,kh~am,kadai:night:1,kadai:night:4
kadai,night,SUI,san,kadai:night:1,kadai:night:1
kadai,night,ZHUANG_NORTHERN,ky~aNh3n,kadai:night:1,kadai:night:6
kadai,night,ZHUANG_SOUTHERN,ky~aNk3n,kadai:night:1,kadai:night:6
kadai,ear,KAM_ZHANGLU,kh~a,kadai:ear:2,kadai:ear:1
kadai,ear,LAKKJA,kanya,kadai:ear:2,kadai:ear:1
kadai,ear,MAONAN,kh~a,kadai:ear:2,kadai:ear:1
kadai,ear,MULAO,khx$a,kadai:ear:2,kadai:ear:1
kadai,ear,ONG_BE,sa,kadai:ear:2,kadai:ear:1
kadai,ear,SAEK,gy~a,kadai:ear:1,kadai:ear:1
kadai,ear,SIAMESE,hu,kadai:ear:1,kadai:ear:2
kadai,ear,SUI,qh~a,kadai:ear:2,kadai:ear:1
kadai,ear,ZHUANG_NORTHERN,x3,kadai:ear:1,kadai:ear:1
kadai,ear,ZHUANG_SOUTHERN,pihu,kadai:ear:1,kadai:ear:2
kadai,eye,KAM_ZHANGLU,ta,kadai:eye:1,kadai:eye:1
kadai,eye,LAKKJA,pui,kadai:eye:1,kadai:eye:2
kadai,eye,LI_BAODING,ch~a,kadai:eye:1,kadai:eye:1
kadai,eye,LI_TONGSHI,ch~uch~a,kadai:eye:1,kadai:eye:1
kadai,eye,MAONAN,nd~a,kadai:eye:1,kadai:eye:1
kadai,eye,MULAO,hla,kadai:eye:1,kadai:eye:1
kadai,eye,ONG_BE,da,kadai:eye:1,kadai:eye:1
kadai,eye,SAEK,pra,kadai:eye:1,kadai:eye:1
kadai,eye,SIAMESE,ta,kadai:eye:1,kadai:eye:1
kadai,eye,SUI,nd~a,kadai:eye:1,kadai:eye:1
kadai,eye,ZHUANG_NORTHERN,ta,kadai:eye:1,kadai:eye:1
kadai,eye,ZHUANG_SOUTHERN,makha,kadai:eye:1,kadai:eye:3
kadai,hand,KAM_ZHANGLU,my~a,kadai:hand:1,kadai:hand:1
kadai,hand,LAKKJA,mie,kadai:hand:1,kadai:hand:1
kadai,hand,LI_BAODING,me3,kadai:hand:1,kadai:hand:1
kadai,hand,LI_TONGSHI,3me3,kadai:hand:1,kadai:hand:1
kadai,hand,MAONAN,sim,kadai:hand:2,kadai:hand:2
kadai,hand,MULAO,ny~a,kadai:hand:1,kadai:hand:1
kadai,hand,ONG_BE,mo,kadai:hand:1,kadai:hand:1
kadai,hand,SAEK,m3,kadai:hand:1,kadai:hand:1
kadai,hand,SIAMESE,mu,kadai:hand:1,kadai:hand:1
kadai,hand,SUI,my~a,kadai:hand:1,kadai:hand:1
kadai,hand,ZHUANG_NORTHERN,f3N,kadai:hand:1,kadai:hand:3
kadai,hand,ZHUANG_SOUTHERN,m3,kadai:hand:1,kadai:hand:1
kadai,sun,KAM_ZHANGLU,taman,kadai:sun:1,kadai:sun:1
kadai,sun,LAKKJA,tauwan,kadai:sun:1,kadai:sun:2
kadai,sun,LI_BAODING,ch~ahw~an,kadai:sun:1,kadai:sun:2
kadai,sun,LI_TONGSHI,ch~avan,kadai:sun:1,kadai:sun:2
kadai,sun,MAONAN,lakvan,kadai:sun:1,kadai:sun:2
kadai,sun,MULAO,th~3ufan,kadai:sun:1,kadai:sun:2
kadai,sun,ONG_BE,dav3n,kadai:sun:1,kadai:sun:2
kadai,sun,SAEK,ta53n,kadai:sun:1,kadai:sun:1
kadai,sun,SIAMESE,dEt,kadai:sun:1,kadai:sun:3
kadai,sun,SUI,nd~avan,kadai:sun:1,kadai:sun:2
kadai,sun,ZHUANG_NORTHERN,taNNon,kadai:sun:1,kadai:sun:1
kadai,sun,ZHUANG_SOUTHERN,havan,kadai:sun:1,kadai:sun:2
kadai,knee,KAM_ZHANGLU,3mkw~au,kadai:knee:1,kadai:knee:1
kadai,knee,LI_BAODING,gw~ourou,kadai:knee:3,kadai:knee:2
kadai,knee,LI_TONGSHI,gorou,kadai:knee:3,kadai:knee:2
kadai,knee,MAONAN,kamku,kadai:knee:1,kadai:knee:1
kadai,knee,MULAO,kuko,kadai:knee:1,kadai:knee:1
kadai,knee,ONG_BE,kau,kadai:knee:1,kadai:knee:1
kadai,knee,SIAMESE,kh~aw,kadai:knee:1,kadai:knee:1
kadai,knee,SUI,qamqu,kadai:knee:1,kadai:knee:1
kadai,knee,ZHUANG_NORTHERN,ky~auho,kadai:knee:1,kadai:knee:1
kadai,knee,ZHUANG_SOUTHERN,hukh~au,kadai:knee:1,kadai:knee:1
kadai,tooth,KAM_ZHANGLU,py~an,kadai:tooth:1,kadai:tooth:1
kadai,tooth,LAKKJA,wan,kadai:tooth:1,kadai:tooth:1
kadai,tooth,LI_BAODING,fan,kadai:tooth:1,kadai:tooth:1
kadai,tooth,LI_TONGSHI,fan,kadai:tooth:1,kadai:tooth:1
kadai,tooth,MAONAN,hiu,kadai:tooth:2,kadai:tooth:2
kadai,tooth,MULAO,fan,kadai:tooth:1,kadai:tooth:1
kadai,tooth,ONG_BE,wan,kadai:tooth:3,kadai:tooth:1
kadai,tooth,SIAMESE,fan,kadai:tooth:1,kadai:tooth:1
kadai,tooth,SUI,vy~an,kadai:tooth:1,kadai:tooth:1
kadai,tooth,ZHUANG_NORTHERN,fan,kadai:tooth:1,kadai:tooth:1
kadai,tooth,ZHUANG_SOUTHERN,kh~eu,kadai:tooth:2,kadai:tooth:2
kadai,louse,KAM_ZHANGLU,tau,kadai:louse:1,kadai:louse:1
kadai,louse,LAKKJA,Nw~an,kadai:louse:2,kadai:louse:2
kadai,louse,LI_BAODING,fou,kadai:louse:1,kadai:louse:1
kadai,louse,LI_TONGSHI,fou,kadai:louse:1,kadai:louse:1
kadai,louse,MAONAN,tu,kadai:louse:1,kadai:louse:1
kadai,louse,MULAO,khx$o,kadai:louse:1,kadai:louse:3
kadai,louse,ONG_BE,don,kadai:louse:2,kadai:louse:4
kadai,louse,SAEK,raw,kadai:louse:1,kadai:louse:1
kadai,louse,SIAMESE,haw,kadai:louse:1,kadai:louse:1
kadai,louse,SUI,tu,kadai:louse:1,kadai:louse:1
kadai,louse,ZHUANG_NORTHERN,xau,kadai:louse:1,kadai:louse:1
kadai,louse,ZHUANG_SOUTHERN,hau,kadai:louse:1,kadai:louse:1
kadai,horn,KAM_ZHANGLU,pau,kadai:horn:1,kadai:horn:1
kadai,horn,LAKKJA,kou,kadai:horn:1,kadai:horn:1
kadai,horn,LI_BAODING,hau,kadai:horn:1,kadai:horn:1
kadai,horn,LI_TONGSHI,hau,kadai:horn:1,kadai:horn:1
kadai,horn,MAONAN,5au,kadai:horn:1,kadai:horn:1
kadai,horn,MULAO,ku,kadai:horn:1,kadai:horn:1
kadai,horn,ONG_BE,vau,kadai:horn:1,kadai:horn:1
kadai,horn,SAEK,gaw,kadai:horn:1,kadai:horn:1
kadai,horn,SIAMESE,kh~aw,kadai:horn:1,kadai:horn:1
kadai,horn,SUI,pau,kadai:horn:1,kadai:horn:1
kadai,horn,ZHUANG_NORTHERN,kau,kadai:horn:1,kadai:horn:1
kadai,bone,KAM_ZHANGLU,lak,kadai:bone:1,kadai:bone:1
kadai,bone,LAKKJA,kw~ot,kadai:bone:2,kadai:bone:2
kadai,bone,LI_BAODING,v3k,kadai:bone:1,kadai:bone:3
kadai,bone,LI_TONGSHI,f37,kadai:bone:1,kadai:bone:3
kadai,bone,MAONAN,dak,kadai:bone:1,kadai:bone:1
kadai,bone,MULAO,hx~ak,kadai:bone:1,kadai:bone:1
kadai,bone,ONG_BE,ua7,kadai:bone:2,kadai:bone:4
kadai,bone,SAEK,rok,kadai:bone:1,kadai:bone:1
kadai,bone,SIAMESE,duk,kadai:bone:1,kadai:bone:1
kadai,bone,SUI,lak,kadai:bone:1,kadai:bone:1
kadai,bone,ZHUANG_NORTHERN,dok,kadai:bone:1,kadai:bone:1
kadai,bone,ZHUANG_SOUTHERN,duk,kadai:bone:1,kadai:bone:1
kadai,drink,KAM_ZHANGLU,ti,kadai:drink:2,kadai:drink:1
kadai,drink,LAKKJA,hop,kadai:drink:5,kadai:drink:2
kadai,drink,LI_BAODING,ch~3p,kadai:drink:5,kadai:drink:3
kadai,drink,LI_TONGSHI,ch~3p,kadai:drink:5,kadai:drink:3
kadai,drink,MULAO,hx~op,kadai:drink:5,kadai:drink:2
kadai,drink,ONG_BE,kon,kadai:drink:2,kadai:drink:4
kadai,drink,SUI,xum,kadai:drink:4,kadai:drink:2
kadai,drink,ZHUANG_NORTHERN,dot,kadai:drink:3,kadai:drink:1
kadai,drink,ZHUANG_SOUTHERN,kin,kadai:drink:2,kadai:drink:4
kadai,breast,SAEK,cu,kadai:breast:2,kadai:breast:1
kadai,breast,SIAMESE,nom,kadai:breast:1,kadai:breast:2
kadai,name,KAM_ZHANGLU,kw~an,kadai:name:1,kadai:name:1
kadai,name,LAKKJA,yan,kadai:name:1,kadai:name:1
kadai,name,LI_BAODING,ph~eN,kadai:name:3,kadai:name:2
kadai,name,LI_TONGSHI,ph~eN,kadai:name:3,kadai:name:2
kadai,name,MAONAN,dan,kadai:name:1,kadai:name:1
kadai,name,MULAO,xan,kadai:name:1,kadai:name:1
kadai,name,ONG_BE,noi,kadai:name:2,kadai:name:3
kadai,name,SUI,dan,kadai:name:1,kadai:name:1
kadai,hear,LI_BAODING,ple3,kadai:hear:4,kadai:hear:1
kadai,hear,LI_TONGSHI,ple3,kadai:hear:4,kadai:hear:1
kadai,hear,MAONAN,ni,kadai:hear:3,kadai:hear:2
kadai,hear,SIAMESE,yin,kadai:hear:1,kadai:hear:3
kadai,hear,SUI,di,kadai:hear:3,kadai:hear:2
kadai,see,KAM_ZHANGLU,nu,kadai:see:5,kadai:see:1
kadai,see,LAKKJA,lom,kadai:see:7,kadai:see:2
kadai,see,LI_BAODING,zui,kadai:see:8,kadai:see:3
kadai,see,LI_TONGSHI,Lui,kadai:see:8,kadai:see:3
kadai,see,MAONAN,kau,kadai:see:4,kadai:see:4
kadai,see,MULAO,kau,kadai:see:4,kadai:see:4
kadai,see,ONG_BE,dek,kadai:see:6,kadai:see:5
kadai,see,SIAMESE,hen,kadai:see:1,kadai:see:6
kadai,see,SUI,gau,kadai:see:4,kadai:see:4
kadai,see,ZHUANG_NORTHERN,ya3,kadai:see:3,kadai:see:2
kadai,see,ZHUANG_SOUTHERN,yom,kadai:see:2,kadai:see:2
kadai,full,KAM_ZHANGLU,tik,kadai:full:2,kadai:full:1
kadai,full,LAKKJA,mot,kadai:full:3,kadai:full:2
kadai,full,LI_BAODING,th~ik,kadai:full:2,kadai:full:1
kadai,full,LI_TONGSHI,th~ia7,kadai:full:2,kadai:full:1
kadai,full,MAONAN,tik,kadai:full:2,kadai:full:1
kadai,full,MULAO,pik,kadai:full:2,kadai:full:1
kadai,full,ONG_BE,dik,kadai:full:2,kadai:full:1
kadai,full,SIAMESE,tem,kadai:full:1,kadai:full:1
kadai,full,SUI,tik,kadai:full:2,kadai:full:1
kadai,full,ZHUANG_NORTHERN,xim,kadai:full:1,kadai:full:1
kadai,full,ZHUANG_SOUTHERN,tim,kadai:full:1,kadai:full:1
kadai,star,KAM_ZHANGLU,s3t,kadai:star:2,kadai:star:1
kadai,star,LAKKJA,taublet,kadai:star:1,kadai:star:2
kadai,star,LI_BAODING,rau,kadai:star:1,kadai:star:3
kadai,star,LI_TONGSHI,rau,kadai:star:1,kadai:star:3
kadai,star,MAONAN,z3t,kadai:star:2,kadai:star:1
kadai,star,MULAO,lakhm3t,kadai:star:2,kadai:star:4
kadai,star,ONG_BE,tiN,kadai:star:1,kadai:star:5
kadai,star,SAEK,traw,kadai:star:1,kadai:star:3
kadai,star,SIAMESE,daw,kadai:star:1,kadai:star:3
kadai,star,SUI,z3t,kadai:star:2,kadai:star:1
kadai,star,ZHUANG_NORTHERN,daudei,kadai:star:1,kadai:star:3
kadai,star,ZHUANG_SOUTHERN,daudi,kadai:star:1,kadai:star:3
kadai,come,KAM_ZHANGLU,ma,kadai:come:1,kadai:come:1
kadai,come,ONG_BE,nia,kadai:come:1,kadai:come:2
kadai,come,SAEK,ma,kadai:come:1,kadai:come:1
kadai,come,SIAMESE,ma,kadai:come:1,kadai:come:1
kadai,come,ZHUANG_SOUTHERN,ma,kadai:come:1,kadai:come:1
kadai,one,KAM_ZHANGLU,lau,kadai:one:3,kadai:one:1
kadai,one,LAKKJA,in,kadai:one:6,kadai:one:2
kadai,one,LI_BAODING,ch~e3,kadai:one:7,kadai:one:1
kadai,one,LI_TONGSHI,37,kadai:one:5,kadai:one:1
kadai,one,MAONAN,dEu,kadai:one:4,kadai:one:1
kadai,one,MULAO,hnau,kadai:one:3,kadai:one:2
kadai,one,SIAMESE,nuN,kadai:one:1,kadai:one:2
kadai,one,SUI,to,kadai:one:4,kadai:one:1
kadai,one,ZHUANG_NORTHERN,deu,kadai:one:2,kadai:one:1
kadai,one,ZHUANG_SOUTHERN,n3N,kadai:one:1,kadai:one:2
kadai,die,KAM_ZHANGLU,t3i,kadai:die:1,kadai:die:1
kadai,die,LAKKJA,plei,kadai:die:1,kadai:die:2
kadai,die,LI_BAODING,Lau,kadai:die:3,kadai:die:3
kadai,die,LI_TONGSHI,Lui,kadai:die:2,kadai:die:3
kadai,die,MAONAN,tai,kadai:die:1,kadai:die:1
kadai,die,MULAO,tai,kadai:die:1,kadai:die:1
kadai,die,ONG_BE,dai,kadai:die:1,kadai:die:1
kadai,die,SAEK,pray,kadai:die:1,kadai:die:2
kadai,die,SIAMESE,tay,kadai:die:1,kadai:die:1
kadai,die,SUI,tai,kadai:die:1,kadai:die:1
kadai,die,ZHUANG_NORTHERN,tai,kadai:die:1,kadai:die:1
kadai,die,ZHUANG_SOUTHERN,hai,kadai:die:1,kadai:die:1
kadai,two,KAM_ZHANGLU,ya,kadai:two:1,kadai:two:1
kadai,two,LAKKJA,hou,kadai:two:3,kadai:two:2
kadai,two,LI_BAODING,Lau,kadai:two:3,kadai:two:3
kadai,two,LI_TONGSHI,Lau,kadai:two:3,kadai:two:3
kadai,two,MAONAN,ya,kadai:two:1,kadai:two:1
kadai,two,MULAO,xa,kadai:two:1,kadai:two:1
kadai,two,ONG_BE,von,kadai:two:2,kadai:two:4
kadai,two,SUI,xa,kadai:two:1,kadai:two:1
kadai,dog,KAM_ZHANGLU,Nw~a,kadai:dog:1,kadai:dog:1
kadai,dog,LAKKJA,khw$o*,kadai:dog:1,kadai:dog:2
kadai,dog,LI_BAODING,pa,kadai:dog:1,kadai:dog:1
kadai,dog,LI_TONGSHI,pa,kadai:dog:1,kadai:dog:1
kadai,dog,MAONAN,ma,kadai:dog:1,kadai:dog:1
kadai,dog,MULAO,hNwa,kadai:dog:1,kadai:dog:1
kadai,dog,ONG_BE,ma,kadai:dog:1,kadai:dog:1
kadai,dog,SAEK,ma,kadai:dog:1,kadai:dog:1
kadai,dog,SIAMESE,ma,kadai:dog:1,kadai:dog:1
kadai,dog,SUI,hma,kadai:dog:1,kadai:dog:1
kadai,dog,ZHUANG_NORTHERN,ma,kadai:dog:1,kadai:dog:1
kadai,dog,ZHUANG_SOUTHERN,ma,kadai:dog:1,kadai:dog:1
kadai,fire,KAM_ZHANGLU,pui,kadai:fire:1,kadai:fire:1
kadai,fire,LAKKJA,ph~la,kadai:fire:1,kadai:fire:2
kadai,fire,LI_BAODING,fei,kadai:fire:1,kadai:fire:1
kadai,fire,LI_TONGSHI,fei,kadai:fire:1,kadai:fire:1
kadai,fire,MAONAN,vi,kadai:fire:1,kadai:fire:1
kadai,fire,MULAO,fi,kadai:fire:1,kadai:fire:1
kadai,fire,ONG_BE,v3i,kadai:fire:1,kadai:fire:1
kadai,fire,SAEK,vi,kadai:fire:1,kadai:fire:1
kadai,fire,SIAMESE,fay,kadai:fire:1,kadai:fire:1
kadai,fire,SUI,vi,kadai:fire:1,kadai:fire:1
kadai,fire,ZHUANG_NORTHERN,fei,kadai:fire:1,kadai:fire:1
kadai,fire,ZHUANG_SOUTHERN,fai,kadai:fire:1,kadai:fire:1
kadai,fish,LAKKJA,mot,kadai:fish:1,kadai:fish:1
kadai,fish,LI_BAODING,La,kadai:fish:1,kadai:fish:2
kadai,fish,LI_TONGSHI,La,kadai:fish:1,kadai:fish:2
kadai,fish,MULAO,m3m,kadai:fish:2,kadai:fish:1
kadai,fish,ONG_BE,ba,kadai:fish:1,kadai:fish:2
kadai,fish,SAEK,pla,kadai:fish:1,kadai:fish:2
kadai,fish,SIAMESE,pla,kadai:fish:1,kadai:fish:2
kadai,fish,SUI,mom,kadai:fish:2,kadai:fish:1
kadai,fish,ZHUANG_NORTHERN,py~a,kadai:fish:1,kadai:fish:2
kadai,fish,ZHUANG_SOUTHERN,py~a,kadai:fish:1,kadai:fish:2
kadai,leaf,KAM_ZHANGLU,pa,kadai:leaf:2,kadai:leaf:1
kadai,leaf,LAKKJA,wa,kadai:leaf:1,kadai:leaf:1
kadai,leaf,LI_BAODING,be3,kadai:leaf:1,kadai:leaf:1
kadai,leaf,LI_TONGSHI,be3,kadai:leaf:1,kadai:leaf:1
kadai,leaf,MAONAN,va,kadai:leaf:2,kadai:leaf:1
kadai,leaf,MULAO,fa,kadai:leaf:2,kadai:leaf:1
kadai,leaf,ONG_BE,bo,kadai:leaf:1,kadai:leaf:1
kadai,leaf,SAEK,b3,kadai:leaf:1,kadai:leaf:1
kadai,leaf,SIAMESE,bay,kadai:leaf:1,kadai:leaf:1
kadai,leaf,SUI,va,kadai:leaf:2,kadai:leaf:1
kadai,leaf,ZHUANG_NORTHERN,ba3,kadai:leaf:1,kadai:leaf:1
kadai,leaf,ZHUANG_SOUTHERN,ba3,kadai:leaf:1,kadai:leaf:1
kadai,mountain,KAM_ZHANGLU,t3n,kadai:mountain:6,kadai:mountain:1
kadai,mountain,LAKKJA,ky~a,kadai:mountain:7,kadai:mountain:2
kadai,mountain,LI_BAODING,go,kadai:mountain:8,kadai:mountain:2
kadai,mountain,LI_TONGSHI,hw~ou,kadai:mountain:8,kadai:mountain:2
kadai,mountain,MAONAN,koNpy~a,kadai:mountain:5,kadai:mountain:3
kadai,mountain,MULAO,px~a,kadai:mountain:5,kadai:mountain:3
kadai,mountain,ONG_BE,tia,kadai:mountain:7,kadai:mountain:4
kadai,mountain,SIAMESE,ph~u,kadai:mountain:1,kadai:mountain:3
kadai,mountain,SUI,nu,kadai:mountain:4,kadai:mountain:5
kadai,mountain,ZHUANG_SOUTHERN,doN,kadai:mountain:3,kadai:mountain:1
kadai,road (path),KAM_ZHANGLU,khw$3n,kadai:road (path):1,kadai:road (path):1
kadai,road (path),LI_BAODING,kun,kadai:road (path):1,kadai:road (path):1
kadai,road (path),LI_TONGSHI,kun,kadai:road (path):1,kadai:road (path):1
kadai,road (path),MAONAN,kh~un,kadai:road (path):1,kadai:road (path):1
kadai,road (path),MULAO,khw$3n,kadai:road (path):1,kadai:road (path):1
kadai,road (path),ONG_BE,sun,kadai:road (path):1,kadai:road (path):1
kadai,road (path),SUI,khw$3n,kadai:road (path):1,kadai:road (path):1
kadai,road (path),ZHUANG_NORTHERN,xon,kadai:road (path):1,kadai:road (path):1
kadai,person,LI_TONGSHI,hau,kadai:person:2,kadai:person:1
kadai,person,ONG_BE,leNhun,kadai:person:1,kadai:person:2
kadai,person,SAEK,gun,kadai:person:1,kadai:person:2
kadai,person,SIAMESE,kh~on,kadai:person:1,kadai:person:2
kadai,person,ZHUANG_NORTHERN,vun,kadai:person:1,kadai:person:2
kadai,person,ZHUANG_SOUTHERN,k3n,kadai:person:1,kadai:person:2
kadai,skin,LI_BAODING,noN,kadai:skin:1,kadai:skin:1
kadai,skin,LI_TONGSHI,noN,kadai:skin:1,kadai:skin:1
kadai,skin,MULAO,Nx~a,kadai:skin:3,kadai:skin:1
kadai,skin,ONG_BE,naN,kadai:skin:1,kadai:skin:1
kadai,skin,SAEK,th~rap,kadai:skin:2,kadai:skin:2
kadai,skin,SIAMESE,naN,kadai:skin:1,kadai:skin:1
kadai,skin,ZHUANG_NORTHERN,naN,kadai:skin:1,kadai:skin:1
kadai,skin,ZHUANG_SOUTHERN,naN,kadai:skin:1,kadai:skin:1
kadai,stone,KAM_ZHANGLU,tin,kadai:stone:1,kadai:stone:1
kadai,stone,LAKKJA,faN,kadai:stone:3,kadai:stone:2
kadai,stone,LI_BAODING,ch~in,kadai:stone:1,kadai:stone:1
kadai,stone,LI_TONGSHI,ch~in,kadai:stone:1,kadai:stone:1
kadai,stone,MAONAN,tui,kadai:stone:2,kadai:stone:1
kadai,stone,MULAO,tui,kadai:stone:2,kadai:stone:1
kadai,stone,ONG_BE,din,kadai:stone:1,kadai:stone:1
kadai,stone,SAEK,ril,kadai:stone:1,kadai:stone:1
kadai,stone,SIAMESE,hin,kadai:stone:1,kadai:stone:1
kadai,stone,SUI,tin,kadai:stone:1,kadai:stone:1
kadai,stone,ZHUANG_NORTHERN,xin,kadai:stone:1,kadai:stone:1
kadai,stone,ZHUANG_SOUTHERN,hin,kadai:stone:1,kadai:stone:1
kadai,tree,KAM_ZHANGLU,m3i,kadai:tree:1,kadai:tree:1
kadai,tree,LAKKJA,cei,kadai:tree:3,kadai:tree:1
kadai,tree,LI_BAODING,ch~ai,kadai:tree:3,kadai:tree:1
kadai,tree,LI_TONGSHI,ch~ai,kadai:tree:3,kadai:tree:1
kadai,tree,MAONAN,mai,kadai:tree:1,kadai:tree:1
kadai,tree,MULAO,mai,kadai:tree:1,kadai:tree:1
kadai,tree,ONG_BE,dun,kadai:tree:2,kadai:tree:2
kadai,tree,SAEK,may,kadai:tree:1,kadai:tree:1
kadai,tree,SIAMESE,ton,kadai:tree:1,kadai:tree:2
kadai,tree,SUI,mai,kadai:tree:1,kadai:tree:1
kadai,tree,ZHUANG_NORTHERN,fai,kadai:tree:1,kadai:tree:1
kadai,tree,ZHUANG_SOUTHERN,mai,kadai:tree:1,kadai:tree:1
kadai,blood,KAM_ZHANGLU,ph~at,kadai:blood:1,kadai:blood:1
kadai,blood,LAKKJA,liet,kadai:blood:1,kadai:blood:1
kadai,blood,LI_BAODING,Laty~,kadai:blood:1,kadai:blood:1
kadai,blood,LI_TONGSHI,Lat,kadai:blood:1,kadai:blood:1
kadai,blood,MAONAN,phy$at,kadai:blood:1,kadai:blood:1
kadai,blood,MULAO,phx$at,kadai:blood:1,kadai:blood:1
