db,concept,doculect,counterpart,fullCC,inferredCC
mayan,good,ZINACANTAN_TZOTZIL,uc,mayan:good:3,mayan:good:3
mayan,hair,ACATECO_SAN_MIGUEL_ACATAN,Sil,mayan:hair:2,mayan:hair:1
mayan,hair,AGUACATEC,Si7il,mayan:hair:2,mayan:hair:1
mayan,hair,CENTRAL_QUICHE,wi7,mayan:hair:4,mayan:hair:1
mayan,hair,CHICOMUCELTEC,hulok,mayan:hair:7,mayan:hair:2
mayan,hair,CHOL_TUMBALA,cuc,mayan:hair:6,mayan:hair:3
mayan,hair,CHONTAL_TABASCO,u cuce,mayan:hair:6,mayan:hair:3
mayan,hair,CHORTI,cuc,mayan:hair:6,mayan:hair:3
mayan,hair,CHUJ,Sil xolom,mayan:hair:2,mayan:hair:1
mayan,hair,EASTERN_KEKCHI_CAHABON,rismal,mayan:hair:5,mayan:hair:4
mayan,hair,HUASTEC,Si7,mayan:hair:1,mayan:hair:1
mayan,hair,IXIL_CHAJUL,Sil wi7,mayan:hair:2,mayan:hair:1
mayan,hair,JACALTEC,Sil,mayan:hair:2,mayan:hair:1
mayan,hair,LACANDON,CoCer,mayan:hair:6,mayan:hair:3
mayan,hair,MAM_NORTHERN,smal,mayan:hair:3,mayan:hair:4
mayan,hair,MAYA_YUCATAN,co7ocel,mayan:hair:6,mayan:hair:3
mayan,hair,MOCHO,Si7,mayan:hair:1,mayan:hair:1
mayan,hair,MOPAN,co7oc,mayan:hair:6,mayan:hair:3
mayan,hair,POCOMAM_EASTERN,nah,mayan:hair:8,mayan:hair:5
mayan,hair,POQOMCHI_WESTERN,rismal na,mayan:hair:5,mayan:hair:4
mayan,hair,QANJOBAL_SANTA_EULALIA,Sil,mayan:hair:2,mayan:hair:1
mayan,hair,SACAPULTECO_SACAPULAS_CENTRO,we7,mayan:hair:4,mayan:hair:1
mayan,hair,SIPAKAPENSE,wi7,mayan:hair:4,mayan:hair:1
mayan,hair,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,rusmal wi7,mayan:hair:5,mayan:hair:4
mayan,hair,TECO_TECTITAN,camal,mayan:hair:3,mayan:hair:4
mayan,hair,TOJOLABAL,co7oc,mayan:hair:6,mayan:hair:3
mayan,hair,TZELTAL_BACHAJON,coc,mayan:hair:6,mayan:hair:3
mayan,hair,TZUTUJIL_SAN_JUAN_LA_LAGUNA,smal wi7,mayan:hair:5,mayan:hair:4
mayan,hair,USPANTEKO,"risimal b""a",mayan:hair:5,mayan:hair:4
mayan,hair,ZINACANTAN_TZOTZIL,coc,mayan:hair:6,mayan:hair:3
mayan,many,ACATECO_SAN_MIGUEL_ACATAN,miman taS,mayan:many:9,mayan:many:1
mayan,many,AGUACATEC,ala7,mayan:many:10,mayan:many:2
mayan,many,CENTRAL_QUICHE,"k""i",mayan:many:3,mayan:many:3
mayan,many,CHICOMUCELTEC,yan,mayan:many:1,mayan:many:4
mayan,many,CHOL_TUMBALA,"bak""3l",mayan:many:15,mayan:many:5
mayan,many,CHONTAL_TABASCO,"k""en",mayan:many:16,mayan:many:6
mayan,many,CHORTI,"imp""on",mayan:many:17,mayan:many:7
mayan,many,CHUJ,niwan,mayan:many:6,mayan:many:8
mayan,many,EASTERN_KEKCHI_CAHABON,"nab""al",mayan:many:12,mayan:many:5
mayan,many,HUASTEC,yan,mayan:many:1,mayan:many:4
mayan,many,ITZAJ,yab,mayan:many:4,mayan:many:4
mayan,many,IXIL_CHAJUL,nim,mayan:many:2,mayan:many:9
mayan,many,JACALTEC,"cetk""a",mayan:many:7,mayan:many:10
mayan,many,LACANDON,yab,mayan:many:4,mayan:many:4
mayan,many,MAM_NORTHERN,nimku,mayan:many:2,mayan:many:9
mayan,many,MAYA_YUCATAN,"ya7ab""",mayan:many:4,mayan:many:4
mayan,many,MOCHO,"k""ehan",mayan:many:3,mayan:many:6
mayan,many,MOPAN,yab,mayan:many:4,mayan:many:4
mayan,many,POCOMAM_EASTERN,kongan,mayan:many:11,mayan:many:6
mayan,many,POQOMCHI_WESTERN,"k""ih",mayan:many:3,mayan:many:3
mayan,many,QANJOBAL_SANTA_EULALIA,Siwil,mayan:many:8,mayan:many:11
mayan,many,SACAPULTECO_SACAPULAS_CENTRO,"k""iy",mayan:many:3,mayan:many:3
mayan,many,SIPAKAPENSE,"k""iy",mayan:many:3,mayan:many:3
mayan,many,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,"k""iy",mayan:many:3,mayan:many:3
mayan,many,TECO_TECTITAN,nim,mayan:many:2,mayan:many:9
mayan,many,TOJOLABAL,xel,mayan:many:5,mayan:many:5
mayan,many,TZELTAL_BACHAJON,bayel,mayan:many:14,mayan:many:5
mayan,many,TZUTUJIL_SAN_JUAN_LA_LAGUNA,"k""iy",mayan:many:3,mayan:many:3
mayan,many,USPANTEKO,"k""i",mayan:many:3,mayan:many:3
mayan,many,ZINACANTAN_TZOTZIL,ep,mayan:many:13,mayan:many:12
mayan,feather,ACATECO_SAN_MIGUEL_ACATAN,Sil,mayan:feather:1,mayan:feather:1
mayan,feather,AGUACATEC,Si7il,mayan:feather:1,mayan:feather:1
mayan,feather,CENTRAL_QUICHE,kiS,mayan:feather:10,mayan:feather:2
mayan,feather,CHICOMUCELTEC,huhul,mayan:feather:1,mayan:feather:3
mayan,feather,CHOL_TUMBALA,cuc,mayan:feather:7,mayan:feather:4
mayan,feather,CHONTAL_TABASCO,"muk""u",mayan:feather:12,mayan:feather:5
mayan,feather,CHORTI,cuc,mayan:feather:7,mayan:feather:4
mayan,feather,CHUJ,Sil,mayan:feather:1,mayan:feather:1
mayan,feather,EASTERN_KEKCHI_CAHABON,rismal,mayan:feather:3,mayan:feather:6
mayan,feather,HUASTEC,huhlek,mayan:feather:1,mayan:feather:3
mayan,feather,ITZAJ,"k""uk""um",mayan:feather:6,mayan:feather:5
mayan,feather,IXIL_CHAJUL,Sil,mayan:feather:1,mayan:feather:1
mayan,feather,JACALTEC,Sil,mayan:feather:1,mayan:feather:1
mayan,feather,LACANDON,CoCer,mayan:feather:7,mayan:feather:7
mayan,feather,MAM_NORTHERN,tsmal,mayan:feather:2,mayan:feather:6
mayan,feather,MAYA_YUCATAN,"k""uk""um",mayan:feather:6,mayan:feather:5
mayan,feather,MOCHO,Sik,mayan:feather:5,mayan:feather:1
mayan,feather,MOPAN,co7oc,mayan:feather:7,mayan:feather:4
mayan,feather,POCOMAM_EASTERN,rix Cikop,mayan:feather:8,mayan:feather:8
mayan,feather,POQOMCHI_WESTERN,rix,mayan:feather:8,mayan:feather:8
mayan,feather,QANJOBAL_SANTA_EULALIA,"c""up",mayan:feather:9,mayan:feather:4
mayan,feather,SACAPULTECO_SACAPULAS_CENTRO,rismal,mayan:feather:3,mayan:feather:6
mayan,feather,SIPAKAPENSE,"Sik""",mayan:feather:5,mayan:feather:1
mayan,feather,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,rusmal,mayan:feather:3,mayan:feather:6
mayan,feather,TECO_TECTITAN,camal,mayan:feather:2,mayan:feather:6
mayan,feather,TOJOLABAL,"k""uk""um",mayan:feather:6,mayan:feather:5
mayan,feather,TZELTAL_BACHAJON,"k""uk""um",mayan:feather:6,mayan:feather:5
mayan,feather,TZUTUJIL_SAN_JUAN_LA_LAGUNA,ismal,mayan:feather:11,mayan:feather:6
mayan,feather,USPANTEKO,"Sik""",mayan:feather:5,mayan:feather:1
mayan,feather,ZINACANTAN_TZOTZIL,"k""uk""umal",mayan:feather:6,mayan:feather:5
mayan,big,ACATECO_SAN_MIGUEL_ACATAN,miman,mayan:big:3,mayan:big:1
mayan,big,AGUACATEC,nim,mayan:big:2,mayan:big:2
mayan,big,CENTRAL_QUICHE,nim,mayan:big:2,mayan:big:2
mayan,big,CHICOMUCELTEC,yeheliC,mayan:big:7,mayan:big:3
mayan,big,CHOL_TUMBALA,5oh,mayan:big:4,mayan:big:4
mayan,big,CHONTAL_TABASCO,noh,mayan:big:4,mayan:big:4
mayan,big,CHORTI,nota,mayan:big:4,mayan:big:4
mayan,big,CHUJ,niwkil,mayan:big:1,mayan:big:5
mayan,big,EASTERN_KEKCHI_CAHABON,nim,mayan:big:2,mayan:big:2
mayan,big,HUASTEC,pak8a7,mayan:big:6,mayan:big:6
mayan,big,ITZAJ,noh,mayan:big:4,mayan:big:4
mayan,big,IXIL_CHAJUL,nim,mayan:big:2,mayan:big:2
mayan,big,JACALTEC,nim,mayan:big:2,mayan:big:2
mayan,big,LACANDON,kaem,mayan:big:12,mayan:big:7
mayan,big,MAM_NORTHERN,ma7,mayan:big:9,mayan:big:1
mayan,big,MAYA_YUCATAN,nohoC,mayan:big:5,mayan:big:4
mayan,big,MOCHO,man,mayan:big:8,mayan:big:1
mayan,big,MOPAN,noC,mayan:big:5,mayan:big:4
mayan,big,POCOMAM_EASTERN,nim,mayan:big:2,mayan:big:2
mayan,big,POQOMCHI_WESTERN,nim,mayan:big:2,mayan:big:2
mayan,big,QANJOBAL_SANTA_EULALIA,miman,mayan:big:3,mayan:big:1
mayan,big,SACAPULTECO_SACAPULAS_CENTRO,nim,mayan:big:2,mayan:big:2
mayan,big,SIPAKAPENSE,nim,mayan:big:2,mayan:big:2
mayan,big,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,tix,mayan:big:10,mayan:big:8
mayan,big,TECO_TECTITAN,nim,mayan:big:2,mayan:big:2
mayan,big,TOJOLABAL,niwan,mayan:big:1,mayan:big:5
mayan,big,TZELTAL_BACHAJON,niwak,mayan:big:1,mayan:big:5
mayan,big,TZUTUJIL_SAN_JUAN_LA_LAGUNA,nim,mayan:big:2,mayan:big:2
mayan,big,USPANTEKO,nim,mayan:big:2,mayan:big:2
mayan,big,ZINACANTAN_TZOTZIL,"muk""",mayan:big:11,mayan:big:9
mayan,long,ACATECO_SAN_MIGUEL_ACATAN,hoxan,mayan:long:9,mayan:long:1
mayan,long,AGUACATEC,nim tqanil,mayan:long:3,mayan:long:2
mayan,long,CENTRAL_QUICHE,nim,mayan:long:12,mayan:long:2
mayan,long,CHICOMUCELTEC,nakat,mayan:long:1,mayan:long:3
mayan,long,CHOL_TUMBALA,tam,mayan:long:5,mayan:long:4
mayan,long,CHONTAL_TABASCO,tam,mayan:long:5,mayan:long:4
mayan,long,CHORTI,innat,mayan:long:1,mayan:long:3
mayan,long,CHUJ,nat,mayan:long:2,mayan:long:3
mayan,long,EASTERN_KEKCHI_CAHABON,nim roq,mayan:long:4,mayan:long:2
mayan,long,HUASTEC,nakat,mayan:long:1,mayan:long:3
mayan,long,ITZAJ,Cawak,mayan:long:6,mayan:long:5
mayan,long,IXIL_CHAJUL,nim toq,mayan:long:3,mayan:long:2
mayan,long,JACALTEC,nahata,mayan:long:2,mayan:long:3
mayan,long,LACANDON,Cuwak,mayan:long:6,mayan:long:5
mayan,long,MAM_NORTHERN,Sy~ukbi,mayan:long:10,mayan:long:6
mayan,long,MAYA_YUCATAN,Cowak,mayan:long:6,mayan:long:5
mayan,long,MOCHO,man,mayan:long:7,mayan:long:7
mayan,long,MOPAN,Cawak,mayan:long:6,mayan:long:5
mayan,long,POCOMAM_EASTERN,nim ruaq,mayan:long:4,mayan:long:2
mayan,long,POQOMCHI_WESTERN,nimroq,mayan:long:4,mayan:long:2
mayan,long,QANJOBAL_SANTA_EULALIA,Soqan,mayan:long:8,mayan:long:1
mayan,long,SACAPULTECO_SACAPULAS_CENTRO,yoqayik,mayan:long:11,mayan:long:8
mayan,long,SIPAKAPENSE,nim raqan,mayan:long:4,mayan:long:2
mayan,long,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,tix raqan,mayan:long:13,mayan:long:2
mayan,long,TECO_TECTITAN,nim toq,mayan:long:3,mayan:long:2
mayan,long,TOJOLABAL,naxat,mayan:long:2,mayan:long:3
mayan,long,TZELTAL_BACHAJON,nat,mayan:long:1,mayan:long:3
mayan,long,TZUTUJIL_SAN_JUAN_LA_LAGUNA,nim raqan,mayan:long:4,mayan:long:2
mayan,long,USPANTEKO,nim raqan,mayan:long:4,mayan:long:2
mayan,long,ZINACANTAN_TZOTZIL,bicbic,mayan:long:14,mayan:long:9
mayan,bark,ACATECO_SAN_MIGUEL_ACATAN,yin,mayan:bark:7,mayan:bark:1
mayan,bark,AGUACATEC,"xalk""ok""il",mayan:bark:9,mayan:bark:2
mayan,bark,CENTRAL_QUICHE,ix,mayan:bark:3,mayan:bark:3
mayan,bark,CHICOMUCELTEC,otoSte7,mayan:bark:1,mayan:bark:4
mayan,bark,CHONTAL_TABASCO,u pat te7,mayan:bark:4,mayan:bark:4
mayan,bark,CHORTI,pat,mayan:bark:4,mayan:bark:4
mayan,bark,CHUJ,xokbal te7,mayan:bark:6,mayan:bark:5
mayan,bark,EASTERN_KEKCHI_CAHABON,rix,mayan:bark:3,mayan:bark:3
mayan,bark,HUASTEC,"ot""lab",mayan:bark:1,mayan:bark:6
mayan,bark,ITZAJ,paC Ce7,mayan:bark:4,mayan:bark:4
mayan,bark,IXIL_CHAJUL,ti7,mayan:bark:8,mayan:bark:7
mayan,bark,JACALTEC,"c""umal",mayan:bark:2,mayan:bark:5
mayan,bark,LACANDON,sor,mayan:bark:12,mayan:bark:8
mayan,bark,MAM_NORTHERN,komal,mayan:bark:11,mayan:bark:5
mayan,bark,MOPAN,paC Ce7,mayan:bark:4,mayan:bark:4
mayan,bark,POCOMAM_EASTERN,rix Cie7,mayan:bark:5,mayan:bark:3
mayan,bark,POQOMCHI_WESTERN,ix,mayan:bark:3,mayan:bark:3
mayan,bark,QANJOBAL_SANTA_EULALIA,"T""umal te7",mayan:bark:2,mayan:bark:5
mayan,bark,SACAPULTECO_SACAPULAS_CENTRO,ix,mayan:bark:3,mayan:bark:3
mayan,bark,SIPAKAPENSE,ix,mayan:bark:3,mayan:bark:3
mayan,bark,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,rix,mayan:bark:4,mayan:bark:3
mayan,bark,TECO_TECTITAN,Sx~olmisal ce7,mayan:bark:10,mayan:bark:5
mayan,bark,TOJOLABAL,pat,mayan:bark:4,mayan:bark:4
mayan,bark,TZELTAL_BACHAJON,pat,mayan:bark:4,mayan:bark:4
mayan,bark,TZUTUJIL_SAN_JUAN_LA_LAGUNA,rix,mayan:bark:4,mayan:bark:3
mayan,bark,USPANTEKO,rex Ce7,mayan:bark:5,mayan:bark:3
mayan,bark,ZINACANTAN_TZOTZIL,patil,mayan:bark:4,mayan:bark:4
mayan,tongue,ACATECO_SAN_MIGUEL_ACATAN,a7,mayan:tongue:2,mayan:tongue:1
mayan,tongue,AGUACATEC,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,CENTRAL_QUICHE,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,CHICOMUCELTEC,"lek""aw",mayan:tongue:1,mayan:tongue:2
mayan,tongue,CHOL_TUMBALA,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,CHONTAL_TABASCO,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,CHUJ,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,EASTERN_KEKCHI_CAHABON,"rux aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,HUASTEC,"lek""ab",mayan:tongue:1,mayan:tongue:2
mayan,tongue,ITZAJ,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,IXIL_CHAJUL,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,JACALTEC,aq,mayan:tongue:2,mayan:tongue:1
mayan,tongue,LACANDON,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,MAM_NORTHERN,"waq""e",mayan:tongue:2,mayan:tongue:1
mayan,tongue,MAYA_YUCATAN,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,MOCHO,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,MOPAN,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,POCOMAM_EASTERN,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,POQOMCHI_WESTERN,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,QANJOBAL_SANTA_EULALIA,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,SACAPULTECO_SACAPULAS_CENTRO,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,SIPAKAPENSE,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,TECO_TECTITAN,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,TOJOLABAL,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,TZELTAL_BACHAJON,"ak""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,TZUTUJIL_SAN_JUAN_LA_LAGUNA,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,USPANTEKO,"aq""",mayan:tongue:2,mayan:tongue:1
mayan,tongue,ZINACANTAN_TZOTZIL,"ok""",mayan:tongue:2,mayan:tongue:1
mayan,I,ACATECO_SAN_MIGUEL_ACATAN,hain,mayan:I:1,mayan:I:1
mayan,I,AGUACATEC,in,mayan:I:1,mayan:I:1
mayan,I,CENTRAL_QUICHE,in,mayan:I:1,mayan:I:1
mayan,I,CHOL_TUMBALA,ho5on,mayan:I:5,mayan:I:1
mayan,I,CHORTI,en,mayan:I:1,mayan:I:1
mayan,I,CHUJ,in,mayan:I:1,mayan:I:1
mayan,I,EASTERN_KEKCHI_CAHABON,ha7in,mayan:I:3,mayan:I:1
mayan,I,HUASTEC,in,mayan:I:1,mayan:I:1
mayan,I,ITZAJ,ten,mayan:I:1,mayan:I:1
mayan,I,IXIL_CHAJUL,in,mayan:I:1,mayan:I:1
mayan,I,JACALTEC,haninan,mayan:I:1,mayan:I:1
mayan,I,MAM_NORTHERN,ayine,mayan:I:2,mayan:I:1
mayan,I,MAYA_YUCATAN,en,mayan:I:1,mayan:I:1
mayan,I,MOPAN,innen,mayan:I:1,mayan:I:1
mayan,I,POCOMAM_EASTERN,hin,mayan:I:4,mayan:I:1
mayan,I,POQOMCHI_WESTERN,hin,mayan:I:4,mayan:I:1
mayan,I,QANJOBAL_SANTA_EULALIA,ayinti,mayan:I:2,mayan:I:1
mayan,I,SACAPULTECO_SACAPULAS_CENTRO,ra7in,mayan:I:3,mayan:I:1
mayan,I,SIPAKAPENSE,in,mayan:I:1,mayan:I:1
mayan,I,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,yin,mayan:I:2,mayan:I:1
mayan,I,TECO_TECTITAN,a7in,mayan:I:3,mayan:I:1
mayan,I,TOJOLABAL,ken,mayan:I:6,mayan:I:1
mayan,I,TZELTAL_BACHAJON,ho7on,mayan:I:5,mayan:I:1
mayan,I,TZUTUJIL_SAN_JUAN_LA_LAGUNA,inin,mayan:I:1,mayan:I:1
mayan,I,USPANTEKO,in,mayan:I:1,mayan:I:1
mayan,we,ACATECO_SAN_MIGUEL_ACATAN,heonti7,mayan:we:4,mayan:we:1
mayan,we,AGUACATEC,o7,mayan:we:3,mayan:we:2
mayan,we,CENTRAL_QUICHE,ux,mayan:we:1,mayan:we:3
mayan,we,CHOL_TUMBALA,lohon,mayan:we:1,mayan:we:4
mayan,we,CHONTAL_TABASCO,no7onla,mayan:we:1,mayan:we:4
mayan,we,CHORTI,oN,mayan:we:1,mayan:we:5
mayan,we,CHUJ,oN,mayan:we:1,mayan:we:5
mayan,we,EASTERN_KEKCHI_CAHABON,ha7o,mayan:we:1,mayan:we:1
mayan,we,HUASTEC,wawa7,mayan:we:6,mayan:we:2
mayan,we,ITZAJ,into7on,mayan:we:1,mayan:we:4
mayan,we,IXIL_CHAJUL,o7,mayan:we:3,mayan:we:2
mayan,we,JACALTEC,haNoNaN,mayan:we:8,mayan:we:6
mayan,we,MAM_NORTHERN,qo7,mayan:we:3,mayan:we:2
mayan,we,MAYA_YUCATAN,o7on,mayan:we:1,mayan:we:4
mayan,we,MOPAN,inno7on,mayan:we:1,mayan:we:4
mayan,we,POCOMAM_EASTERN,qox,mayan:we:1,mayan:we:3
mayan,we,POQOMCHI_WESTERN,hox,mayan:we:1,mayan:we:3
mayan,we,QANJOBAL_SANTA_EULALIA,aonti,mayan:we:4,mayan:we:1
mayan,we,SACAPULTECO_SACAPULAS_CENTRO,ra7ox,mayan:we:2,mayan:we:3
mayan,we,SIPAKAPENSE,ox,mayan:we:1,mayan:we:3
mayan,we,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,rox,mayan:we:2,mayan:we:3
mayan,we,TECO_TECTITAN,a7o7,mayan:we:3,mayan:we:2
mayan,we,TOJOLABAL,kent~ik,mayan:we:7,mayan:we:7
mayan,we,TZELTAL_BACHAJON,ho7otik,mayan:we:5,mayan:we:1
mayan,we,TZUTUJIL_SAN_JUAN_LA_LAGUNA,oxox,mayan:we:1,mayan:we:3
mayan,we,USPANTEKO,ox,mayan:we:1,mayan:we:3
mayan,we,ZINACANTAN_TZOTZIL,votikotik,mayan:we:5,mayan:we:1
mayan,you,ACATECO_SAN_MIGUEL_ACATAN,haCti7,mayan:you:1,mayan:you:1
mayan,you,AGUACATEC,aS,mayan:you:5,mayan:you:1
mayan,you,CENTRAL_QUICHE,at,mayan:you:1,mayan:you:1
mayan,you,CHOL_TUMBALA,hatet,mayan:you:1,mayan:you:1
mayan,you,CHONTAL_TABASCO,ane,mayan:you:8,mayan:you:2
mayan,you,CHORTI,et,mayan:you:9,mayan:you:1
mayan,you,CHUJ,aC,mayan:you:1,mayan:you:1
mayan,you,EASTERN_KEKCHI_CAHABON,ha7at,mayan:you:1,mayan:you:1
mayan,you,HUASTEC,it,mayan:you:1,mayan:you:1
mayan,you,ITZAJ,teC,mayan:you:10,mayan:you:1
mayan,you,IXIL_CHAJUL,ah,mayan:you:4,mayan:you:1
mayan,you,JACALTEC,haC,mayan:you:1,mayan:you:1
mayan,you,MAM_NORTHERN,aya,mayan:you:7,mayan:you:3
mayan,you,MAYA_YUCATAN,eC,mayan:you:1,mayan:you:1
mayan,you,MOPAN,inCeC,mayan:you:11,mayan:you:1
mayan,you,POCOMAM_EASTERN,hat,mayan:you:1,mayan:you:1
mayan,you,POQOMCHI_WESTERN,hat,mayan:you:1,mayan:you:1
mayan,you,QANJOBAL_SANTA_EULALIA,aCti,mayan:you:1,mayan:you:1
mayan,you,SACAPULTECO_SACAPULAS_CENTRO,ra7at,mayan:you:2,mayan:you:1
mayan,you,SIPAKAPENSE,at,mayan:you:1,mayan:you:1
mayan,you,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,rat,mayan:you:2,mayan:you:1
mayan,you,TECO_TECTITAN,a7iC,mayan:you:6,mayan:you:1
mayan,you,TOJOLABAL,wen,mayan:you:3,mayan:you:4
mayan,you,TZELTAL_BACHAJON,ha7at,mayan:you:1,mayan:you:1
mayan,you,TZUTUJIL_SAN_JUAN_LA_LAGUNA,atet,mayan:you:1,mayan:you:1
mayan,you,USPANTEKO,at,mayan:you:1,mayan:you:1
mayan,you,ZINACANTAN_TZOTZIL,vot,mayan:you:1,mayan:you:1
mayan,this,ACATECO_SAN_MIGUEL_ACATAN,hunti7,mayan:this:2,mayan:this:1
mayan,this,AGUACATEC,e7x,mayan:this:11,mayan:this:2
mayan,this,CENTRAL_QUICHE,we ri7,mayan:this:5,mayan:this:3
mayan,this,CHOL_TUMBALA,hini,mayan:this:7,mayan:this:1
mayan,this,CHONTAL_TABASCO,hindi,mayan:this:7,mayan:this:1
mayan,this,CHORTI,ira,mayan:this:8,mayan:this:4
mayan,this,CHUJ,xun tik,mayan:this:10,mayan:this:1
mayan,this,EASTERN_KEKCHI_CAHABON,ha7in,mayan:this:6,mayan:this:1
mayan,this,HUASTEC,aSe7,mayan:this:9,mayan:this:5
mayan,this,ITZAJ,ahelah,mayan:this:8,mayan:this:6
mayan,this,IXIL_CHAJUL,uwa7,mayan:this:3,mayan:this:3
mayan,this,JACALTEC,ti7,mayan:this:1,mayan:this:1
mayan,this,LACANDON,te7ra7,mayan:this:8,mayan:this:6
mayan,this,MAM_NORTHERN,lu7,mayan:this:13,mayan:this:3
mayan,this,MAYA_YUCATAN,lela7,mayan:this:8,mayan:this:6
mayan,this,MOPAN,"le7ek ad""a7a",mayan:this:8,mayan:this:6
mayan,this,POCOMAM_EASTERN,riyu7,mayan:this:14,mayan:this:3
mayan,this,POQOMCHI_WESTERN,re7wili,mayan:this:5,mayan:this:3
mayan,this,QANJOBAL_SANTA_EULALIA,xunti,mayan:this:2,mayan:this:1
mayan,this,SACAPULTECO_SACAPULAS_CENTRO,ri7,mayan:this:4,mayan:this:3
mayan,this,SIPAKAPENSE,wa7,mayan:this:3,mayan:this:3
mayan,this,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,re7,mayan:this:4,mayan:this:3
mayan,this,TECO_TECTITAN,axa ncani,mayan:this:12,mayan:this:7
mayan,this,TOJOLABAL,iti,mayan:this:1,mayan:this:1
mayan,this,TZELTAL_BACHAJON,ha7 ini,mayan:this:6,mayan:this:1
mayan,this,TZUTUJIL_SAN_JUAN_LA_LAGUNA,xawari7,mayan:this:5,mayan:this:3
mayan,this,USPANTEKO,ri,mayan:this:4,mayan:this:3
mayan,this,ZINACANTAN_TZOTZIL,li7,mayan:this:4,mayan:this:3
