concept,doculect,counterpart,cogid,lpID
knee,BUNU,kuNaTo,1,77
knee,SHE_CHINA,nakch~akkh~un,1,74
knee,YAO,pw~oseidy~e,2,72
hand,HMU,pi,1,60
hand,XIANGXI_HMONG,qot3,1,61
hand,HMONG_NJUA,te,1,61
hand,BUNU,tape,1,62
hand,SHE_CHINA,khw$a,1,63
hand,YAO,pw~o,1,60
breast,XIANGXI_HMONG,ma,2,19
breast,HMONG_NJUA,kua,3,20
breast,BUNU,kon,3,21
liver,HMU,fh~u zE Ton,1,85
liver,XIANGXI_HMONG,sE,2,83
liver,HMONG_NJUA,sa,2,86
liver,BUNU,nT~au,3,87
liver,SHE_CHINA,hin,2,84
liver,YAO,Lan,2,82
drink,HMU,h3,1,35
drink,XIANGXI_HMONG,hu,1,34
drink,HMONG_NJUA,hou,1,36
drink,BUNU,h3u,1,37
drink,YAO,hop,1,33
you,HMU,mon,1,160
you,XIANGXI_HMONG,m3,1,163
you,HMONG_NJUA,kau,2,161
you,BUNU,kau,2,161
you,SHE_CHINA,muN,1,160
you,YAO,mw~ei,1,162
see,HMU,Th~i,1,119
see,XIANGXI_HMONG,tTinqh$e,1,118
see,HMONG_NJUA,ma,2,117
see,BUNU,nk~on,3,120
see,SHE_CHINA,mo,2,117
see,YAO,maN,2,117
hear,HMU,nh~an,1,67
hear,XIANGXI_HMONG,ton,2,65
hear,HMONG_NJUA,non,3,64
hear,BUNU,T3n,2,68
hear,SHE_CHINA,kuN,4,66
hear,YAO,mw~aN,5,64
bone,HMU,sh~on,1,16
bone,XIANGXI_HMONG,qoson,1,14
bone,HMONG_NJUA,ch~an,1,17
bone,BUNU,ka8ona,1,18
bone,SHE_CHINA,suNko,1,15
bone,YAO,buN,1,13
road (path),HMU,ki,1,115
road (path),XIANGXI_HMONG,k3,1,115
road (path),HMONG_NJUA,ke,1,115
road (path),BUNU,Te,1,115
road (path),SHE_CHINA,ka,1,115
road (path),YAO,tTau,1,116
